sub	ses	task	run	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
0051	01	alignvideo	02	6.891061046511628e-4	0.030888833066860466	0	42.8544483531418	1.2896270312509088	0.994358086014546	0.509222056126921	3827.909912109375	0.13654965396278868	9	0.6540697674418605	1.750878144741435	1.6128952342728538	1.919154045152893	1.7205851547985578	0.0208304	-0.014984995126724243	0.04146953672170639	1376	82	82	56	8.158797184418578	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.962515261323095	64.11500410291559	234.01307678222656	64.0029067993164	253913	17.034156799316406	1094.0899658203123	402.785400390625	3.4702158163856183	438.4202441201424	4012.122802734375	3991.740478515625	64323	3332.0884765625	4805.3709960937495	489.252197265625	37.161971078196075
0051	01	alignvideo	03	0.0013140591133004925	0.04286265704433498	1	43.427530582238724	1.2553283586291917	0.9914734529980267	0.5096296549343838	3719.570556640625	0.21679592785922663	30	2.955665024630542	1.7762206480887748	1.6347295973886455	1.9619990441313884	1.7319333027462904	0.0247412	-0.014944517984986305	0.04163685813546181	1015	82	82	56	8.185152914981067	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.379933214911922	66.33440268264604	234.82275390625	65.138916015625	254081	16.529064178466797	1084.8748779296875	399.7450866699219	3.3218594513144204	436.15960150401037	4014.79052734375	3991.2587890625	64270	3332.1333618164062	4809.343359375	487.61798095703125	30.676601114624646
0051	01	alignvideo	04	0.0013573671096345514	0.02415553853820598	5	42.60660498428929	1.3189765671238565	1.0235059291438071	0.5096449325297674	3751.537353515625	0.1267121517085465	2	0.16611295681063123	1.7303555974435978	1.6033012345015925	1.9098507726474274	1.6779147851817733	0.0155333	-0.015128149650990963	0.04169246926903725	1204	82	82	56	8.089300939843195	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.682451070994144	65.10274151098697	237.31187438964844	64.86088562011719	254144	17.024210453033447	1109.7667053222635	409.9497375488281	3.8003619231361485	439.94266231619577	4016.697265625	3993.427734375	64279	3330.5991943359377	4814.5331054687495	493.66400146484375	41.530309565132484
0051	02	narratives	01	0.0011012525879917185	0.02275644824016563	1	43.589406419772075	1.34933192158549	1.005677534673574	0.5012336091274381	5390.787109375	0.1119981317344747	4	0.4140786749482402	1.7762664158092996	1.6220568704180598	1.953042407981295	1.753699969028544	0.0141108	-0.010980453342199326	0.04504312947392464	966	82	82	56	7.847131896292808	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	18.861724632192782	56.800087928367276	231.18772888183594	59.21687316894531	253544	16.89130401611328	1093.6000488281247	423.13623046875	2.7753553574547754	510.52335982480935	4402.388671875	4371.35498046875	65009	3625.44130859375	5342.2166015625	557.05975341796875	42.69343489361927
0051	02	narratives	02	0.0016152780309936189	0.02286494421148587	1	43.77769594828467	1.3530693414963504	1.0187917919251823	0.5013459443876108	5353.79296875	0.1262512530847908	8	0.7292616226071102	1.771666496734743	1.6162982341917198	1.9412679537165654	1.7574333022959445	0.0231748	-0.010481780394911766	0.043872907757759094	1097	82	82	56	7.807575756412002	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	18.757569153800695	57.37075721338487	234.82147216796875	59.789878845214844	253696	16.86508560180664	1119.9074401855469	431.1492919921875	2.667788977028307	519.77043962856	4422.14453125	4396.80224609375	64825	3632.4021484375	5360.59765625	563.14129638671875	41.960892186441924
0051	02	narratives	03	0.0022752696456086285	0.030808343066255777	0	43.402349782313024	1.3116461048573635	1.0235265235389361	0.5011770231453483	5478.71875	0.19743795948216697	33	2.542372881355932	1.8011710101081073	1.6485577788771377	1.9744071347446472	1.780548116702537	0.0435856	-0.010230009444057941	0.043336451053619385	1298	82	82	56	7.829474718555624	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	18.423350338135755	56.342311644462015	235.44720458984375	59.29121780395508	253844	17.19414520263672	1119.5410949706995	431.03302001953125	2.4016202458369307	525.2603390055313	4444.76123046875	4416.97607421875	64747	3649.241162109375	5386.392578125	564.142822265625	34.798947820672765
0051	02	narratives	04	0.0017318701298701298	0.032825977316017316	1	43.89103865999999	1.3021900615511273	1.0195624448266911	0.5023723322916614	5113.2314453125	0.23433684093635232	28	2.4242424242424243	1.788318059762334	1.633078415609831	1.9682794985271055	1.7635962651500654	0.0390028	-0.0107885068282485	0.04371435567736626	1155	82	82	56	7.989925917914923	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	17.39788471504336	59.18214665330544	240.1852569580078	61.60260009765625	254077	17.191343307495117	1139.0561279296874	435.3296203613281	2.9024427510312414	509.0898036513739	4444.0341796875	4415.603515625	64634	3670.5504760742188	5363.344091796875	552.64208984375	34.521607090486214
0051	02	faces	01	8.568530701754386e-4	0.046641768969298246	2	43.82772539895712	1.2015107741931925	0.9695335069923141	0.50222172557043665	4890.64404296875	0.29759374448205406	41	4.495614035087719	1.7978240281439444	1.6353296882834294	1.9782313164716538	1.7799110796767503	0.0387255	-0.010093672201037407	0.047956597059965134	912	82	82	56	8.113008734731109	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	17.07085886201956	63.36498476505627	243.96682739257812	64.22916412353516	254136	16.707237243652344	1131.1445007324219	432.40191650390625	2.8501683836461984	510.8588999265073	4471.97802734375	4448.91796875	64570	3696.406530761719	5371.515942382813	548.36419677734375	28.64202113309875
0051	02	faces	02	0.002085568927789934	0.04506133107221007	0	44.635535583789796	1.207356300492881	0.9801825032201534	0.49973953467262117	5405.3994140625	0.3392956406594929	36	3.938730853391685	1.818753478837089	1.657264687760458	2.012440224746959	1.7865555240038495	0.0311874	-0.008808850310742855	0.04848696291446686	914	82	82	56	7.927671592251531	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	17.801680732374088	61.13381954593831	239.0167999267578	61.50437545776367	254711	15.62910270690918	1114.9534912109375	430.2428894042969	3.0367438026207	523.6698716842145	4493.384765625	4465.9228515625	64284	3704.885363769531	5427.9735107421875	563.3291015625	29.214600281440653
0051	02	faces	03	7.770691547749726e-4	0.05645858715697036	3	43.79007201558238	1.19574296421978	0.9784435682417588	0.5006642785343637	5314.42578125	0.29254174897218543	39	4.281009879253568	1.835746183314643	1.6634333239770225	2.0297534061523623	1.8140518198145439	0.0246074	-0.0087092574685812	0.051217999309301376	911	82	82	56	7.965649911084867	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	17.577031663604288	63.21484063665441	237.59579467773438	62.23490905761719	254642	14.735455513000488	1088.3655456542965	418.935546875	3.0050420428121107	507.1270569399856	4432.390625	4403.7939453125	64426	3665.0403442382812	5353.6920166015625	552.84375	26.320102353813127
