"task","subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad"
"vicarious",26,8.65807992015918,-1.15582874776737,10.2317440473994,-3.05549480673687,-3.44889506455285,2.13508265389678,28.7698602766092,-7.69951797510066,27.8682610213191,-6.28495412118697,-6.34894032676395,2.04086836919609
"cognitive",16,-26.4522939301159,3.47529260954368,-5.28931507390701,-2.11292207321788,0.446719838763338,-8.67159387473575,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",19,-17.3461977475532,0.602658186828066,-3.62914676809853,-0.779870098947751,-0.247358052787032,-5.92548446477452,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",14,-16.7137975760704,2.82329329885764,-3.28190195312576,-1.56175564047033,0.484494643125321,-5.3896402768004,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",9,-16.1084120053554,1.29061267751521,-3.30012275183366,-0.98833859650367,0.00589538238079807,-5.3984123205016,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",29,-16.0688122987347,3.80925595120143,-3.05031515130368,-1.89710845557159,0.818708573761815,-5.02551221834676,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",10,-14.2311101017289,0.924947545874426,-2.93615116978409,-0.795378815789993,-0.064172189391284,-4.79996845808184,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",2,-12.2130649020647,0.800994675281743,-2.51909874155355,-0.685193071911114,-0.0527491076470227,-4.11828184620749,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",18,-5.44338252116745,3.24904272606395,-0.845588832125616,-1.35036440110946,0.908647385913508,-1.42309747211551,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",21,-3.50421727883168,2.39957739047042,-0.514836471880367,-0.980590589579157,0.684217208599216,-0.872207780083215,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",25,-0.835555701690169,-0.247086187693194,-0.20127715301076,0.0621992143190785,-0.100911368478014,-0.32480041410913,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",26,-0.595049473284895,3.32601734476494,0.192293941577822,-1.22106480881989,1.05688851557538,0.268098740930676,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",3,-0.594329378093722,-1.12831188034018,-0.234462946450047,0.388426772748442,-0.378805417989083,-0.366871191680801,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",31,0.49897586349279,-0.356239891869782,0.0719139251386522,0.144895990876062,-0.102121935047573,0.1221136870314,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",30,1.15081954231623,0.102272988992529,0.254406850623759,0.000339583834792144,0.0622622594524715,0.413407567339952,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",33,1.89254497857883,-3.50661147714184,0.0661782181163336,1.32836726742881,-1.08206613484762,0.155799277147667,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",24,2.88903068666751,-0.0605061259622708,0.608259831165664,0.115484595302562,0.0540473449439557,0.992581137645783,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",28,2.94816138553201,-0.165714408283648,0.610744638442424,0.155411609293735,0.0216433170965055,0.998072972792394,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",98,3.22380400467642,-1.23716026694749,0.566642972431067,0.551490639240258,-0.316687457990675,0.940798462520977,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",20,6.2132145238985,-1.63126651543121,1.16426561357837,0.790763943515432,-0.367609211152263,1.92059514010859,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",35,8.13542965623198,1.84631163287643,1.90612593193328,-0.403492854638938,0.802216380978611,3.08268298475097,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",8,8.93401823892533,1.30989938409517,2.02445405642615,-0.183792448793658,0.649651069214563,3.28294056441293,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",15,11.351077893752,-3.98410166176249,2.03081078954547,1.80739989655796,-0.995169089903725,3.36562271646668,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",6,12.8395993839582,-1.94185268937719,2.5429260070432,1.11772618859666,-0.299022196985805,4.17271014578518,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",7,13.5830910961024,-3.03695675828673,2.59599747435314,1.53750648144115,-0.633065270914161,4.27420448901763,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",32,16.6852825513163,-4.56418681981836,3.10899114773541,2.18986361797513,-1.04634280525755,5.13149369435135,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",5,19.078260333182,-2.70773693793946,3.79553981973787,1.59662766459119,-0.387054553625117,6.22553467244446,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
"cognitive",23,20.6829127760768,-1.39244479151429,4.26266579522761,1.17336838963361,0.0777428722110382,6.96921406469555,33.534010305132,-7.52140156584842,11.8558748046964,2.75769377986104,-3.62573152753082,2.7009191456039
