"subj","rand_intercept","fix_intercept","fix_cue","task"
"78",0.0246421128642403,3.16195972934049,-0.0241966427660284,"cognitive"
"88",0.0915528470487019,3.16195972934049,-0.0241966427660284,"cognitive"
"15",0.10269029781275,3.16195972934049,-0.0241966427660284,"cognitive"
"52",0.111404755235819,3.16195972934049,-0.0241966427660284,"cognitive"
"66",0.128171278994196,3.16195972934049,-0.0241966427660284,"cognitive"
"24",0.154894910295738,3.16195972934049,-0.0241966427660284,"cognitive"
"60",0.157831684946461,3.16195972934049,-0.0241966427660284,"cognitive"
"50",0.169264682699929,3.16195972934049,-0.0241966427660284,"cognitive"
"95",0.175501198734447,3.16195972934049,-0.0241966427660284,"cognitive"
"64",0.180769419715819,3.16195972934049,-0.0241966427660284,"cognitive"
"85",0.187008573207054,3.16195972934049,-0.0241966427660284,"cognitive"
"31",0.207301524218989,3.16195972934049,-0.0241966427660284,"cognitive"
"44",0.220709551066531,3.16195972934049,-0.0241966427660284,"cognitive"
"35",0.221909676370889,3.16195972934049,-0.0241966427660284,"cognitive"
"102",0.230246967375725,3.16195972934049,-0.0241966427660284,"cognitive"
"59",0.238143483540535,3.16195972934049,-0.0241966427660284,"cognitive"
"104",0.247524454948944,3.16195972934049,-0.0241966427660284,"cognitive"
"100",0.251719587510236,3.16195972934049,-0.0241966427660284,"cognitive"
"82",0.259040013945946,3.16195972934049,-0.0241966427660284,"cognitive"
"77",0.266726323841341,3.16195972934049,-0.0241966427660284,"cognitive"
"101",0.270181408636346,3.16195972934049,-0.0241966427660284,"cognitive"
"74",0.273976840161381,3.16195972934049,-0.0241966427660284,"cognitive"
"86",0.280516815776382,3.16195972934049,-0.0241966427660284,"cognitive"
"41",0.294881436339538,3.16195972934049,-0.0241966427660284,"cognitive"
"103",0.301356886590124,3.16195972934049,-0.0241966427660284,"cognitive"
"81",0.318330549851908,3.16195972934049,-0.0241966427660284,"cognitive"
"32",0.359705857255153,3.16195972934049,-0.0241966427660284,"cognitive"
"68",0.367676142794567,3.16195972934049,-0.0241966427660284,"cognitive"
"93",0.371173031869693,3.16195972934049,-0.0241966427660284,"cognitive"
"13",0.386735706770161,3.16195972934049,-0.0241966427660284,"cognitive"
"73",0.397446621533,3.16195972934049,-0.0241966427660284,"cognitive"
"34",0.397576740358919,3.16195972934049,-0.0241966427660284,"cognitive"
"97",0.41921344030533,3.16195972934049,-0.0241966427660284,"cognitive"
"61",0.449964768328576,3.16195972934049,-0.0241966427660284,"cognitive"
"75",0.467672154912656,3.16195972934049,-0.0241966427660284,"cognitive"
"26",0.46897814345436,3.16195972934049,-0.0241966427660284,"cognitive"
"80",0.475000655666986,3.16195972934049,-0.0241966427660284,"cognitive"
"99",0.503926292390124,3.16195972934049,-0.0241966427660284,"cognitive"
"98",0.513947597502761,3.16195972934049,-0.0241966427660284,"cognitive"
"91",0.5170458937805,3.16195972934049,-0.0241966427660284,"cognitive"
"28",0.522648435360535,3.16195972934049,-0.0241966427660284,"cognitive"
"105",0.573096048197502,3.16195972934049,-0.0241966427660284,"cognitive"
"71",0.581851000697929,3.16195972934049,-0.0241966427660284,"cognitive"
"38",0.644026615701474,3.16195972934049,-0.0241966427660284,"cognitive"
