singletrial_fname	NPS	NPS_corr	NPS_cosine
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-16.8292674240172	-0.0875948553244154	-0.0692297134540822
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-0.5531973986706	0.0129303677843636	-0.00283905171203064
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-11.9232301408943	-0.0775591770524673	-0.0522742607341176
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	16.9869781358719	0.0453084712851334	0.0682083433666563
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-25.732069407953	-0.102545224903654	-0.115218257852731
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz	-5.35197040563887	-0.0188628979093151	-0.0223837093984808
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-51.6813249825908	-0.14119957487174	-0.145752556533036
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	-22.4535389080676	-0.118684158923408	-0.130254783960343
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz	-46.7709006781015	-0.146901116832849	-0.156353087858637
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	-9.7980794452164	-0.0891163405512155	-0.0255843978263298
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-25.962361067191	-0.14838231754044	-0.106951177935111
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-36.5013888257726	-0.0868090191438556	-0.100612267080257
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz	-21.139034925961	-0.0888482437755757	-0.0651146339328332
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-19.2572112177583	-0.0473982647560845	-0.0510307982365881
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-53.5310589655874	-0.124114686096606	-0.130932004338702
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	9.63310904638114	0.00385855139045243	0.0341905824676686
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	-78.7852993592803	-0.0985254268831596	-0.110744275477138
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-009_cuetype-high.nii.gz	-13.6802215628249	-0.0615231146116265	-0.0578018443425605
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-20.0227017849749	-0.0919762927817676	-0.0943315925047299
sub-0018_ses-01_run-05_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz	-35.0349666134549	-0.0705527087174847	-0.0878127226994664
