singletrial_fname	SIIPS	SIIPS_corr	SIIPS_cosine
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-1215.2993033053	-0.0697399871601838	-0.0654781123623222
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-1896.5501989712	-0.111894180543752	-0.107765104223353
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-1107.43417080562	-0.06220793300282	-0.0634562630852019
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-1457.40385210742	-0.0694106855312534	-0.0770488276001117
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-640.221826711521	-0.0487743159196695	-0.0268816196628433
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	-365.188084522711	-0.0362223182572151	-0.0194136473655163
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	-1294.60586403982	-0.0593992007171725	-0.0627924456590826
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-904.369312605957	-0.0477811259295762	-0.0530649899177892
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz	-596.977717855475	-0.0350382825501348	-0.037384175818239
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-1933.70380349523	-0.100609361060229	-0.0765650600418422
sub-0087_ses-03_run-02_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-1009.391649269	-0.04765628603525	-0.0520820085402348
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	729.264191180028	-0.0437957114905715	0.0105351935161925
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	1089.66827071359	0.0251957780232573	0.0232562773940622
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-3973.98915756732	-0.0907775944361537	-0.090050412079563
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-3702.88624176789	-0.0863175805347955	-0.102548359257077
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-709.158808886726	-0.00712499635983438	-0.0251664897689562
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-175.144370468746	0.00713704077185789	-0.00598221421306346
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-1561.55627504918	-0.0659909895472788	-0.0618014431441399
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	-4650.34932734529	-0.109021813933301	-0.124870017937637
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	-2867.58065768123	-0.0865414656101024	-0.104448860930848
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	826.579091585618	-0.00441910734595179	0.020161897564957
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	789.860271465129	0.0165892752900752	0.0252941372942709
sub-0087_ses-03_run-03_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	195.981032616043	-0.00947928935848765	0.00647920548937891
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-2292.60789727429	-0.00558664304706901	-0.0420813866302112
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-996.019726594498	-0.0482830357807897	-0.0469534587570909
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz	-1056.69242904154	-0.0517963207956788	-0.0414175517364747
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz	-174.793476998557	-0.00589322291103179	-0.00697316960130334
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-004_cuetype-low.nii.gz	-1406.04066791333	-0.0247801828425094	-0.0510289699198561
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	-283.267720748175	-0.028175166299992	-0.0104064264102996
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	-571.173108796171	-0.0259529304318716	-0.0180059907859341
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	2652.92450135019	0.0746647110086191	0.0646289407008891
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-2166.30778264691	-0.0800919499162081	-0.0755668710781344
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-1426.79360407497	-0.0473398239151025	-0.0254954977349328
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-1798.89475039096	-0.0742734192158631	-0.067328124906856
sub-0087_ses-03_run-04_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	1176.56351310518	0.0615946141375246	0.0524176123128025
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	961.639609235013	0.0275185514576535	0.0307288394807419
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	-873.659449923007	-0.0349040386834938	-0.0465335911291385
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-2286.82266258738	-0.0356319926031336	-0.0528501476513416
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-248.067010170993	-0.00573001678498706	-0.0112725597023108
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-3082.51590694893	-0.134256404480568	-0.127231674017137
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-60.6526378456262	-0.0155388360389471	-0.00272519363816641
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	2881.54266242205	0.0679202964720562	0.0432627696815456
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	-679.093737253917	0.011428578519859	-0.0126391407232283
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	-2982.91193131376	-0.091391394897332	-0.101845294754054
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	297.097454451566	-0.00217015192423364	0.0134581501003298
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz	2869.99786230348	0.0300847646643666	0.0479169371322777
sub-0087_ses-03_run-05_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	378.730242334727	0.00311957651158634	0.0132515105134395
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz	-4116.32935254455	-0.121820598705993	-0.112518320622134
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	-2894.18878615778	-0.0521566473992047	-0.0709495327193719
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	-3808.2497367198	-0.122005848039855	-0.122639678987383
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-1325.30650901805	-0.0279169471478281	-0.044887151179948
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz	-561.435588727219	-0.00292966251268485	-0.0174207728662727
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-2311.49931865012	-0.069188689183131	-0.074209921496689
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-1318.43000877392	-0.0195144669048819	-0.0338899683363947
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	1805.73391480946	0.0266304128785612	0.0236601930843896
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	-74.1814023256545	0.0308685582536159	-0.00112403271003732
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-009_cuetype-high.nii.gz	-1649.30175908743	0.00191926419500545	-0.0313698483239772
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	1300.94507357603	0.0117356519595129	0.0289570288159679
sub-0087_ses-03_run-06_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-1751.76470498994	-0.0623167730068301	-0.0309689206317478
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-2921.61620472152	-0.0589794770848972	-0.0642272709537353
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	1439.52121089353	0.0211121859893096	0.00735154977026053
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-2631.48980134688	-0.00851825967076142	-0.0330958183163136
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-2167.2709096484	-0.0769444564908438	-0.0781280385917615
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-2247.42677408337	-0.0657413687829126	-0.0684038737657174
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-3526.49842153875	-0.0888249071316571	-0.101160662720074
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	1940.18835933984	0.0397761922012114	0.0573178836152531
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	331.493754716769	0.00427493904262508	0.0145099922523377
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-349.225327729113	-0.0254559286176685	-0.0129525164550468
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz	2056.0944089623	0.110198782165166	0.0890946891736814
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-2444.70400359629	-0.0469828230337701	-0.0673353841620474
sub-0087_ses-04_run-01_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-4606.65145921038	-0.0197729442002173	-0.0530233501205881
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-5057.73517323276	-0.12843345674893	-0.141541258066343
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-1592.31562879362	-0.0217450552613399	-0.0375032526489763
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	4552.89592868777	0.0414165825969035	0.0681972271217952
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-1287.80672348424	-0.0607674898514567	-0.0349120335705592
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-4019.43051914644	-0.125436015686063	-0.122845355183325
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	256.426055149719	0.000791804627022581	0.00526319288127883
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-1714.68388769722	-0.0539009755539214	-0.0464379013579581
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-3233.85740237125	-0.0831873808108107	-0.0811795968209253
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	-3116.68206743567	-0.0369814620402093	-0.0630072468945912
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	6924.7570750968	0.0658761731220908	0.0509480568026926
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-3405.65501251164	-0.0885685015278009	-0.0629342528928092
sub-0087_ses-04_run-02_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-3709.52759277547	-0.0439796739296348	-0.0640759718457843
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	7311.24213337966	0.119931711793221	0.101596506562135
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	-1122.46225273096	-0.00984405011250283	-0.012335203179726
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-1509.10556020384	-0.0152174497379468	-0.0134739261521903
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-4955.92751452528	-0.0481361196796247	-0.0675270419970916
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	861.540655527098	0.00268873335525857	0.00636019886871231
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-2593.06602088382	-0.0462619795361955	-0.0610496989529234
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	1530.68636870683	0.0233899932396826	0.019570952946604
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	370.777793363041	0.00123783455772651	0.00878063149621788
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	119.012881803581	0.00341861974071862	0.00151749351022329
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-4197.32686129189	-0.121357912227976	-0.0859292909107311
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	10894.4800971008	0.118269338964449	0.125351201648852
sub-0087_ses-04_run-03_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	8285.20215473444	0.0559434859355131	0.0586224068257255
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-2181.82412324849	-0.0413705360439962	-0.0301847444343824
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-4584.51372386299	-0.0976083081766826	-0.103133408858257
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-818.25596182905	-0.0535738270419227	-0.0152788548670152
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	7455.21328445057	0.102752619548038	0.120217732065892
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	1239.25162908185	-0.00330409690379887	0.015051156955513
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-1972.34221259394	-0.067580811208404	-0.0800488848752021
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	22.3594356681145	0.0103205603437615	0.000815792394965241
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	6982.73055377425	0.0374966784964031	0.06958186382231
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	946.432986923739	0.0206804212623246	0.0139452928634086
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz	-2082.16411720343	-0.083880184874401	-0.0741825961778978
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	567.774761378084	0.0541608846885519	0.0107916427759979
sub-0087_ses-04_run-05_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-7099.78893933349	-0.0570820144717468	-0.0818646198542615
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	-600.55737158527	-0.0440865252769932	-0.0174763061460676
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	1959.35195060519	0.0791541554949059	0.0758477758513592
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	666.718143344989	0.00423544246175619	0.0286881542755435
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	2175.86932179774	0.0719972295233474	0.0814363917885479
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	383.210808573023	0.0159429733566813	0.0148882105507748
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	3825.7072792506	0.064858751578109	0.084367024689261
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-564.602802569946	-0.00448143990666493	-0.0164324081825322
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	976.483782109106	0.0526460785523037	0.03299787911011
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-2542.34829316001	-0.0380256385793082	-0.0628380996425639
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	560.067779747666	0.024487559430151	0.0197785839789324
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz	1832.76037148362	0.0576339413437614	0.0691835957880098
sub-0087_ses-04_run-06_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	629.203499375621	0.0117946260209305	0.0225813850771065
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-3760.35269671617	-0.121724488055238	-0.134977762801786
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-2905.48798310616	-0.0715166979160796	-0.0941084320475171
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-2238.80138262019	-0.0282346198349518	-0.0635121785523659
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-4331.59872959179	-0.0461463279440023	-0.0813471987564028
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	6442.50012586335	0.0879591268316709	0.111794747490868
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-2718.98541528161	-0.073315673822541	-0.0925346794380968
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	1565.3805957354	0.0779314336792186	0.0607017522766736
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	-5489.71346353538	-0.132520859795253	-0.149008159618718
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-1837.6463336477	-0.0522175989789456	-0.0733154570909271
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-3386.88932913668	-0.0167686356391219	-0.0633241959751477
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-3079.9532022846	-0.0992558423081064	-0.118934395611092
sub-0088_ses-01_run-01_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	3129.81454172456	0.0493088107757633	0.0721723708397124
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	-1457.71529357401	-0.0732596628788483	-0.0706565493353254
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-1461.03924129109	-0.0452682889055833	-0.0706525168868408
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-2532.52330788009	-0.0796009281796471	-0.0978234998374011
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-3899.72841889074	-0.10394237635292	-0.121309156634559
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-004_cuetype-low.nii.gz	-2105.30152731574	-0.103952970652835	-0.107122006711251
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	-4272.43480576215	-0.12053093479584	-0.135758081290726
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-756.057892934241	-0.0139746461678112	-0.0342300729135528
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	-3818.82621139475	-0.143957587815481	-0.153728880003742
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-3786.04869071975	-0.188995716151742	-0.189035123073355
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-2230.73022048639	-0.0772390903567914	-0.0899907920626121
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-3364.13407800913	-0.149242244330518	-0.160732002678723
sub-0088_ses-01_run-02_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	-2098.84781374041	-0.13589929902361	-0.104321766768436
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-5093.3013502029	-0.0740933442028613	-0.100360432257092
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-2321.71311783374	-0.0692603353711431	-0.0751878603530108
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	-3725.43946786035	-0.074513361116743	-0.100749849268864
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	2195.90446132136	0.0239830314313403	0.048719012967888
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-4420.98835028039	-0.113281269925184	-0.132130585710504
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-3296.44707280225	-0.103506325354356	-0.117688388675532
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	6103.74726124632	0.0398335489462027	0.0781880199577473
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-4478.55111726463	-0.0974922871787227	-0.118587637462955
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	-3380.14211101129	-0.0867651181557449	-0.104518454166261
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-4196.35497901041	-0.10271819179917	-0.0838040346712644
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-2416.95687408474	-0.0734827907863848	-0.0785110921472814
sub-0088_ses-01_run-03_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-782.344407868127	-0.0220110400632673	-0.0273175441567657
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-4022.00080621943	-0.11096425417712	-0.129920022211824
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	-1253.73873348069	0.00161109504543601	-0.03711268883798
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-4238.91348934172	-0.0919802177372214	-0.114040718205124
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-3327.27139323411	-0.0943596570962291	-0.106019052936691
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-4691.49186270427	-0.108625449358457	-0.128337067824855
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-1278.15836522662	0.0306053547792122	-0.0260706104572911
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-3978.94321920374	-0.00990571490031972	-0.0580305222744803
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-272.806065695037	-0.0222583654006169	-0.00933008130490588
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	144.705223235242	-0.00232884219077744	0.00503896710934071
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-853.981917359688	-0.00645110695756444	-0.0293562509622426
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz	-4698.15030366862	-0.0872411201214742	-0.110141014097131
sub-0088_ses-01_run-04_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-3835.11574804813	-0.0385180106268372	-0.0767777591867112
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	-1945.55226874495	-0.0653212482325064	-0.0855444336469697
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	-1641.90105168976	-0.0126576897318044	-0.0496010207356463
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-3186.14510139894	-0.0643084187166717	-0.0920549583971264
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-1282.51281594138	-0.0528787736717721	-0.0566845422692344
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-004_cuetype-low.nii.gz	-3065.95015169554	-0.0419621231852644	-0.0748280124613797
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-3954.59676363858	-0.170040804684973	-0.159711825104132
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	-2336.37512950015	-0.0997710233673661	-0.104414942865796
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	95.2972302237552	0.0228875577412338	0.00372726783442972
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	-2672.74673995656	-0.0951688230969161	-0.0802040541418828
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz	-2789.00658644743	-0.0854207468770338	-0.104533021665286
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-3691.72413358407	-0.0910438004874813	-0.11155340465851
sub-0088_ses-01_run-05_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz	-1253.5400699678	-0.0348016539832239	-0.0551032736340798
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-2266.10262633788	-0.0523377278014768	-0.0732257368464694
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz	-823.352789196537	-0.0181510757522503	-0.0336896478817561
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz	-2856.6937783126	-0.0610485823520882	-0.0877398772125353
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz	-2481.20022628023	-0.0731860668330041	-0.086776912984628
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-004_cuetype-low.nii.gz	-2499.86823348044	-0.070503452333908	-0.0915246371733139
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	2586.92966261841	0.0329406226707571	0.0617153291601855
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	-3011.41229897146	-0.101238490008185	-0.119435023256893
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	746.515215013629	0.0315314442463895	0.0398189969445825
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz	-2179.40471290822	-0.078577687031198	-0.0922332447175782
sub-0088_ses-01_run-06_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz	-1808.45048743928	-0.0318042722730442	-0.0541353809303773
