"subj","rand_intercept","fix_intercept","fix_cue","stim_con_linear","stim_con_quad","cue_factorlow_cue:stim_con_linear","cue_factorlow_cue:stim_con_quad","task"
"102",0.251348313867977,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"31",0.254782667923985,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"100",0.271485531815985,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"73",0.287517772210606,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"103",0.313040990512376,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"81",0.322297833453287,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"86",0.32540215595058,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"41",0.335878185576188,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"85",0.349693264486091,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"74",0.351648264965526,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"68",0.369592128084995,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"93",0.393361605360326,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"13",0.393765604782919,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"32",0.397673670328883,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"97",0.400785337614521,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"34",0.414300154088327,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"61",0.46525518854852,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"91",0.475407432179909,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"80",0.476412900000118,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"26",0.478750975008309,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"28",0.505483564456162,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"105",0.525784310516308,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"75",0.528989886294923,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"98",0.5459369913546,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"71",0.578442932661286,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"99",0.595409261954197,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"38",0.623123573980747,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
