"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"113",536,536,16,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0005",6,3,5,"pain-ptb","stim",5,152.462170124054,5,1,"True","high_cue","high_stim",59.6277136423551,6.46745892779152,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-8.13785550760071,-0.030843094673533,-0.0247391864066596,"pain"
"114",537,537,17,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0006",6,3,5,"pain-ptb","stim",6,183.844099998474,5,1,"True","low_cue","high_stim",31.122470196792,41.7480543996361,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-7.22325658445328,-0.0347398399425429,-0.0194911690381196,"pain"
"115",538,538,18,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0007",6,3,5,"pain-ptb","stim",7,216.436349868774,5,1,"True","high_cue","high_stim",47.1090897372578,6.0724564072077,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-10.4393780723305,-0.0350912081179741,-0.0355926547251098,"pain"
"116",539,539,19,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0008",6,3,5,"pain-ptb","stim",8,252.939489841461,5,1,"True","high_cue","med_stim",68.8801438465753,21.2028186438097,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",1.69444831330024,-0.000286369709761623,0.00475119071417121,"pain"
"117",540,540,20,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0009",6,3,5,"pain-ptb","stim",9,282.24330997467,5,1,"True","low_cue","low_stim",51.6624771065963,10.859503235322,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",18.6722567194875,0.0532766296892887,0.0523720748709386,"pain"
"118",541,541,21,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0010",6,3,5,"pain-ptb","stim",10,310.239779949188,5,1,"True","low_cue","high_stim",31.9081069356532,10.9029448317519,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-3.80990305196025,-0.0129996770962269,-0.0121558355665916,"pain"
"119",542,542,22,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0011",6,3,5,"pain-ptb","stim",11,343.560440063477,5,1,"True","low_cue","low_stim",32.029785156997,10.6337744921121,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-3.53048046561451,-0.00868758049714232,-0.00988705463684117,"pain"
"120",543,543,23,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0012",6,3,5,"pain-ptb","stim",12,384.739989995956,5,1,"True","low_cue","med_stim",77.9213462894872,27.7045999471476,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",5.39410425214279,0.0111496080780438,0.0147118091515889,"pain"
"121",636,636,12,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0001",6,4,1,"pain-plateau","stim",1,20.07775,5,1,"True","low_cue","high_stim",65.5175141026529,79.5922886875099,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",5.84063136766381,0.0207845008521133,0.0167940842301064,"pain"
"122",637,637,13,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0002",6,4,1,"pain-plateau","stim",2,61.0045,5,1,"True","high_cue","med_stim",29.6591092359951,46.6272833223936,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",9.39441997777492,0.0235068175403887,0.0262258365569975,"pain"
"123",638,638,14,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0003",6,4,1,"pain-plateau","stim",3,91.50075,5,1,"True","low_cue","low_stim",39.1397230185291,20.1794586645109,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-12.8025043554714,-0.0336296349495983,-0.0356088255606316,"pain"
"124",639,639,15,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0004",6,4,1,"pain-plateau","stim",4,119.79725,5,1,"True","low_cue","low_stim",28.9830142410641,35.2175929681927,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-12.3636892369169,-0.0491111206710104,-0.0422479216309936,"pain"
"125",640,640,16,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0005",6,4,1,"pain-plateau","stim",5,157.84875,5,1,"True","high_cue","low_stim",64.5663162536045,39.5984075029918,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",7.13915808580374,0.0172886074881255,0.0196383640664267,"pain"
