"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"1029",278,278,20,"sub-0028_ses-28_run-06-vicarious_task-social-ev-stim-0009",28,1,6,"vicarious","stim",9,276.074620008469,5,1,"True","low_cue","low_stim",40.1286089684759,39.6290053044643,-1,-1,1,"28","sub-0028","vicarious_ev-stim_l2norm",7.32113252193866,0.0201239651900268,0.0197633174153137,"vicarious"
"1030",279,279,21,"sub-0028_ses-28_run-06-vicarious_task-social-ev-stim-0010",28,1,6,"vicarious","stim",10,318.87498998642,5,1,"True","high_cue","low_stim",63.1246859015714,26.667731675599,1,-1,1,"28","sub-0028","vicarious_ev-stim_l2norm",-7.58411979705472,-0.0178640554251183,-0.0205742701918655,"vicarious"
"1031",280,280,22,"sub-0028_ses-28_run-06-vicarious_task-social-ev-stim-0011",28,1,6,"vicarious","stim",11,355.274959802628,5,1,"True","high_cue","med_stim",84.0776369785335,28.0048573880436,1,0,-2,"28","sub-0028","vicarious_ev-stim_l2norm",6.66877184126781,0.0161450830722897,0.0178898306374156,"vicarious"
"1032",281,281,23,"sub-0028_ses-28_run-06-vicarious_task-social-ev-stim-0012",28,1,6,"vicarious","stim",12,387.275030136108,5,1,"True","high_cue","high_stim",103.424370055032,20.6906685139331,1,1,1,"28","sub-0028","vicarious_ev-stim_l2norm",-10.4722999329484,-0.0269690956782021,-0.0282636691263419,"vicarious"
"1033",12,12,12,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0001",29,1,1,"vicarious","stim",1,21.3030300140381,5,1,"True","high_cue","high_stim",13.4778227532413,13.2537156264954,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",2.63864347133781,0.00799603765797395,0.00711919897197353,"vicarious"
"1034",13,13,13,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0002",29,1,1,"vicarious","stim",2,61.4031200408936,5,1,"True","low_cue","high_stim",11.805792300589,2.5396804503407,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",24.7751560683179,0.0676068422177208,0.0667490623766433,"vicarious"
"1035",14,14,14,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0003",29,1,1,"vicarious","stim",3,92.0027599334717,5,1,"True","high_cue","high_stim",22.1427056998454,12.0786537105128,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",17.1166159182033,0.0448278270771006,0.0458242920375979,"vicarious"
"1036",15,15,15,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0004",29,1,1,"vicarious","stim",4,114.502520084381,5,1,"True","low_cue","med_stim",7.83761367789845,26.1543357783129,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",14.495873118637,0.037039801642988,0.0388313658916523,"vicarious"
"1037",16,16,16,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0005",29,1,1,"vicarious","stim",5,147.907140016556,5,1,"True","high_cue","low_stim",19.8851651138554,6.89742755775175,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",15.5552021424298,0.0401522100368572,0.0416123509505135,"vicarious"
"1038",17,17,17,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0006",29,1,1,"vicarious","stim",6,186.902109861374,5,1,"True","high_cue","med_stim",16.9661481085362,13.2010871757056,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",9.1428664289686,0.023609848580516,0.0246125667169856,"vicarious"
"1039",18,18,18,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0007",29,1,1,"vicarious","stim",7,218.401969909668,5,1,"True","low_cue","high_stim",20.6906685139331,21.5014343240479,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",15.9858358555506,0.0418058617259684,0.0427650012914784,"vicarious"
"1040",19,19,19,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0008",29,1,1,"vicarious","stim",8,244.902060031891,5,1,"True","high_cue","low_stim",23.2592209455283,12.5288077091515,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.98179061103723,0.0250360126317855,0.0268281495578563,"vicarious"
"1041",20,20,20,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0009",29,1,1,"vicarious","stim",9,280.802070140839,5,1,"True","low_cue","low_stim",20.1794586645109,5.98495231511541,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",11.0493416528854,0.0272096629237055,0.0296115976092551,"vicarious"
"1042",21,21,21,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0010",29,1,1,"vicarious","stim",10,307.902329921722,5,1,"True","high_cue","med_stim",23.1683871534975,6.21337526527838,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",9.83190461412479,0.0239865624633089,0.0264055027997319,"vicarious"
"1043",22,22,22,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0011",29,1,1,"vicarious","stim",11,342.902199983597,5,1,"True","low_cue","med_stim",24.6148730721051,7.83761367789845,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",11.9979823560952,0.0302551255303752,0.0322079414166965,"vicarious"
"1044",23,23,23,"sub-0029_ses-29_run-01-vicarious_task-social-ev-stim-0012",29,1,1,"vicarious","stim",12,376.202290058136,5,1,"True","low_cue","low_stim",7.64040676102675,7.1250163489018,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.7861135968841,0.0391544206507877,0.0345399710964936,"vicarious"
"1045",219,219,12,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0001",29,1,5,"vicarious","stim",1,16.784520149231,5,1,"True","high_cue","low_stim",13.4778227532413,13.2537156264954,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",4.94723135717237,0.00980754624001166,0.0132342952665583,"vicarious"
"1046",220,220,13,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0002",29,1,5,"vicarious","stim",2,49.782870054245,5,1,"True","low_cue","med_stim",11.805792300589,2.5396804503407,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",-3.89142975743099,-0.00914282257287789,-0.0104344834542237,"vicarious"
"1047",221,221,14,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0003",29,1,5,"vicarious","stim",3,73.8829200267792,5,1,"True","high_cue","low_stim",22.1427056998454,12.0786537105128,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.2112993369396,0.0307891999821442,0.0328390254887834,"vicarious"
"1048",222,222,15,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0004",29,1,5,"vicarious","stim",4,105.982980012894,5,1,"True","low_cue","med_stim",7.83761367789845,26.1543357783129,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",15.298196384565,0.0398097050995365,0.0410010080230774,"vicarious"
"1049",223,223,16,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0005",29,1,5,"vicarious","stim",5,132.582950115204,5,1,"True","high_cue","high_stim",19.8851651138554,6.89742755775175,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",2.87287257036996,0.00732066656099551,0.00767743622692915,"vicarious"
"1050",224,224,17,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0006",29,1,5,"vicarious","stim",6,161.682909965515,5,1,"True","low_cue","low_stim",16.9661481085362,13.2010871757056,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",15.7101019209473,0.0405923184339479,0.0422274775176534,"vicarious"
"1051",225,225,18,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0007",29,1,5,"vicarious","stim",7,199.883100032806,5,1,"True","low_cue","high_stim",20.6906685139331,21.5014343240479,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",2.8597475542845,0.0037577290991045,0.00765131206650708,"vicarious"
"1052",226,226,19,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0008",29,1,5,"vicarious","stim",8,232.182950019836,5,1,"True","low_cue","low_stim",23.2592209455283,12.5288077091515,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",0.806122922664509,0.00268230878906659,0.0021678904645319,"vicarious"
"1053",227,227,20,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0009",29,1,5,"vicarious","stim",9,277.783010005951,5,1,"True","high_cue","high_stim",20.1794586645109,5.98495231511541,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",2.45956759958892,0.00454639490619764,0.00664833625038187,"vicarious"
"1054",228,228,21,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0010",29,1,5,"vicarious","stim",10,304.082710027695,5,1,"True","low_cue","high_stim",23.1683871534975,6.21337526527838,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.5699638150346,0.024658980330246,0.0257391810099865,"vicarious"
"1055",229,229,22,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0011",29,1,5,"vicarious","stim",11,342.782649993896,5,1,"True","high_cue","med_stim",24.6148730721051,7.83761367789845,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",22.7498460270317,0.0605485994294709,0.0611097247466348,"vicarious"
"1056",230,230,23,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0012",29,1,5,"vicarious","stim",12,384.582929849625,5,1,"True","high_cue","med_stim",7.64040676102675,7.1250163489018,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",0.790497004556979,-0.00584503806255579,0.00211404774811044,"vicarious"
"1057",374,374,12,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0001",29,3,2,"vicarious","stim",1,14.4822499752045,5,1,"True","high_cue","med_stim",33.6900675259798,19.2357271422572,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",6.92234234007119,0.0222348648298579,0.0186061843685031,"vicarious"
"1058",375,375,13,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0002",29,3,2,"vicarious","stim",2,49.4819598197937,5,1,"True","low_cue","low_stim",17.7797524591934,6.44160009933503,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",19.8763810631472,0.0537204539552318,0.0533671423543391,"vicarious"
"1059",376,376,14,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0003",29,3,2,"vicarious","stim",3,86.4823098182678,5,1,"True","high_cue","low_stim",12.7533002545757,9.46232220802562,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",8.97331716705083,0.0233486803439412,0.0240197375526261,"vicarious"
"1060",377,377,15,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0004",29,3,2,"vicarious","stim",4,119.881759881973,5,1,"True","high_cue","high_stim",18.434948822922,19.8851651138554,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",11.3875645614676,0.0291232723266008,0.0304651555849139,"vicarious"
"1061",378,378,16,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0005",29,3,2,"vicarious","stim",5,143.185799837112,5,1,"True","high_cue","low_stim",34.8981235610295,24.9196643698324,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.6054808166479,0.033654638993505,0.0339935784516948,"vicarious"
"1062",379,379,17,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0006",29,3,2,"vicarious","stim",6,176.481240034103,5,1,"True","high_cue","med_stim",32.347443499442,18.7257878452726,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",32.1835689412838,0.0855275628273379,0.0862918434646978,"vicarious"
"1063",380,380,18,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0007",29,3,2,"vicarious","stim",7,207.881479978561,5,1,"True","low_cue","high_stim",25.2256456981242,15.3154511969185,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",19.2481626746005,0.0520530404862543,0.0518938306066833,"vicarious"
"1064",381,381,19,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0008",29,3,2,"vicarious","stim",8,242.881069898605,5,1,"True","low_cue","med_stim",24.7107994622302,22.1427056998454,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",14.329880988403,0.0381230899954579,0.0383288449633274,"vicarious"
"1065",382,382,20,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0009",29,3,2,"vicarious","stim",9,280.781680107117,5,1,"True","high_cue","high_stim",25.0168934781,6.66961984231234,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",19.5823819523815,0.0522479304869056,0.0525195669935391,"vicarious"
"1066",383,383,21,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0010",29,3,2,"vicarious","stim",10,308.281359910965,5,1,"True","low_cue","med_stim",7.83761367789845,4.84011248884704,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",-0.162885588943894,-0.00700198241381676,-0.000437807925682812,"vicarious"
"1067",384,384,22,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0011",29,3,2,"vicarious","stim",11,346.581209897995,5,1,"True","low_cue","low_stim",11.3099324740202,29.8590161649231,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",4.40607668937102,0.0122947453062012,0.0118440242168253,"vicarious"
"1068",385,385,23,"sub-0029_ses-29_run-02-vicarious_task-social-ev-stim-0012",29,3,2,"vicarious","stim",12,386.381209850311,5,1,"True","low_cue","high_stim",25.523424501068,17.7097245238628,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",28.7147511490586,0.0765935938593872,0.0771049303360778,"vicarious"
"1069",528,528,12,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0001",29,3,5,"vicarious","stim",1,18.4815399646759,5,1,"True","low_cue","high_stim",33.6900675259798,19.2357271422572,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",10.9473419863728,0.0270308486290601,0.0292958982461246,"vicarious"
"1070",529,529,13,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0002",29,3,5,"vicarious","stim",2,59.580249786377,5,1,"True","high_cue","med_stim",17.7797524591934,6.44160009933503,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",11.5500216098881,0.0326991805506189,0.0313744503281021,"vicarious"
"1071",530,530,14,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0003",29,3,5,"vicarious","stim",3,90.2802197933197,5,1,"True","low_cue","low_stim",12.7533002545757,9.46232220802562,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",20.8772991511864,0.0551787529094995,0.0563829035799816,"vicarious"
"1072",531,531,15,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0004",29,3,5,"vicarious","stim",4,118.580179929733,5,1,"True","low_cue","low_stim",18.434948822922,19.8851651138554,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",8.77339918317957,0.0204297027226011,0.0235305178617216,"vicarious"
"1073",532,532,16,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0005",29,3,5,"vicarious","stim",5,156.580219745636,5,1,"True","high_cue","low_stim",34.8981235610295,24.9196643698324,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",14.0751674713687,0.0358551305359015,0.0377160587920165,"vicarious"
"1074",533,533,17,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0006",29,3,5,"vicarious","stim",6,179.780179977417,5,1,"True","high_cue","med_stim",32.347443499442,18.7257878452726,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",12.488451539097,0.0315542591771086,0.0335829492885973,"vicarious"
"1075",534,534,18,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0007",29,3,5,"vicarious","stim",7,216.080109834671,5,1,"True","high_cue","low_stim",25.2256456981242,15.3154511969185,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.16193206537269,0.0264620615535778,0.0246292678229321,"vicarious"
"1076",535,535,19,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0008",29,3,5,"vicarious","stim",8,251.280459880829,5,1,"True","low_cue","high_stim",24.7107994622302,22.1427056998454,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",10.8119949079475,0.0283738323907558,0.0290604220108802,"vicarious"
"1077",536,536,20,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0009",29,3,5,"vicarious","stim",9,279.880369901657,5,1,"True","low_cue","med_stim",25.0168934781,6.66961984231234,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",9.93818161155284,0.0255635285450479,0.0267225393367757,"vicarious"
"1078",537,537,21,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0010",29,3,5,"vicarious","stim",10,311.080219745636,5,1,"True","low_cue","med_stim",7.83761367789845,4.84011248884704,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",2.52043827095384,0.00747377567200458,0.00673908309903091,"vicarious"
"1079",538,538,22,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0011",29,3,5,"vicarious","stim",11,347.980269908905,5,1,"True","high_cue","high_stim",11.3099324740202,29.8590161649231,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",19.2012849338654,0.0501786905662083,0.0513272780684784,"vicarious"
"1080",539,539,23,"sub-0029_ses-29_run-05-vicarious_task-social-ev-stim-0012",29,3,5,"vicarious","stim",12,378.480259895325,5,1,"True","high_cue","high_stim",25.523424501068,17.7097245238628,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",-2.92258846047261,-0.00542313613215889,-0.00788076757427289,"vicarious"
"1081",735,735,12,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0001",29,4,3,"vicarious","stim",1,18.7877099514008,5,1,"True","low_cue","high_stim",17.4909973122426,9.04466653441065,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",16.6950767772195,0.0481658720544163,0.0482932118748254,"vicarious"
"1082",736,736,13,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0002",29,4,3,"vicarious","stim",2,51.9882001876831,5,1,"True","high_cue","med_stim",16.260204708312,26.1506223864705,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",12.6448701233557,0.0342007088236217,0.0351282230613,"vicarious"
"1083",737,737,14,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0003",29,4,3,"vicarious","stim",3,79.8875000476837,5,1,"True","low_cue","low_stim",16.4549613829199,11.853004167744,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",21.2624914368775,0.0584495124483558,0.0578585507484363,"vicarious"
"1084",738,738,15,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0004",29,4,3,"vicarious","stim",4,110.187720060349,5,1,"True","high_cue","low_stim",11.3099324740202,9.00850374202516,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.0238001615217,0.032148799254526,0.0332311599968804,"vicarious"
"1085",739,739,16,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0005",29,4,3,"vicarious","stim",5,147.491379976273,5,1,"True","low_cue","med_stim",19.1601731219813,17.5602720518007,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",16.1662571396609,0.0488050278238021,0.045596874947223,"vicarious"
"1086",740,740,17,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0006",29,4,3,"vicarious","stim",6,179.786959886551,5,1,"True","high_cue","high_stim",9.91494567847495,21.1198561534248,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.5238361295966,0.0392374487400036,0.0340028875189785,"vicarious"
"1087",741,741,18,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0007",29,4,3,"vicarious","stim",7,214.087019920349,5,1,"True","low_cue","low_stim",16.5451645222102,11.3099324740202,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",7.14224576864426,0.0236176251547555,0.0231367594543438,"vicarious"
"1088",742,742,19,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0008",29,4,3,"vicarious","stim",8,247.386719942093,5,1,"True","low_cue","high_stim",13.3067577810692,12.9773953378174,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",14.7809021020991,0.0447386811364602,0.0462414366401935,"vicarious"
"1089",743,743,20,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0009",29,4,3,"vicarious","stim",9,280.187050104141,5,1,"True","high_cue","high_stim",23.9859036767946,25.3128838018741,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.7316939185352,0.0392168104438919,0.0349445955854058,"vicarious"
"1090",744,744,21,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0010",29,4,3,"vicarious","stim",10,319.586889982224,5,1,"True","high_cue","med_stim",14.203937953514,12.4790718019276,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",9.47955203492979,0.0299818629458506,0.0255780122470944,"vicarious"
"1091",745,745,22,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0011",29,4,3,"vicarious","stim",11,346.587080001831,5,1,"True","high_cue","low_stim",22.1027368784534,22.8670562997727,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",12.1752726543367,0.0323483385596773,0.034346905674425,"vicarious"
"1092",746,746,23,"sub-0029_ses-29_run-03-vicarious_task-social-ev-stim-0012",29,4,3,"vicarious","stim",12,385.18653011322,5,1,"True","low_cue","med_stim",14.3700015151793,15.0940628250366,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",4.17032069047966,0.0068166825694102,0.0116300247199919,"vicarious"
"1093",891,891,12,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0001",29,4,6,"vicarious","stim",1,18.4993302822113,5,1,"True","low_cue","high_stim",17.4909973122426,9.04466653441065,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",23.1677318440567,0.0622126561061721,0.0631584335673452,"vicarious"
"1094",892,892,13,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0002",29,4,6,"vicarious","stim",2,55.1974401473999,5,1,"True","high_cue","med_stim",16.260204708312,26.1506223864705,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",-6.4831057170226,-0.0168929629251739,-0.017921657068103,"vicarious"
"1095",893,893,14,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0003",29,4,6,"vicarious","stim",3,87.9977600574493,5,1,"True","low_cue","low_stim",16.4549613829199,11.853004167744,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.64121153073739,0.0252030307814438,0.027368243398873,"vicarious"
"1096",894,894,15,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0004",29,4,6,"vicarious","stim",4,114.197960138321,5,1,"True","low_cue","low_stim",11.3099324740202,9.00850374202516,-1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.08625009398027,0.0262240028242957,0.0244191602913231,"vicarious"
"1097",895,895,16,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0005",29,4,6,"vicarious","stim",5,149.898119926453,5,1,"True","high_cue","low_stim",19.1601731219813,17.5602720518007,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",9.3466470983636,0.0271371552879453,0.0252445016719999,"vicarious"
"1098",896,896,17,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0006",29,4,6,"vicarious","stim",6,177.497880220413,5,1,"True","high_cue","med_stim",9.91494567847495,21.1198561534248,1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",6.03561101948924,0.01661212575168,0.0162510105906424,"vicarious"
"1099",897,897,18,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0007",29,4,6,"vicarious","stim",7,209.397860050201,5,1,"True","high_cue","low_stim",16.5451645222102,11.3099324740202,1,-1,1,"29","sub-0029","vicarious_ev-stim_l2norm",11.1767791508977,0.0296987939878085,0.0307757810223706,"vicarious"
"1100",898,898,19,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0008",29,4,6,"vicarious","stim",8,251.297919988632,5,1,"True","low_cue","high_stim",13.3067577810692,12.9773953378174,-1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",4.00764225854343,0.00619733726195301,0.0110173125447339,"vicarious"
"1101",899,899,20,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0009",29,4,6,"vicarious","stim",9,286.597930192947,5,1,"True","low_cue","med_stim",23.9859036767946,25.3128838018741,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",10.1905234901561,0.0273541461669292,0.0281683313529587,"vicarious"
"1102",900,900,21,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0010",29,4,6,"vicarious","stim",10,315.49779009819,5,1,"True","low_cue","med_stim",14.203937953514,12.4790718019276,-1,0,-2,"29","sub-0029","vicarious_ev-stim_l2norm",16.4391346458515,0.0576968252208912,0.047276296999325,"vicarious"
"1103",901,901,22,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0011",29,4,6,"vicarious","stim",11,347.998400211334,5,1,"True","high_cue","high_stim",22.1027368784534,22.8670562997727,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",7.68482507057343,0.0172531635314953,0.0206762762659367,"vicarious"
"1104",902,902,23,"sub-0029_ses-29_run-06-vicarious_task-social-ev-stim-0012",29,4,6,"vicarious","stim",12,378.497720003128,5,1,"True","high_cue","high_stim",14.3700015151793,15.0940628250366,1,1,1,"29","sub-0029","vicarious_ev-stim_l2norm",-5.25448787023445,-0.0114389246691715,-0.014285990413021,"vicarious"
"1105",64,64,12,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0001",30,1,2,"vicarious","stim",1,22.5738201141357,5,1,"True","high_cue","high_stim",17.3392614880405,74.2143799802684,1,1,1,"30","sub-0030","vicarious_ev-stim_l2norm",13.6034250843559,0.0352078960160988,0.0368433653269286,"vicarious"
"1106",65,65,13,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0002",30,1,2,"vicarious","stim",2,60.6743800640106,5,1,"True","low_cue","low_stim",6.39237368003703,27.7363630215548,-1,-1,1,"30","sub-0030","vicarious_ev-stim_l2norm",25.2898275592472,0.0689468555453254,0.0694250868520334,"vicarious"
"1107",66,66,14,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0003",30,1,2,"vicarious","stim",3,104.474290132523,5,1,"True","high_cue","low_stim",19.529639414775,52.6699051861773,1,-1,1,"30","sub-0030","vicarious_ev-stim_l2norm",4.91681397614021,0.00887340767822524,0.0132375948050004,"vicarious"
"1108",67,67,15,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0004",30,1,2,"vicarious","stim",4,138.074339866638,5,1,"True","high_cue","med_stim",83.0749182616073,30.8052623872091,1,0,-2,"30","sub-0030","vicarious_ev-stim_l2norm",3.41166834941569,0.0178284498900082,0.0092941880737438,"vicarious"
"1109",68,68,16,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0005",30,1,2,"vicarious","stim",5,170.47843003273,5,1,"True","low_cue","low_stim",15.4375241765319,1.18853860920881,-1,-1,1,"30","sub-0030","vicarious_ev-stim_l2norm",4.10219252863939,0.0129126834981794,0.0112691939522648,"vicarious"
"1110",69,69,17,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0006",30,1,2,"vicarious","stim",6,199.673429965973,5,1,"True","low_cue","high_stim",83.0528282310403,5.31989391780685,-1,1,1,"30","sub-0030","vicarious_ev-stim_l2norm",7.47319630832977,0.0223193720680596,0.0207263579425655,"vicarious"
"1111",70,70,18,"sub-0030_ses-30_run-02-vicarious_task-social-ev-stim-0007",30,1,2,"vicarious","stim",7,224.073559999466,5,1,"True","low_cue","med_stim",25.9422954898717,18.2170951978248,-1,0,-2,"30","sub-0030","vicarious_ev-stim_l2norm",7.12840572827889,0.0266514364500436,0.019366397596504,"vicarious"
