sub	ses	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
0028	01	0.6100845183922464	2.271543725945575	0.5146137874055559	3236.1830833014546	3.6863916117351514	3.7094624447247018	3.619887446059474	3.7298249444212774	0.1708554276404845	0.4175480050750374	0.4115965672844781	1.5169107913970947	0.4966369152069088	0	0.007091027545524217	35.86675719683396	16.005172101136097	18.758496239116642	224	320	320	3.4281414240547265	12.3735184957184	11.366469191644832	18.29774765516137	37.50904911627398	81.06424423305292	73.05087012416159	100.57931702315787	0.800000011920929	0.800000011920929	0.800000011920929	6.135201704246516	6.513904487025627	8.031388578336038	4.393561810255051	6097629	0	22.432512704283	8.150905401715459	1.460606294235249	91.69573239428382	396.9319957147328	372.9458044320345	39493	261.1043088890612	610.6121508948506	108.78812645113094	-0.03766401665679098	66.64225359803142	805.3416185395283	806.0073632486165	40061	697.308954231441	910.1009815223515	65.13889349369916	0.42062239484274944	51.73543371426123	1000.3793619958877	1000.0422612726688	448145	910.7346683219075	1090.6172278225422	54.653783862435645	0.16471870243549347	0.41435232758522034	0.4835721552371979	0.5466823027227583
0029	01	0.590114698813085	2.3000528398322166	0.5423700111029836	3097.8293235615347	3.720583277892322	3.7618499439440676	3.5827999466121203	3.8170999431207786	0.17793649344087922	0.4354268793478585	0.3866366272112623	1.5319840908050537	0.5551149845123291	0	0.014707395293239747	32.63311075254051	14.490243743374453	18.26996109298872	224	320	320	3.720276611046988	13.276482556319936	11.504356202700697	17.516309440735167	39.7569433319777	79.55140501249141	72.6230166495107	98.560701604063	0.800000011920929	0.800000011920929	0.800000011920929	11.924509195891352	6.647034489388325	7.939903092857351	4.483356632292271	5975750	0	26.350294169038534	8.742886742353786	0.9040573591172465	100.14447244861466	419.82143498079256	403.37520945444703	50311	273.25212757475674	625.0898836664855	108.42505619595734	0.20425259005264884	60.701220620074515	806.9069492785069	807.131081264466	61711	706.5093319416046	903.9885028488934	60.7935526755272	0.6250337766933187	53.1135680425652	1000.6521888703694	1000.0000080876052	430638	908.1757887601852	1095.461667701602	57.089585588923846	0.16521601378917694	0.4389074742794037	0.5139464139938354	0.5514891051394712
0030	01	0.670829622550067	1.9528789304823324	0.5773532782451096	2265.9087524414062	3.6402624457558623	3.674162445250713	3.505874947758392	3.740749944258482	0.17174287095836777	0.4345799868657202	0.39367714217591204	1.5084606409072876	0.48078060150146484	0	0.014784345970789174	30.482207288200623	13.381562524182034	16.72621086406449	224	320	320	3.2445011485127706	10.73513291614112	10.50793414302647	17.54416836442552	30.804427804581774	68.51262408852979	61.17477076878172	84.20726041323358	0.800000011920929	0.800000011920929	0.800000011920929	15.505626947349068	7.780526561993796	10.828358313176047	5.309625245630741	5266787	0	31.672531988471746	10.754992432433902	10.85559477288766	83.98391906622716	391.5520301425248	365.8393534068018	51864	257.33160492777824	612.943755753897	112.75564708835962	0.44100464293971653	71.03163073067277	817.4732913023169	813.6691989786923	71503	700.6235731095076	953.1394714191556	75.79445131785224	0.47712381567120987	54.00600790089812	1000.8287716622698	1000.0617410317063	514666	908.3780958019197	1095.3880361393094	57.00246080032135	0.1673414707183838	0.4287623465061188	0.5016204714775085	0.5169266429298852
0031	01	0.7094868193380397	1.829968791597614	0.5999885030948309	2821.6779896624635	3.643079112380558	3.6594999454692014	3.5550249470260002	3.7147124446464708	0.1860058675521569	0.4295378651010077	0.3844562673468354	1.4796793460845947	0.5387676715850829	0	0.03778572841439749	25.167151129068074	11.91269145928153	15.015478397718375	224	320	320	3.203033176816226	12.048542895021646	10.723212187816843	16.91806049161266	35.00176691197388	76.17244988600827	67.55185967424416	91.48136222475033	0.800000011920929	0.800000011920929	0.800000011920929	5.449448996994061	7.161874703843827	9.601703510575906	4.830611079931259	4928456	0	28.79298446327448	9.633289418176503	16.135571972645568	92.72743037608323	407.5038724482444	382.6352460682392	66449	263.1411825120449	628.2718194827437	119.45938295678843	0.7932861939093359	62.666403658633484	834.6010910802966	832.708365239203	80254	725.2908293828368	953.4736422374845	69.11235528833812	0.4870666821956595	56.06994011561943	1000.7237491037123	1000.0636148899794	549650	904.8497280776501	1098.6462173238397	59.112136740361024	0.164824441075325	0.42205697298049927	0.48525911569595337	0.4880363627103289
0032	01	0.6238431425664598	2.1639425618965182	0.5785722287149953	2504.764172335601	4.035108273205535	4.131337438438275	3.8587999424994	4.1151874386789284	0.20757047997839595	0.44566867650792646	0.3467608435136776	1.4586049318313599	0.5904545903205871	0	0.026368137568731864	29.411894040349626	14.102834828065383	19.362428187782573	224	320	320	3.9263889604394104	12.605241094914582	10.27467356988637	14.292390654305116	32.996017819922756	74.4824974664757	67.05465849547085	93.68546020001408	0.800000011920929	0.800000011920929	0.800000011920929	9.022247574363265	6.993406463886621	9.639393021335515	4.784366421401501	5628774	0	28.504042200744152	9.94537841246626	2.104958054472095	68.93500657259669	372.14379439352854	352.2237082347274	128164	262.0720939125866	553.0323270484805	89.70642941074064	0.24713681494424922	62.141411721963976	793.6767786965544	795.0808367058635	88925	688.5444520264864	893.5309682786465	63.07506220571202	0.33360455006196554	65.73802076053424	997.2151857956518	1000.0673529580235	369902	875.1347424611449	1107.54713383317	69.97191899841188	0.15820972621440887	0.427985280752182	0.46304434537887573	0.4826341463414634
0033	01	0.7142340718642894	1.872743831701317	0.6473487147201885	2636.970153824169	3.6192166127361367	3.662562445423567	3.47896244815942	3.7161249446254234	0.1785039495869701	0.4250011774224718	0.39649487299055813	1.459022879600525	0.545470291376114	0	0.033141023282153535	23.97910246553413	11.019458868089886	13.42544309796462	224	320	320	3.545046047212021	12.881468134611096	10.781326427715461	15.917465101323264	36.895066370457904	74.15479328062382	66.78722033718975	89.31180136048751	0.800000011920929	0.800000011920929	0.800000011920929	3.560213978278477	7.33573682636844	11.156327935682349	9.847720935940742	4593979	0	33.866552487015724	10.519728801845222	0.5028778865329726	106.47501510117299	431.91595707986914	413.1239026784897	67740	270.4520432651043	651.5876660838719	116.53469315501701	0.5035335685837796	61.036179225220906	828.6629021527267	830.3310067206621	79373	720.6129841953516	930.7777602672577	64.4589395761389	0.3519682516168001	60.18153027457603	1001.3785844950953	1000.0480704605579	642505	900.3218818604946	1107.027946189046	62.82704474945882	0.1698438674211502	0.4419148564338684	0.5122130513191223	0.5923797057735538
0034	01	0.6242363553434482	2.1960892558870415	0.5663852941821043	2784.1950683826885	3.7816207769827925	3.8068874432729567	3.6801999451607474	3.857774942514674	0.16340967506859924	0.44102495921883944	0.39556536571256135	1.5058108568191528	0.5392754793167116	0	0.026042616274065445	31.487947047675878	13.152149609172534	16.57834696857851	224	320	320	3.474180709507445	11.093251347375375	10.6847163784011	17.48671707832049	37.53858496994263	76.5272318507242	70.01482362393871	95.97865405114932	0.800000011920929	0.800000011920929	0.800000011920929	12.283160361570825	6.826007412300221	8.382191631730151	4.604072034358978	5601044	0	27.132735192775726	8.946226907954017	0.7620893811798726	102.85401460087324	410.4417109875482	391.12262427806854	45639	260.6888165473938	624.2764080762863	112.57858240469882	0.01868712220291524	72.70029253682857	800.1510437136554	797.3537567853928	73202	687.1689260601997	920.8591066002846	71.87688131656772	0.5625750549823749	53.812796298910484	1001.5798531354825	1000.0223257541656	484698	910.3546704053879	1097.4677338600159	57.18748062780898	0.15714268386363983	0.43658649921417236	0.4878787398338318	0.5020195673637914
0035	01	0.5770145676273498	2.3405523550951783	0.5810413283250205	3778.4952071557605	3.837137442822197	3.819924943078683	3.78742494356297	3.9040624418249363	0.1837443757570373	0.42878194879254866	0.38747367545041406	1.518276572227478	0.5725241661071776	0	0.016809804714051038	27.566100210379616	12.70114256350929	15.922280970624012	224	320	320	3.833941935390313	12.368755218671966	11.003747796741145	16.808546236161153	40.77003457475749	86.45664987311848	78.71438966339439	108.91648454230717	0.800000011920929	0.800000011920929	0.800000011920929	11.881921567223309	6.015314799147526	9.360256663853688	8.067901086062193	5572606	0	28.58741829916835	10.20795415168204	1.1684458886857891	86.21951212111453	389.84861944101243	374.34128334000707	65645	257.6691738769412	576.1693892374633	97.63800244823724	0.13727536657941597	63.40280081400323	793.7046671871715	793.8255045488477	62761	688.3365319669247	897.6822428070009	64.1793912398799	0.5634604333053468	55.589805730052994	1000.4353703046208	1000.0466525405645	501836	903.3717453069985	1098.9134172946215	59.49626113415441	0.16754917800426483	0.42846134305000305	0.5016714334487915	0.6399665751462338
0036	01	0.6026417123904672	2.2476671649164515	0.6166687069847405	4202.510323020646	3.694299944950641	3.7148124446449806	3.564449946885557	3.8036374433213855	0.16514254269765133	0.4332497106935523	0.40160774660879645	1.4623370170593262	0.5694250583648681	0	0.020403763188291024	28.28072330415103	11.889913554671661	14.374949447460747	224	320	320	3.601280809517801	12.79694736440125	10.85593379080069	16.169573198483018	45.76345928001575	89.8581612694618	82.59915369916433	112.17584054801544	0.800000011920929	0.800000011920929	0.800000011920929	9.16928108783598	5.840533573614472	9.01916734156461	7.832414414733648	5091960	0	27.575660217553377	9.586531747728849	6.682111842912239	105.33574080412924	426.2792677304301	407.9807342775166	49259	275.9419847652316	631.1350266262889	113.28652628215929	0.15808474909807124	62.39064099814048	801.2124853945578	801.0845157317817	73719	698.1508328020573	902.0253358222544	62.59923242135794	0.6314678958043194	57.51207766018016	1001.773902652377	1000.0463801249862	543071	903.3230139501393	1106.2242583744228	61.84736276686349	0.15477897226810455	0.4300331175327301	0.4902816712856293	0.6140231062546241
0037	01	0.6542001142185196	2.021601820190768	0.6016508197199516	2335.3276577267397	3.6129374461630364	3.6948374449426318	3.4840749480832374	3.659899945463241	0.18280643232874927	0.44126497953638216	0.37592858813486857	1.5425500869750977	0.5341313183307648	0	0.01497728223268321	27.84209896122239	12.853061729628587	17.039920913443744	224	320	320	3.43238854945841	11.675375771172565	10.864298974330417	17.485132602360277	34.329021195411634	70.72556728568155	63.906789103031294	86.6657788280007	0.800000011920929	0.800000011920929	0.800000011920929	7.748792307893117	7.559696977803847	11.04526082705759	10.24465550109744	5563541	0	31.20175899192691	11.008736037192918	0.6897625448375413	107.36156808844363	415.17083316876676	396.1266793757677	58143	259.2038179524243	631.8426364738491	115.40746834655653	0.38168195072430944	66.65017243733485	817.614713112001	816.1107756718993	73762	705.1995155790821	935.81887351349	69.89969827043151	0.5742930390281065	53.68078404422182	1000.155158064936	1000.0467822030187	507964	906.8625184670091	1093.8391761742532	57.194064270337186	0.1584957093000412	0.433454304933548	0.5124865770339966	0.5633646928610957
0038	01	0.5569422292942223	2.456929501170692	0.5239547177476263	6118.568112267995	3.6098166128762075	3.660812445449644	3.5211749475304046	3.647462445648574	0.1523790318253074	0.4693411614818423	0.37827980669285033	1.5208840370178223	0.5266840815544129	0	0.00727650381139155	38.20248126165393	14.43579929510001	19.421168890934194	224	320	320	3.4512089757793922	13.553119014592676	11.634979774977824	17.900611334561408	37.61291045148996	75.01432145672192	68.82418587784933	93.84532572533614	0.800000011920929	0.800000011920929	0.800000011920929	5.845167991949056	6.981304040673006	8.375381090781476	4.708818018436432	6102095	0	23.74532163143158	8.42555122006133	3.2305031275328604	104.6002220794853	421.66833672584863	400.8129798769951	33764	269.52952367067337	641.7213417202233	116.13525785832641	0.09549956307371854	59.31124971306811	800.4993835007828	799.3721665143967	78893	705.0750672221184	897.2672857284543	58.98030552659984	0.49694355827344516	52.44928420300489	998.684002490071	1000.0402574539185	382515	903.7992614924908	1087.7369622588158	55.866189794945484	0.1561196744441986	0.4429788887500763	0.4944734275341034	0.6818880351262349
0039	01	0.5421606749035258	2.4766916837952384	0.5426341379476093	3598.6717092632175	3.7969041100883865	3.856787442529389	3.701999944835902	3.8319249428998687	0.1498021579062474	0.4516246253387034	0.39857321675504925	1.5100085735321045	0.5477673292160035	0	0.01392840664281625	35.009995948832525	13.423747470947369	16.82813824124171	224	320	320	3.331829251058414	13.126325653478622	11.42684595204115	17.822382951586413	39.808296285224166	82.68063684417075	75.51177678695119	104.04639723145867	0.800000011920929	0.800000011920929	0.800000011920929	5.650099967963351	6.296872862251846	7.567657282681001	4.247176203876734	5874016	0	21.609259147197008	7.83083906820454	0.2755882041549449	106.14728539224541	408.3294074160746	382.6192364767194	43052	260.5712609477341	627.4362740440292	114.83625478173664	0.16996180082890877	60.13167601425115	795.7976172122706	794.6886727847159	104427	698.3104435428977	895.9674899540842	60.54130369444426	0.671989462985477	51.20533975897106	999.5207327965435	1000.0466430820525	498799	905.4886322133243	1090.5908390767872	56.11178052584684	0.16356109082698822	0.43676966428756714	0.5013015270233154	0.605467196129504
0040	01	0.6495016294220431	2.0810830881046676	0.5523660865013811	2552.9464419143624	3.814004109833576	3.7944499434582895	3.7526249440815307	3.8949374419609097	0.1700245213906071	0.4263466033142305	0.4036288752951624	1.5232230424880981	0.5196811318397523	0	0.008881746024347131	30.14210412170454	13.382852028032886	16.261948924443303	224	320	320	3.329187122559009	11.686939894691772	11.021247725612914	18.047616159587964	35.754897458945315	75.01665180776351	67.64880502662753	92.17486581317377	0.800000011920929	0.800000011920929	0.800000011920929	5.364283830889114	7.107900695872027	9.050887707227801	4.794206164777279	5395406	0	28.66323260217905	9.025307351479585	0.18645397180250578	107.03439824475377	411.9324506112108	387.9226818010211	41266	260.5319536300376	635.2195662846789	116.52032980482966	0.17342044526565248	68.8861439780789	814.5802191015504	813.8929997608066	62027	701.9074840586633	928.749938942492	69.64067979060358	0.5348926405297774	52.02378381659526	1001.4340366641096	1000.0510050952435	530863	913.0922656171024	1095.119093298912	55.41175379291766	0.16557270288467407	0.4341740906238556	0.513576328754425	0.5898384622326505
0041	01	0.6517807264569638	2.085749311509052	0.5672739530599009	2564.2372114078767	3.5243291141500706	3.5629874469073495	3.416474949090556	3.593524946452306	0.16478657663492852	0.4457461435321147	0.38946727983295676	1.5613477230072021	0.5688200712203979	0	0.012869526135123889	32.48795709215616	13.33773240264321	16.911794258639702	224	320	320	3.2047374047027817	12.635600257323382	10.88643108397146	16.81895558988822	35.60771716247051	72.92270866993763	65.97309780677496	89.38886758791672	0.800000011920929	0.800000011920929	0.800000011920929	5.8445913036314465	7.3293896195183885	9.879165735602815	4.943598173558712	5691969	0	29.661589041352272	9.827443871212633	0.8317013988195305	112.07303036390844	426.0815092616558	398.3641291856766	45669	264.94989702180027	661.794993314147	124.30340381368735	0.23320770079459718	64.36536702231602	814.7356175769794	815.8285240419209	68802	707.0693642236292	915.8240325525403	64.56540081928622	0.5039716062443507	55.70336110833975	998.9691212274128	1000.0449687093496	465652	898.701206151396	1094.5126356258988	59.45933381847371	0.1600918173789978	0.43666955828666687	0.49306297302246094	0.5375009058189811
0043	01	0.9896212974721807	1.3848921823118767	0.6703198817213176	1699.9763313609467	3.321942638111164	3.1884499524883934	3.3070414592538415	3.4703365025912563	0.18051370883469525	0.43883227162313526	0.3806540195421695	1.536584496498108	0.6195615887641905	1.2580844210030117e-5	0.012814914271906931	18.63594202613447	8.162330435413907	10.265199431366364	224	320	320	3.139908017184743	10.868622069157238	9.012942550834298	13.030297566160911	18.81303202502825	39.886269031465126	35.26258378485317	47.08845029806612	0.800000011920929	0.6312500238418579	0.6312500238418579	4.355931409629633	13.913638896064688	18.411174235963802	14.184779278934002	4685815	0	47.408444814383984	15.293091815877807	0.7659193390094376	111.70892837817453	424.63835562494916	399.5469387769699	134803	256.13504485040903	670.0771075420079	127.24750362795862	0.23466501994796563	76.44505048642438	843.7527465209112	847.0956021100283	160843	711.6660174354911	965.0504016652703	77.93931589637656	0.36602164934277814	74.92574508972766	1002.3611213272076	1000.0539064258337	774623	880.6968092992902	1131.060860298574	76.74830569584535	0.18294556438922882	0.4569838047027588	0.5016595125198364	0.5360632721187024
0044	01	0.6378044619499684	2.100556998462641	0.5581796806927888	3690.5625000000005	3.859033275829257	3.9106874417262163	3.740012444269472	3.9263999414920816	0.179474033365129	0.43003181469167806	0.3904941519431929	1.5334444046020508	0.5772573113441466	0	0.018717005503264356	28.344276728621207	12.897372560641985	16.145411333955852	224	320	320	3.308406491743253	11.876313828894451	11.022188306555718	17.88184459902945	44.72993991695867	90.35077251868788	82.05240412427865	111.07649993718942	0.800000011920929	0.800000011920929	0.800000011920929	8.324202254868752	5.898443199336569	8.091292941021052	3.9784394800662994	5517264	0	23.870636880397797	8.507674610646129	1.3192476057458258	116.92236599975232	426.3939437172282	402.7207447886467	56834	265.7854246199131	652.0148960798979	121.72542969611588	0.3891214070343736	66.40505408285364	812.9183234926267	813.4625369161367	63178	700.3336852490902	922.5584059812124	68.493988180844525	0.5334285143863022	52.61030789085682	999.86773689086	1000.0641822069883	515115	907.5975484848022	1090.9266064614058	55.9261772994862	0.15105122327804565	0.42901650071144104	0.49595963954925537	0.5053141393072736
0046	01	0.6340358182265335	2.092029267197987	0.6071660699140214	1768.374455853291	3.702474944828824	3.7650749438960114	3.546099947158993	3.7962499434314676	0.16574974189920064	0.4449656597941552	0.3892845983066442	1.5978353023529053	0.6204365849494935	0	0.023882489456068468	27.736613638715884	11.843957390648567	15.315402169899455	224	320	320	2.892184602913357	10.96652296081225	9.967914597697423	16.045036229366662	38.885683904864	79.72085062581411	72.83051191695868	99.88500122019796	0.800000011920929	0.800000011920929	0.800000011920929	4.8573211117785835	6.559333062837771	12.171877227097495	8.783344030380249	4923926	0	35.133376121520996	11.428948840006067	13.41849492235869	117.68215200973648	415.37464510703677	389.3298568725586	44883	248.99153780937195	642.8692150354386	134.61295634182542	0.5741448065330972	68.58361481878904	798.8625914849835	798.1782560348511	87848	682.2381148338318	919.9739599227905	72.78275128073615	0.43269762725104544	59.41984068688334	1001.1860333333815	1000.0650451183319	558894	900.5855412483215	1104.8796172142029	62.32856916865874	0.17369164526462555	0.4495132565498352	0.5027545094490051	0.5108952712555991
0047	01	0.5144593561222629	2.551160779195814	0.5251848285680176	4225.543950561089	3.7201832778982826	3.771237443804183	3.6013624463355174	3.787949943555147	0.1720219287448857	0.43522836656466046	0.39274970469045384	1.4882639646530151	0.4618958830833435	0	0.013736819516942812	30.970061604711027	13.72174419788027	17.426857106586755	224	320	320	3.1700380736464022	12.297317156900473	11.526395288393127	19.111830634632504	45.62439617246828	92.75119376853358	85.35149852167523	117.67890562402381	0.800000011920929	0.800000011920929	0.800000011920929	5.864793627492423	5.567152235503564	6.712418589404475	3.754987120628357	5790417	0	19.103496976196766	6.980028957134737	3.7019484051425584	115.30964067786758	412.78564531175294	387.70242020487785	38349	254.02487871050835	632.2459564357996	122.30053906065619	0.706083593954463	61.029906381707825	790.2135034713862	788.1717966198921	69993	689.0401366353035	895.282804235816	64.09252979182774	0.7820762660935237	47.947098628274446	1000.0931786858926	1000.0000075623393	489218	914.2454891949892	1085.8014632686973	52.32355835711829	0.16516657173633575	0.43835267424583435	0.5049737095832825	0.6473322800194458
0050	01	0.5731915207800579	2.3579382829331164	0.5694992472288418	3846.696124763705	3.8052332766309385	3.822837443035283	3.7169749446127573	3.8758874422447764	0.16444724410860093	0.4333955623829523	0.40215719350844675	1.4929447174072266	0.5092822313308716	0	0.019970046857459872	29.743229312113247	12.812841549385459	15.693823696797406	224	320	320	3.4083225391416865	11.347998213239785	11.13623938982969	18.652397417107597	40.356211817063596	86.99657616532494	79.07890617500892	109.88393054263824	0.800000011920929	0.800000011920929	0.800000011920929	6.275151243318994	5.962076112244344	7.908423517883324	4.08728314936161	5515603	0	24.260003209114075	7.829513181731507	1.3300277266849267	92.65652712143668	390.198398883427	367.26216814666986	59361	253.93894663453102	603.2698080614209	107.7536149975625	0.22267300227991793	68.4661363381502	795.3578283228259	791.7133384235203	85470	687.0591126233339	915.8810450658202	69.7663757083271	0.5087812213663314	50.92199433572628	1001.152907921782	999.9999692365527	562969	915.4855015352368	1090.711285583675	53.61236192461975	0.16595084965229034	0.4320318102836609	0.5113271474838257	0.5829970406241592
0051	01	0.6110614668536901	2.1434877016866136	0.5958916720456194	3361.7079004514994	3.661520778772422	3.6698249453153466	3.5681124468309817	3.746624944170938	0.1760117459440859	0.4501388231390588	0.37384943091685535	1.527454137802124	0.5840978920459745	0	0.02133437348356223	27.11901883128011	11.840799744517332	15.710145727724155	224	320	320	2.3995034905475876	12.429563741291062	10.596117891120855	16.959286441523915	40.81697154799997	80.427863060448	73.49723504006015	99.24687051173245	0.800000011920929	0.800000011920929	0.800000011920929	651.1212468176234	6.6014240260677735	9.031752794221587	4.452592842280865	5429749	0	26.71555705368519	9.902269881587761	40.30190129677443	110.08845361118905	443.2567681400428	411.28862001374364	50918	277.3179589062929	670.874782718718	171.404035409438	0.6171244133207492	61.04375628810906	811.2085754212945	810.4242807403207	91069	706.6526757925749	919.7275775015349	65.20098758808616	0.5384808402440848	54.83065132239822	999.7305426970813	1000.0523523762822	506596	901.8333926200867	1096.0188239887357	58.967773720466724	0.15532556176185608	0.440033882856369	0.4998473823070526	0.535298695396238
0052	01	0.6081874973437271	2.227066169032117	0.5558619414646889	3424.7696023442686	3.7569207773508513	3.769174943834917	3.641499945737422	3.8600874424802147	0.16199960210468542	0.4530426486032374	0.3849577492920772	1.505200743675232	0.554110336303711	0	0.027561816288226897	32.13461904245292	12.999389775204207	16.894335241246537	224	320	320	3.175419045206729	12.776118318296687	11.088695441768275	17.31454896180141	42.64800007488007	84.92355609937263	77.54621801655591	105.06709787541503	0.800000011920929	0.800000011920929	0.800000011920929	9.921435387943886	6.235784292244143	7.940705068183414	4.2059725895524025	5578506	0	25.115664891898632	8.538911863117864	1.5129191488392104	117.85632312341431	433.92264059352715	405.93644021451473	45095	267.19943008199334	671.9942491650581	127.83570719566238	0.2543773766490287	62.44692555518778	808.163090044629	808.3278463892639	79803	704.5064172822982	909.8720417656004	63.268260493124664	0.505400397109689	54.162240709777706	999.2169699904344	1000.0601111501455	478703	902.1210351362824	1092.1709108613431	57.758308853677775	0.1520996391773224	0.4349570572376251	0.49505361914634705	0.6015178894109143
0053	01	0.6748672932392763	1.9844701056910476	0.5612380396977036	2405.0850694444443	3.7200999445661913	3.7858999435856946	3.568399946826697	3.805999943286181	0.19379504625857838	0.42055619635386154	0.3856487573875601	1.4807301759719849	0.4389747858047486	0	0.028012651542297946	27.794830582367396	13.875749973663645	17.463708111412327	224	320	320	3.4570515194950064	11.192347190617497	10.975432507666843	18.276898812888028	35.723460320271016	73.30282828145599	66.22073627671834	89.63592022842799	0.800000011920929	0.800000011920929	0.800000011920929	4.032065541436084	7.309310248217306	10.586912797638737	9.921735372394323	5584769	0	29.888457488268614	9.943785680102984	0.4740999963545818	107.1270783254349	421.23901584442564	398.56412124820054	65706	270.0591604700312	638.2572251670063	115.28931115246178	0.23722614886823923	70.44347751719428	820.4005929969212	817.8344728387892	70212	705.4014908501879	946.87865836545825	73.07034305255813	0.47183684676808957	52.53566740906189	1001.4574055627438	1000.0616249889135	507020	914.1554193422198	1093.1164101585746	54.71719513312983	0.16349372267723083	0.44622334837913513	0.5132635235786438	0.5827557726146443
0055	01	0.5940325945718098	2.252846620197869	0.6112269611424966	2362.460627383079	3.6175541127609097	3.6125749461684387	3.5037249477904293	3.736362444323861	0.17706977304285793	0.44804850750822134	0.37488171944892074	1.4680118560791016	0.5475275814533231	0	0.022838673537733042	24.16644291028342	10.651527960947421	14.097264735259783	224	320	320	3.3289798538954214	12.713097688292471	10.85593698152409	16.525733402384375	31.583287845223897	68.57114189750494	61.8881370733347	85.50998147727526	0.800000011920929	0.800000011920929	0.800000011920929	3.600597749884008	7.662027220316189	9.55110459659227	5.167958825826645	4598295	0	30.610217660665512	9.553234468722636	9.49894498629936	91.94432664379427	389.7725394127468	369.3765442818403	67183	249.12211775779724	601.0733649730682	110.95705334670716	0.48633529380938967	60.60859993506524	801.6358582762409	801.9612003564835	102899	698.1382326632738	903.2730701073998	63.08118785627163	0.5029455481881797	57.072279679534695	1000.1330893065145	1000.0662886798382	579555	900.6824651062489	1099.2513446062803	60.51564560197349	0.17075268924236298	0.4474159777164459	0.5000670552253723	0.5158930890696561
0056	01	0.5646809807890606	2.357946861104491	0.49948245332314334	2703.5630428642044	3.6807249451529245	3.7081999447435146	3.606499946258963	3.727474944456295	0.179243044806588	0.4356551779702348	0.38510177722317723	1.4890377521514893	0.4366705536842346	0	0.010044608193064943	32.91157181137744	15.1459927423674	19.595478742598313	224	320	320	3.229075865415224	12.07385800727367	11.534757658776144	19.30133910363954	36.77017013560791	78.3844801553871	71.0197672946174	97.90465159285718	0.800000011920929	0.800000011920929	0.800000011920929	4.694486592808605	6.691953159377831	8.544993092561265	4.513653814792633	5901685	0	26.856240198016167	8.279971343515728	6.927814594952814	100.63024563414413	401.713847148936	375.592418063432	36945	256.49966216012837	623.8433778770268	116.31418726407611	0.29758672072265924	64.24275033002718	802.3294489652433	800.6657660715282	55726	697.246673040092	915.4818349853158	66.31340053903449	0.582965341051775	48.34936157650483	998.7304830104216	1000.0564233399928	439287	910.8553398251534	1081.1329299882054	51.81274105890913	0.16332295536994934	0.43103522062301636	0.5115618109703064	0.4972200490176178
0057	01	0.6452653124438192	2.1559449168917926	0.582894421972411	2225.1614656515158	3.9412041079381486	3.979524940700457	3.793824943467603	4.050262439646386	0.16023467479391093	0.4262273555956499	0.4135379696104392	1.4815768003463745	0.577535092830658	0	0.026543823812293723	32.74104579591649	13.66695212041441	16.05401933703605	224	320	320	3.0603005354818507	12.016309532269483	10.790470567747057	17.294801635489836	30.367409089070776	68.62745699051494	61.3225368480208	84.97274446447669	0.800000011920929	0.800000011920929	0.800000011920929	6.564131719108154	7.710355839238426	9.308627526321283	5.200555983930826	5211411	0	30.43097610399127	10.003052163665657	0.9752083228991357	93.89839289369569	386.38086257656704	357.3966245986521	49927	244.37464059144258	624.4271526448429	116.7836430589623	-0.014003954589342893	68.7824812985527	807.9091114621255	807.6823877617717	66540	698.4166469132527	916.3276662379503	67.21500610654905	0.4022603360583745	55.34661369750356	1000.1560226730237	1000.051468513906	536725	905.2571757771075	1094.742779944092	57.823764502601115	0.177332803606987	0.4359723627567291	0.508759617805481	0.4653202041256379
