mean_PainL_Subj_N1,mean_PainL_Subj_N2,mean_PainL_Subj_N3,mean_PainH_Subj_N1,mean_PainH_Subj_N2,mean_PainH_Subj_N3
48.1013133802562,48.6082561605205,49.1468992400292,48.8168357452737,49.3765332374303,49.9055714781674
48.2977273061227,48.7193680131216,49.3324120028687,48.6189364176805,49.2347856823501,49.6362280600031
48.5173018189249,48.9384273029951,49.5538317090615,48.4907630918933,49.0893829712019,49.3883677450454
48.5400375271208,48.8032412979854,49.3992399170561,48.5659197349069,49.1498260545541,49.4050520179777
48.296948448876,48.7377532738902,49.401617885964,48.5476677412249,49.1412276736059,49.4366785943194
48.4384998238163,48.7865533748366,49.2497287240415,48.7089825440129,49.217395469575,49.5037156196201
48.5564245587124,48.8783861947432,49.447934754875,48.5921353808288,49.1724142567491,49.5721812326846
48.1416299200991,48.6669896342629,49.2541177531361,48.7646266577185,49.3565220591376,49.9266557214578
48.6326540260915,48.8760595678219,49.4717297556734,48.5167347371163,49.1000960013161,49.3932370107524
48.3818008713377,48.7090021234358,49.2012685066929,48.8334751785128,49.3201316894082,49.7370238127821
48,48.5,49,49,49.5,50
48.6744386689982,48.9455454467795,49.3930231992742,48.5423752133849,48.9987305908603,49.3537267559806
48.3640270801653,48.818096344063,49.3845286656543,48.5663367757677,49.1736333541568,49.6146869793337
48.5832655342343,48.9457338457996,49.4929848433446,48.4791231670489,49.0678837762985,49.3953252578138
48.2889583773562,48.7136903064096,49.2342764590345,48.6910475516786,49.2139673688626,49.5632957596199
48.3610930982789,48.7522432078418,49.3208228032807,48.6165089585912,49.1824419409164,49.4896592077267
48.3850913419663,48.834175025836,49.2581189362237,48.814613740229,49.3364263387582,49.6890183036073
48.4292981412388,48.8082647288245,49.4194249613682,48.5471935890734,49.1047757602116,49.3045417899459
48.3847607035952,48.8100010421666,49.2768267702216,48.6743799347691,49.120004998887,49.4174033370867
48.3977119013747,48.8076715699612,49.3793899857701,48.6039100155133,49.1986147837035,49.6575545329103
48.1734302053885,48.6485844399396,49.2117830847356,48.8047915241386,49.3373658897787,49.8190096064868
48.5000463682342,48.8296712403479,49.3098970056514,48.7257686167385,49.2105995439097,49.631973466437
48.2925782277301,48.6935484838263,49.2650852963791,48.7480676845902,49.2377531446458,49.6393699351615
48.540842150021,48.8114099490887,49.4094520507696,48.561764800933,49.0964312559286,49.3214536419295
48.6525045460959,48.9933855012796,49.474776200898,48.5176545483212,49.0485315824683,49.2282332543257
48.4336054075703,48.8388851989068,49.2687250874765,48.6890321392358,49.1782982113939,49.4963109974181
48.5326529811457,48.7850042495654,49.320111341296,48.6697603743869,49.1592722929263,49.5357433644072
48.6163945800654,48.9244543939331,49.3387751016143,48.6370955083346,49.145931664616,49.4705919520246
48.784728198322,49.0169293615363,49.5644615245894,48.4265706213524,48.9715353920312,49.3293537806977
48.4548289005359,48.9168499528144,49.3633975463217,48.7217507260354,49.2257110365257,49.5761689563754
48.1214876712949,48.5796306844619,49.0812495341574,48.9288847644654,49.4308357905811,49.88728598093
48.0875128255041,48.5547262799814,49.0461915285288,48.9682573977585,49.4643634539055,49.9371645943395
48.0859984126791,48.6422184663659,49.2339783891204,48.7761721143042,49.3802681506042,49.9648856978107
48.1459664969099,48.6629974548708,49.2539391741758,48.7345369222584,49.3511263760725,49.8761698966293
48.3123959568512,48.7313695036966,49.3791204385552,48.6398552067309,49.2581869997506,49.7227243587055
48.1614401111464,48.6706480317678,49.2048206186361,48.7780356291691,49.3213201896641,49.7697636758697
48.4369482250357,48.7784571195346,49.4243351643145,48.6549054633701,49.2420864253528,49.689146667222
48.1512384954361,48.5849204790839,49.1160086883727,48.9070379732874,49.4168115024273,49.8610142044967
48.2650483959451,48.6613144814307,49.1696032170953,48.7583838121312,49.2442279599349,49.5953294101046
48.688840371874,48.9665927727256,49.5446548357152,48.4337497128992,49.0405710571037,49.0777930611832
48.0514902809419,48.5874840086907,49.1342507319922,48.8708160086328,49.414869998369,49.933753149954
48.5157570552135,48.8719287448738,49.3651888812368,48.5305913207546,49.2002144309192,49.4181974996094
48.3904960121755,48.7916036589573,49.3321147356615,48.5943362645526,49.108990615388,49.5052359251648
48.3413889861936,48.8102389197184,49.4004725332099,48.5750931629836,49.1792599714172,49.5924124086601
48,48.5,49,49,49.5,50
48.4063289520802,48.8173794908011,49.4489678659174,48.6066399947052,49.1812762702901,49.6127608639112
48.2498556260367,48.6475423817972,49.1407941285597,48.8925383988541,49.3601050269788,49.8693472957558
48.0528773213006,48.6296360575295,49.2229855418911,48.7767579740159,49.3733542275738,49.9594866058259
48.4811983028462,48.8479126760202,49.316155728592,48.6566670036998,49.1658599249004,49.4595710497266
48.7016447859006,48.891476390536,49.5245767505548,48.5700822096375,49.1695455239237,49.6717374081342
48.3958529106247,48.8082457886758,49.2587713420776,48.7665798329342,49.2676184097418,49.5767998473518
48.2627824797768,48.7331659934472,49.3189115096635,48.6776320897292,49.2864067083842,49.7400284007406
48.2630748368094,48.6520525558989,49.1431626499186,48.836142798789,49.3084147674744,49.7758537387612
48.2745913885311,48.7104751763775,49.3337566120299,48.6401897124046,49.2154313776054,49.6324916075831
48.472014110442,48.8860497952786,49.5256778970554,48.6039405430362,49.0889334860812,49.3511109437094
48.4863043037643,48.8083065790333,49.2712099429934,48.6559766913796,49.1955292413097,49.4768828515991
48.3095662247012,48.7395874706425,49.3755733386019,48.581979365067,49.1750210918431,49.5181216143435
48.571981769876,48.8964916287098,49.3175346860216,48.6635166322332,49.2053005106312,49.468555717696
48.1868484981491,48.6171961108756,49.1326356236368,48.9423696773019,49.4458618990164,49.9094802988977
48.3121358634738,48.7394608660877,49.3310293100936,48.6835330322304,49.3059107553248,49.7892078670133
48.3604131409326,48.750689827007,49.2778935496183,48.7502725320608,49.2885550033651,49.6914879461005
48.7146593533207,48.9128395932371,49.4764213669661,48.4921875757105,49.0295337928468,49.2683864684656
48.7054545606328,48.9617161628006,49.5000544185265,48.4678500880141,49.0678632848628,49.3110926435391
48.4969168580134,48.8163782023064,49.3832574786027,48.6114803599496,49.0873541218506,49.401508933567
48.4056174369133,48.681952162902,49.3533398551829,48.6053841849954,49.1959195734966,49.4765538678401
48.3297102339044,48.7469101000226,49.3008171777347,48.7053706182537,49.2059689976916,49.6174159214009
48.5289926416252,48.7775403210117,49.317893218363,48.7201968278442,49.1822799526869,49.4952716651999
48,48.5,49,49,49.5,50
48.3610350410776,48.701093785491,49.2250679139558,48.8024091262789,49.2498179385552,49.5937119052982
48.2770138805481,48.6825352669611,49.1760777657483,48.8202115757075,49.3060390104949,49.7005702449615
48.2438202224357,48.6941077355111,49.2980744847846,48.6389944627639,49.2691783095824,49.7503845153027
48.4814863794133,48.7897552891321,49.4473634658709,48.598995600846,49.2000064817828,49.6006056993587
48.5419737590535,48.8315892044465,49.373480739951,48.6227173629987,49.1975793736093,49.5881245313716
48.4809222284386,48.7891760047681,49.3040606198673,48.7606752559174,49.2351336396135,49.5634893369924
48.4161854267943,48.8002051249323,49.3191909368426,48.6326521622295,49.2715004464758,49.5461054225731
48.0665245402412,48.6404757037282,49.2340882442429,48.7704439733417,49.3749972893609,49.948538068843
48.5902612634714,48.9015329126397,49.3552338780183,48.6475459250037,49.2174700755413,49.4049891008305
48.2216605628196,48.7214287868255,49.3222761400372,48.7171447372227,49.29730672115,49.8614713728069
48.2424012604937,48.6551018011769,49.1936497144812,48.8136757295,49.2890988131095,49.7022818242876
48.111216528251,48.5618916135805,49.0696195756876,48.9271837725209,49.4459683689763,49.9003515060194
48.5230608216745,48.9304421189408,49.41879836051,48.6052571644346,49.1468573685122,49.5760885621525
48.5699885081278,48.8726560593459,49.4671772250083,48.5283630942654,49.1502864481058,49.4045447057996
48.2432534286743,48.6396798589196,49.1355482519054,48.8237568571528,49.3162218701468,49.6515857491769
48.3377768514928,48.69809900211,49.1800994714302,48.9069827809553,49.394401162738,49.8391334749588
48.488205906987,48.8094214438984,49.3551130794674,48.6548580248249,49.2546272317693,49.6346172012852
48.1785433604405,48.667266520504,49.2897020772608,48.710040948764,49.3144048127367,49.8252777125966
48.1376990761629,48.6586362977881,49.2685983906872,48.744901890714,49.3282595368739,49.8663826946391
48.4819688556208,48.9191537965355,49.4716318570716,48.5703810539336,49.1693550726281,49.5363709359844
48.6575673442539,48.8815165562349,49.4975579943326,48.5032633682504,49.0659788577899,49.2510330288032
48.322638854557,48.6923889265858,49.1742416065902,48.8099250835458,49.2960408973807,49.7367432085736
48.2580022227864,48.7108959253496,49.3020891423995,48.6701318558717,49.2333566254029,49.5329693342743
48.441630065536,48.7873846157539,49.2866337469363,48.6542662359447,49.20576941356,49.5110095714477
48.4457588026946,48.8066567536637,49.3509146881686,48.5951890358657,49.1443765454807,49.4551583868496
48.1421054129744,48.6157453656823,49.1114527277386,48.9093451533911,49.392202942064,49.8314354992401
48.8701475260828,48.9691315634515,49.5847145756503,48.4201544047697,49.1028516870336,49.2531515838723
48.1274303988002,48.6678437265434,49.2664321652461,48.7297663521115,49.3272751679836,49.8916886156684
48.2631464160727,48.7391395872965,49.3269551611062,48.6128026051874,49.2354492520216,49.6183288351925
48.2138410950824,48.6412277978566,49.2321866451811,48.7505944864165,49.2512029400728,49.6846584955103
48.4315631196439,48.7854801673663,49.26422302033,48.7071609941475,49.2605472915231,49.6897180746274
48.163514541438,48.6989539548359,49.2958946081202,48.7239749240132,49.3228603403799,49.8326277926138
48.5433747302791,48.9444086846101,49.5552238755088,48.510958081263,49.0773859775286,49.3808177369873
48.2305529816154,48.6863752786648,49.3005481805086,48.762641771581,49.2808549503071,49.7539503179117
48.0701339057337,48.5934873360267,49.1446977544398,48.8828952733337,49.4330340059338,49.9660214674269
48.5739241568909,48.9101282027876,49.5241933234844,48.4749074655662,49.0560172003253,49.2632577459932
48.6615901803217,48.9423576550585,49.5235425993277,48.4773692439065,49.1145030610247,49.3092200410835
48.517649649227,48.9159430935201,49.5125911812488,48.519022173816,49.0852928500066,49.3285761043558
48.2894962916809,48.7447681986568,49.3042274343507,48.7482320516253,49.2670880694343,49.7328491158787
48.4589186530334,48.8364202736029,49.4626238127485,48.5437750527379,49.1535389605989,49.4493739444286
48.4364881659703,48.8334026661602,49.334154273175,48.6769254656935,49.2239947084004,49.5767590835066
48.2218587674927,48.757419419565,49.339588333344,48.7046096620962,49.2685166523394,49.7374038918436
48.740464981743,48.9153961227566,49.5143722294265,48.4904702275426,49.0943683678203,49.3478997307836
48.5357497287249,48.932255294538,49.4329175899429,48.6175916495374,49.095299388819,49.4248752767677
48.5511789338296,48.8379659834348,49.4922716186203,48.5073353443372,49.1219977699946,49.4226244237862
48.5022380134587,48.8387470540712,49.3110051194907,48.657802962779,49.2038790159314,49.4990239448142
48.1878446067869,48.6304229853433,49.2257579169709,48.8106858320804,49.2773414929142,49.6865317549642
48.5322007213515,48.9147092299594,49.4616449237606,48.5481169477048,49.126899353632,49.5922083653648
48.5756028740678,48.9097655657902,49.5080986567131,48.4905470211797,49.030056599997,49.4026383615755
48.3973107822256,48.768418612496,49.2895359979839,48.6913471224667,49.1851299820167,49.5565573673299
48.3606211847121,48.8848000869358,49.3810884723956,48.6155505521631,49.1026712952222,49.5009918026159
48.5933820787586,48.9162053077238,49.4593614944434,48.5675485087251,49.1971371618904,49.4706081332566
48.7056375864112,48.8962291141302,49.5843873438038,48.4363824094886,49.0496976415976,49.3503907352439
48.1673310438718,48.6119115721065,49.0888152583466,48.8462829414178,49.3348636671995,49.7454333490094
48.4741394267082,48.8852191673785,49.4615318121554,48.4620722019035,49.0638605967607,49.4525112522939
48.501252566469,48.8466130446397,49.3849513273372,48.6766432001337,49.1307205855702,49.5930719056238
48,48.5,49,49,49.5,50
48.1728238088636,48.6435256539592,49.2056610533263,48.7950313910129,49.3664027868675,49.8087228562617
48.4321448105751,48.7484801096052,49.2510938351954,48.7212366196827,49.2973384250749,49.6144654731376
48.3718834186526,48.8292513353625,49.4697911716293,48.5775069628939,49.1927371927604,49.6158273577497
48.3647840572258,48.6743728664233,49.212373229729,48.7543567073218,49.2594437097785,49.5813041293111
48.1360787997501,48.5825001264718,49.0870741898658,48.900736560316,49.3633600931554,49.8305852153862
48.4696037995482,48.7649259301636,49.2849425291226,48.7493975674135,49.2330237760763,49.6327846575574
48.226470683371,48.6870703354095,49.3048113425316,48.7055206733836,49.2932204582723,49.8068376881818
48.5199690144362,48.872155593284,49.3642348036742,48.6691295819084,49.1884059278631,49.558363891333
48.1859927104805,48.6522140351193,49.1881388892757,48.8364911160897,49.3866252941918,49.8664506860064
48.6045030292118,48.853528921012,49.2928838902192,48.6889444109895,49.1665297010162,49.571673517702
48.1087150704725,48.6492700720266,49.2399310981332,48.7627829737355,49.365245596159,49.9218383758874
48.4073613450547,48.8232101715252,49.3790586157738,48.6319571118893,49.2220381362135,49.6449712155865
48.4746238321328,48.859197702209,49.4526789389554,48.5505108668677,49.0987420235748,49.5447402167878
48.657861681696,48.888804834479,49.4589691585779,48.5017859908425,49.1368801664416,49.4177833148651
48.5762285476527,48.850801615871,49.3859846272197,48.6441276082056,49.0907642131834,49.408533921284
48.2955753229553,48.7677356000469,49.3390113871864,48.715365265935,49.3135489025036,49.7103697691267
48.2103748849913,48.6356263499359,49.1426450478423,48.8813806629356,49.3712148791412,49.8256265825775
48.4837082085309,48.8725566860341,49.4016525165528,48.7598189352464,49.2420440304119,49.6911094642759
48.5823344041393,48.871577639275,49.3648583475768,48.6492392583088,49.1587969236409,49.5981667947028
48.2284343971833,48.643691916803,49.1596042785919,48.8135451642053,49.3420692657039,49.7283788652951
48.1179351510189,48.6542158261474,49.2614798103686,48.7109837190761,49.3140375902247,49.8539240600547
48.3779572955464,48.7534988714592,49.3630944813492,48.6003851924976,49.1727742151755,49.5182742605282
48,48.55,49.1,48.9,49.45,50
