bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-0008_ses-02_task-alignvideo_acq-mb8_run-02_bold	0.000372799	0.015609382	1	34.42644925	1.213831066	1.001279763	0.461497513	7479.200684	0.06266859	0	0	2.671666173	2.474062941	2.994628215	2.546307362	0.00755992	-0.007614586	0.023682585	1858	82	82	56	4.811374959	0.460000008	2.682926893	2.68292737	2.700000048	3	28.1188684	33.53569412	141.6642303	43.5446701	253055	16.20382137	668.3183594	293.7872314	4.327768736	503.9441528	3714.300049	3834.351318	67330	2031.513562	4673.671191	796.9287109	44.3479538
sub-0008_ses-02_task-alignvideo_acq-mb8_run-03_bold	0.000269758	0.014464283	2	34.35703754	1.216024296	1.001222944	0.461265994	7603.273926	0.063701844	0	0	2.678989851	2.478703395	3.001221759	2.557044399	0.00797985	-0.007415154	0.023621492	1156	82	82	56	4.791629931	0.460000008	2.682926893	2.68292737	2.700000048	1	28.1588619	32.41461182	140.995575	43.05104065	252955	16.48356438	667.961438	294.512085	4.353477788	503.9164429	3712.04541	3831.809814	67449	2034.858521	4671.23418	799.682251	45.86476898
sub-0008_ses-02_task-alignvideo_acq-mb8_run-04_bold	0.000477322	0.016784757	3	34.47446009	1.198977226	1.016383794	0.461853329	7471.65918	0.069250997	0	0	2.696331687	2.495293486	3.019709028	2.573992547	0.0090864	-0.007303571	0.023615755	911	82	82	56	4.75330905	0.460000008	2.682926893	2.68292737	2.700000048	3	28.1272239	32.87276077	141.6788177	43.12733459	252878	16.27003288	670.6681244	295.7615967	4.14808524	508.6690369	3706.837646	3832.439209	67533	1980.17981	4673.081445	806.2616577	42.27260971
sub-0008_ses-02_task-faces_acq-mb8_run-01_bold	0.00072303	0.015243383	3	35.64088446	1.233989973	0.993242973	0.468765031	6073.560547	0.059922465	0	0	2.665961215	2.470432797	2.991687929	2.535762918	0.00509615	-0.014828857	0.018771334	911	82	82	56	4.780638687	0.460000008	2.682926655	2.682926893	2.700000048	1	29.01312187	37.27662659	154.1273346	47.3907814	251949	17.21185493	727.300769	310.0260315	4.253463443	509.2074585	3693.326416	3809.804199	67544	2029.438629	4654.183032	796.9177856	45.57446289
sub-0008_ses-02_task-faces_acq-mb8_run-02_bold	0.000415728	0.014269686	1	35.81202686	1.244815821	0.998323902	0.469480227	5913.507813	0.061390841	0	0	2.651764553	2.455113705	2.975791111	2.524388844	0.00493081	-0.015105485	0.018933086	913	82	82	56	4.804343178	0.460000008	2.682926655	2.682926893	2.700000048	2	34.06417874	38.26348495	156.550293	48.23220444	252098	17.26615715	742.802179	313.5288696	4.281160982	506.973053	3698.948242	3813.371582	67416	2051.059326	4663.431885	793.7283325	47.27991486
sub-0008_ses-02_task-faces_acq-mb8_run-03_bold	0.000354314	0.018845897	3	35.93287877	1.212568416	0.976568748	0.469173498	5898.653809	0.064979701	0	0	2.703064674	2.494760708	3.029329655	2.585103658	0.00565331	-0.014408319	0.019115686	911	82	82	56	4.747918312	0.460000008	2.682926655	2.682926893	2.700000048	0	28.55128047	38.26448059	154.6903992	48.20526886	251823	17.29758549	728.2143799	308.8939209	4.135332319	510.1690063	3684.96875	3808.284912	67656	1984.99176	4643.118286	802.0897827	40.71825409
sub-0008_ses-02_task-narratives_acq-mb8_run-01_bold	0.000452998	0.015548884	3	35.88065131	1.239583889	1.00000272	0.466029319	6528.07373	0.063467029	0	0	2.697960915	2.488264071	3.0399002	2.565718473	0.00552837	-0.014864296	0.020500258	964	82	82	56	4.714498032	0.460000008	2.682926655	2.682926893	2.700000048	4	27.77945779	36.02846527	146.0908356	45.75726318	251440	16.72712679	679.6371185	295.6466675	4.170087099	514.6352539	3685.858887	3805.990967	68007	1972.113306	4662.034473	807.2891235	44.9369278
sub-0008_ses-02_task-narratives_acq-mb8_run-02_bold	0.000431568	0.014352678	1	36.09358941	1.258309071	1.005521041	0.46712974	6302.8125	0.060930214	0	0	2.679737367	2.470924797	3.018539201	2.549748103	0.00815018	-0.014657408	0.020345302	1097	82	82	56	4.736973891	0.460000008	2.682926655	2.682926893	2.700000048	1	27.89822902	36.10548782	148.3476257	46.23154068	251505	16.93163109	694.3808472	299.6979065	4.157267383	510.7200928	3668.512207	3782.304932	67826	2000.714203	4639.595215	798.4584961	46.29405594
sub-0008_ses-02_task-narratives_acq-mb8_run-03_bold	0.000863292	0.016144844	1	35.78386571	1.247340997	1.037114201	0.467665075	6197.245117	0.0662813	0	0	2.684508758	2.479765889	3.006667837	2.567092547	0.00763206	-0.014696646	0.019687889	1297	82	82	56	4.744855209	0.460000008	2.682926655	2.682926893	2.700000048	6	27.05756697	36.92902756	150.4732056	46.72397614	251729	16.8481102	705.3253418	301.6213989	4.129546542	514.8093872	3679.254395	3794.037598	67677	2000.940308	4648.508105	799.6049194	43.17980957
sub-0008_ses-02_task-narratives_acq-mb8_run-04_bold	0.00042784	0.01572514	3	35.59241268	1.243056926	1.003844357	0.468444914	6025.444824	0.06075343	0	0	2.666595108	2.470082433	2.995232565	2.534470326	0.00756	-0.014580901	0.018854331	1153	82	82	56	4.764756908	0.460000008	2.682926655	2.682926893	2.700000048	0	28.5683827	37.65655136	153.1522522	47.59583664	251859	17.04683495	725.0845154	306.2215576	4.229400704	510.7975464	3686.101807	3802.684814	67612	2034.630145	4653.851294	798.079895	44.72681808
sub-0008_ses-03_task-alignvideo_acq-mb8_run-01_bold	0.000615827	0.014646708	2	34.88020014	1.192883739	1.010334018	0.468026191	6699.754883	0.068998791	1	0.086580087	2.61428986	2.407027943	2.908382868	2.527458768	0.00768075	-0.006546732	0.029028704	1155	82	82	56	4.971502823	0.460000008	2.682926893	2.68292737	2.700000525	0	25.17303874	32.46192932	136.3847351	42.24328995	251434	16.37662315	642.2704651	275.7494812	4.068851102	480.7612915	3468.065674	3561.147949	68626	2029.609161	4379.959961	716.3069458	44.09170151
sub-0008_ses-03_task-alignvideo_acq-mb8_run-02_bold	0.000288346	0.013680217	5	34.92347994	1.190452787	1.003410436	0.468505467	6547.504395	0.06209597	0	0	2.607693247	2.403073306	2.901643961	2.518362474	0.00669298	-0.006318069	0.029024437	1330	82	82	56	4.936537481	0.460000008	2.682926893	2.68292737	2.700000525	0	24.6298188	32.65403748	136.5667572	42.53533936	251503	16.50676727	647.8239136	275.6414795	4.02482484	481.3628845	3444.949219	3535.719482	68657	1997.633545	4357.462402	716.2294922	45.70532227
sub-0008_ses-03_task-alignvideo_acq-mb8_run-03_bold	0.001500537	0.015168431	3	34.67652086	1.198441446	1.023319793	0.468582599	6560.847656	0.064419115	2	0.188323917	2.622651162	2.413897306	2.914197413	2.539858766	0.00406497	-0.006247482	0.02950242	1062	82	82	56	4.891329477	0.460000008	2.682926893	2.68292737	2.700000525	14	24.72313129	32.4357605	136.4855499	42.43314362	251505	16.52259827	648.4363159	275.3446655	4.052591989	480.2312012	3443.310791	3539.371338	68730	1969.218903	4354.017456	723.5958252	43.56062317
sub-0008_ses-03_task-shortvideo_acq-mb8_run-01_bold	0.000323437	0.014574351	1	34.48093012	1.173428641	0.999431133	0.467442574	6823.613281	0.065674385	0	0	2.611990714	2.397351943	2.907335505	2.531284693	0.00536088	-0.006714755	0.029968942	1615	82	82	56	4.981107926	0.460000008	2.682926893	2.68292737	2.700000525	1	25.68007595	32.84032822	135.4317474	42.0043335	251445	16.004459	634.0979614	274.0354614	3.978931017	480.7717896	3468.828369	3556.933105	68655	2041.949463	4384.500293	714.0795288	44.66773605
sub-0008_ses-03_task-social_acq-mb8_run-01_bold	0.001536805	0.015204203	2	35.84669776	1.224904951	1.035742352	0.471889501	5795.700195	0.079130396	0	0	2.658634201	2.444140179	2.964747202	2.567015223	0.0131116	-0.012663204	0.023102175	870	82	82	56	4.807871725	0.460000008	2.682927132	2.682926893	2.699999571	9	23.52261954	35.42567444	137.3620911	44.65977097	249527	16.57011414	649.6828796	268.6311646	3.985470747	481.5977783	3427.699463	3527.640137	69546	1907.550323	4338.624268	733.7164917	43.85793304
sub-0008_ses-03_task-social_acq-mb8_run-02_bold	0.000373441	0.014017662	3	35.8998115	1.204917192	0.999969292	0.471703102	5888.161621	0.068396099	0	0	2.643896649	2.434721362	2.943464475	2.55350411	0.00718284	-0.01260477	0.02278515	869	82	82	56	4.859917702	0.460000008	2.682927132	2.682926893	2.699999571	1	23.71937618	34.4120636	138.5879059	44.3049469	249825	16.56962013	661.4854126	273.328064	4.018653584	483.7145386	3435.699951	3531.116699	69252	1952.32915	4344.229004	726.5742798	45.36850739
sub-0008_ses-03_task-social_acq-mb8_run-03_bold	0.002353832	0.017677451	3	36.93479254	1.195617794	1.001032188	0.473199934	5668.647461	0.08785893	3	0.345224396	2.668174816	2.459194632	2.966033111	2.579296706	0.0105706	-0.012359697	0.023494065	869	82	82	56	4.793035149	0.460000008	2.682927132	2.682926893	2.699999571	9	23.15760428	35.44425583	141.7288055	45.22324371	249733	16.6485611	675.1031006	278.5974121	3.958385841	487.1893921	3432.182861	3532.060547	69430	1911.90199	4347.832593	736.9099121	40.32176971
sub-0008_ses-03_task-social_acq-mb8_run-04_bold	0.000586129	0.015272498	4	36.03184164	1.194300441	1.00636042	0.473175794	5742.597168	0.072907447	0	0	2.673095903	2.459496541	2.971635202	2.588155967	0.00514103	-0.011854577	0.023486722	868	82	82	56	4.809590375	0.460000008	2.682927132	2.682926893	2.699999571	1	24.17427467	35.52010727	141.1285858	44.92338562	249438	16.36733894	674.4850464	278.7091064	3.939247779	486.8536682	3432.079102	3531.29541	69496	1927.569427	4347.229248	734.2142944	42.69992828
sub-0008_ses-03_task-social_acq-mb8_run-05_bold	0.000988552	0.017023159	2	36.14185719	1.195172145	1.003930908	0.473127141	5741.425293	0.080152973	2	0.229885057	2.685667848	2.465027813	2.99027902	2.60169671	0.00617529	-0.01164754	0.023527456	870	82	82	56	4.80476757	0.460000008	2.682927132	2.682926893	2.699999571	1	24.18870438	35.59098434	141.624054	45.00919342	249483	16.38620758	674.1418091	278.3586426	4.023006903	488.2566528	3431.547852	3531.447754	69492	1934.82121	4345.700708	734.9829712	40.81363297
sub-0008_ses-03_task-social_acq-mb8_run-06_bold	0.002941759	0.016327316	2	35.68598124	1.217845214	1.072033053	0.473230118	5672.230957	0.098969095	2	0.229885057	2.693878932	2.477596175	2.999369838	2.604670784	0.0144975	-0.01211554	0.02212782	870	82	82	56	4.750036254	0.460000008	2.682927132	2.682926893	2.699999571	35	23.02515162	35.87386322	142.2662659	45.23333359	249587	16.60459709	681.3378052	278.9924316	3.84357393	489.7683716	3432.144531	3536.404541	69468	1884.250385	4354.48667	744.4951782	41.26290894
sub-0009_ses-01_task-alignvideo_acq-mb8_run-01_bold	0.001209925	0.028834552	6	39.49204292	1.304503464	1.000378911	0.489282036	6950.509766	0.086720551	2	0.187441425	2.685929814	2.435291635	3.000871928	2.62162588	0.028618	-0.009612413	0.039680794	1067	82	82	56	5.431301289	0.460000008	2.682927132	2.682926893	2.700000048	5	13.72178848	38.4017601	199.6879578	45.89409637	248023	15.97094727	1080.832324	392.155365	5.813553817	431.9154053	3836.436523	3922.997314	70563	2444.598462	4721.080176	722.2890625	36.15885162
sub-0009_ses-01_task-alignvideo_acq-mb8_run-02_bold	0.002608111	0.030942576	1	39.17810486	1.311841878	1.028323355	0.487144722	6998.643066	0.09134675	9	0.651230101	2.655662405	2.408775819	2.960263293	2.597948102	0.0219698	-0.009781492	0.038773034	1382	82	82	56	5.429232588	0.460000008	2.682927132	2.682926893	2.700000048	54	13.54058417	39.17953491	201.9251099	46.15267563	249262	15.49565792	1092.189032	400.4972229	5.997398875	435.4069214	3883.186768	3964.03833	69539	2486.220996	4786.367773	730.1234131	34.72087479
sub-0009_ses-01_task-alignvideo_acq-mb8_run-03_bold	0.00089685	0.030516797	0	38.41019882	1.25734628	0.993632473	0.485117017	7476.293945	0.074750607	1	0.098425197	2.681140358	2.426845636	2.989719929	2.626855509	0.0211732	-0.006579162	0.041856367	1016	82	82	56	5.445919257	0.460000008	2.682927132	2.682926893	2.700000048	4	13.61449611	37.74652481	193.5223846	44.58956528	249133	14.57145672	1058.477539	386.3818359	6.043074214	430.5582275	3847.216309	3935.976563	69872	2468.017188	4728.540234	722.7335205	35.69350815
sub-0009_ses-01_task-alignvideo_acq-mb8_run-04_bold	0.004516218	0.039320526	0	39.20589212	1.316385975	1.232963118	0.486483633	7131.877441	0.122604442	23	1.911886949	2.720425928	2.469698085	3.056579745	2.634999953	0.01753	-0.00634989	0.04298022	1203	82	82	56	5.360473081	0.460000008	2.682927132	2.682926893	2.700000048	96	13.47465202	39.44794083	195.3502808	45.83665848	248546	14.82065749	1056.847687	383.9784546	5.931714161	430.5323486	3823.977051	3913.164063	70194	2412.488074	4711.206763	729.998291	30.32745552
sub-0009_ses-01_task-social_acq-mb8_run-01_bold	0.000333245	0.017475482	3	39.10758683	1.338940551	0.998850497	0.480720509	8452.669922	0.059371754	0	0	2.585710741	2.360041524	2.883705113	2.513385585	0.0116966	-0.008403069	0.037174858	869	82	82	56	5.559680839	0.460000008	2.68292737	2.682926893	2.699999571	0	15.912241	32.52682877	177.3077698	41.32106018	248655	15.4522438	954.5807739	365.5145569	5.944547937	433.8482971	3844.034668	3914.104736	69881	2537.823975	4734.041504	704.0110474	47.47649384
sub-0009_ses-01_task-social_acq-mb8_run-02_bold	0.000287115	0.017257198	2	39.05762246	1.340625299	0.998960017	0.481425231	8283.177734	0.054889977	0	0	2.581897246	2.354417071	2.870040932	2.521233734	0.0166331	-0.008503566	0.036499094	870	82	82	56	5.538288402	0.460000008	2.68292737	2.682926893	2.699999571	0	15.50825366	32.9768219	179.8879089	41.77471161	248728	15.40574741	970.4664825	369.2969055	5.986240629	434.15271	3847.258789	3915.879883	69764	2544.24696	4740.844165	707.0509033	47.70520782
sub-0009_ses-01_task-social_acq-mb8_run-03_bold	0.000878642	0.01668869	3	38.8299175	1.345207339	1.023025472	0.482388339	8170.986816	0.056347293	0	0	2.593774858	2.373332976	2.887361568	2.52063003	0.00850563	-0.008820245	0.036298707	869	82	82	56	5.440359522	0.460000008	2.68292737	2.682926893	2.699999571	3	15.3184315	33.31163025	181.5443726	41.91484451	248487	15.47295761	982.4745605	372.1175232	5.764529801	430.5672607	3826.494873	3903.058105	70116	2470.973206	4723.60144	717.4213867	49.04210663
sub-0009_ses-01_task-social_acq-mb8_run-04_bold	0.00059754	0.01914466	2	38.32073828	1.328773944	1.01136067	0.482423635	8300.515625	0.061875129	0	0	2.600958387	2.373549158	2.902173749	2.527152254	0.0333129	-0.00822059	0.036219243	870	82	82	56	5.493189044	0.460000008	2.68292737	2.682926893	2.699999571	3	14.86006776	33.44375992	184.8422546	42.23218536	248757	15.47701168	1006.892419	379.761261	5.981009121	433.3169556	3881.67627	3960.932129	69888	2517.198767	4775.844995	721.057251	44.50130081
sub-0009_ses-01_task-social_acq-mb8_run-05_bold	0.00081256	0.017355204	1	38.70580388	1.330212383	1.003525707	0.483166814	8152.346191	0.063662098	2	0.229621125	2.592509449	2.369452886	2.883638022	2.524437438	0.0143442	-0.008149135	0.036764905	871	82	82	56	5.466741165	0.460000008	2.68292737	2.682926893	2.699999571	9	14.54253061	33.56451416	186.8548431	42.61193848	248688	15.75545311	1026.641058	382.6731567	6.103206912	431.4560852	3871.516357	3953.422363	70003	2500.975415	4763.617773	723.1719971	47.70557404
sub-0009_ses-01_task-social_acq-mb8_run-06_bold	0.001560011	0.02719328	0	38.94907307	1.277579331	0.966383829	0.484608703	8234.313477	0.081475786	3	0.344036697	2.653629964	2.406516879	2.969935566	2.584437448	0.0134996	-0.008043416	0.040851235	872	82	82	56	5.463620678	0.460000008	2.68292737	2.682926893	2.699999571	0	14.10550134	33.54047394	187.3752899	42.26146698	248255	15.67545795	1029.371423	383.0036011	5.85311293	432.6476746	3861.354492	3947.838135	70369	2464.765381	4744.56416	722.5629883	37.96040344
sub-0009_ses-02_task-alignvideo_acq-mb8_run-01_bold	0.001092277	0.02089437	0	41.77205037	1.284976674	1.017030562	0.49184734	4683.569824	0.078451504	0	0	2.668428416	2.438657578	2.971031648	2.595596021	0.0279029	-0.012922747	0.033697449	839	82	82	56	4.973187039	0.460000008	2.682926893	2.682926655	2.700000286	4	16.70444082	39.75635529	181.2926941	47.75089264	248974	16.65435028	916.2122681	339.6968994	5.068861242	411.5810242	3297.263184	3371.153809	69782	1948.56048	4154.949414	677.8610229	39.17180634
sub-0009_ses-02_task-alignvideo_acq-mb8_run-02_bold	0.000619462	0.022489731	0	41.80974704	1.274494745	1.087864728	0.492098909	4659.991211	0.083708721	0	0	2.673380494	2.441453033	2.977129466	2.601558984	0.0120543	-0.012190086	0.034213468	1859	82	82	56	5.042294676	0.460000008	2.682926893	2.682926655	2.700000286	3	16.66601697	39.90664291	181.9631958	47.80258179	249215	16.47444725	923.4647034	342.0818787	5.143804471	401.938324	3297.730713	3371.815918	69741	1974.586792	4142.944336	668.7018433	38.30603027
sub-0009_ses-02_task-alignvideo_acq-mb8_run-03_bold	0.002577107	0.027969103	0	41.92430517	1.275989829	1.036015303	0.493142898	4594.128906	0.092056758	2	0.172711572	2.695556435	2.456447851	2.996992104	2.633229351	0.0259415	-0.012228197	0.033650629	1158	82	82	56	5.005854975	0.460000008	2.682926893	2.682926655	2.700000286	6	16.81953757	39.42595673	182.1234283	47.84757996	248978	16.80915451	924.8217163	342.6362	5.153415375	398.4645386	3284.487549	3359.864746	69876	1945.611603	4132.674194	671.1821899	34.0251236
sub-0009_ses-02_task-alignvideo_acq-mb8_run-04_bold	0.00137287	0.028560963	1	42.32211038	1.265359928	1.01617197	0.494224695	4506.61377	0.104232493	3	0.328587076	2.743331498	2.504798031	3.060396744	2.664799718	0.0226241	-0.013301393	0.032434795	913	82	82	56	4.781788388	0.460000008	2.682926893	2.682926655	2.700000286	4	16.11268787	40.42649078	182.6801453	48.17086792	248157	16.51347198	926.5980713	336.9629822	4.880860583	408.0698242	3263.239258	3353.766846	70522	1787.001343	4132.524561	701.3574829	33.61435699
sub-0009_ses-02_task-faces_acq-mb8_run-01_bold	0.00164442	0.024620647	0	42.39171223	1.269411508	0.992446606	0.494431484	4336.687012	0.094472025	3	0.328227571	2.712288813	2.472173214	3.029512022	2.635181202	0.0124078	-0.015216806	0.031729367	914	82	82	56	4.819072771	0.460000008	2.682926893	2.682927132	2.700000286	1	16.92912849	42.09844589	183.4659271	49.13566971	248211	16.3856678	925.8052673	342.6418762	4.885347272	406.4764404	3274.143555	3362.841309	70486	1821.360504	4134.694092	697.814209	37.02534866
sub-0009_ses-02_task-faces_acq-mb8_run-02_bold	0.002021382	0.020914891	2	42.35692362	1.311383128	1.044949648	0.494374403	4394.001465	0.086810187	1	0.109649123	2.68853181	2.452127942	3.005527025	2.607940464	0.0228742	-0.015706748	0.031429335	912	82	82	56	4.840526645	0.460000008	2.682926893	2.682927132	2.700000286	5	17.0085149	40.55047226	184.3549194	48.78399277	248339	16.88914413	939.2752014	346.8953247	4.960913456	406.4539795	3275.251221	3363.495605	70436	1849.61676	4136.59082	694.8565674	39.17146683
sub-0009_ses-02_task-faces_acq-mb8_run-03_bold	0.002160836	0.027573868	5	42.60363178	1.286530806	1.026458835	0.494957957	4342.064453	0.127457792	6	0.660066007	2.702934602	2.457987214	3.023250205	2.627566388	0.0186281	-0.0156127	0.031709015	909	82	82	56	4.922500854	0.460000008	2.682926893	2.682927132	2.700000286	3	16.45200591	40.82783127	185.6622772	49.09790802	248460	17.04840469	939.7809601	348.210083	5.096668845	400.1860657	3281.570313	3362.408691	70230	1914.60769	4133.135254	683.0643311	34.17977142
sub-0009_ses-02_task-narratives_acq-mb8_run-01_bold	0.000774027	0.025017466	1	43.44597769	1.276545596	1.02618333	0.49172828	4854.606934	0.101496159	0	0	2.724229366	2.501570213	3.044540384	2.626577499	0.0119436	-0.015545309	0.033453483	966	82	82	56	4.902607318	0.460000008	2.682926893	2.682927132	2.700000286	2	19.98069001	39.28128433	174.3941193	46.37681198	247918	15.51138783	871.1836334	332.7424316	5.006354358	400.9472656	3275.215332	3360.80957	70669	1873.588647	4128.038477	685.5098877	36.40344238
sub-0009_ses-02_task-narratives_acq-mb8_run-02_bold	0.000516889	0.021100602	2	43.54541816	1.298031285	1.044791816	0.492504214	4699.916016	0.094446098	0	0	2.676836213	2.44649976	2.995672117	2.588336763	0.0137584	-0.016151402	0.033943333	1096	82	82	56	4.949678744	0.460000008	2.682926893	2.682927132	2.700000286	0	20.05514048	40.11819077	177.7758636	47.15328598	248307	15.64689732	884.9196777	339.1191406	5.190364589	401.3997192	3276.082031	3357.187012	70233	1903.423535	4126.806738	678.2587891	39.83961487
sub-0009_ses-02_task-narratives_acq-mb8_run-03_bold	0.000859761	0.022971018	0	43.1922917	1.283204222	0.999729414	0.493616256	4656.494141	0.098451388	4	0.30816641	2.711132456	2.471278668	3.034126385	2.627992314	0.0125116	-0.015596963	0.032269619	1298	82	82	56	4.907097375	0.460000008	2.682926893	2.682927132	2.700000286	2	18.97971708	39.08793259	179.3957825	47.29892349	247849	16.65870667	903.1841553	339.4849854	4.932192015	401.1774597	3273.396973	3359.55249	70693	1869.969751	4129.820215	684.6264648	38.51197433
sub-0009_ses-02_task-narratives_acq-mb8_run-04_bold	0.000752439	0.022763922	0	43.44343822	1.294883766	1.007978351	0.495903991	4296.313965	0.101222659	0	0	2.707463138	2.484838486	3.021651205	2.615899723	0.0244028	-0.016030405	0.032016329	1156	82	82	56	4.828482092	0.460000008	2.682926893	2.682927132	2.700000286	0	17.58579067	42.8364296	183.9876862	49.15311432	247742	15.58823586	923.0990112	342.5083618	4.980099347	398.9828796	3257.787109	3349.393799	70795	1797.159338	4112.33999	693.6693726	38.13183594
sub-0009_ses-03_task-alignvideo_acq-mb8_run-01_bold	0.001184364	0.024743848	2	40.61015764	1.320290282	1.004201768	0.479680052	7841.481934	0.093992899	4	0.346320346	2.66519878	2.427497908	2.964065375	2.604033057	0.0262199	-0.003643501	0.042012695	1155	82	82	56	5.181250689	0.460000008	2.682927132	2.682926655	2.700000286	4	16.2232098	32.96062088	180.0858307	42.69913483	250184	16.34199142	969.4096313	370.2314758	5.463266357	456.0431519	3803.80249	3886.445068	69525	2360.025781	4747.093066	750.0924683	37.2709465
sub-0009_ses-03_task-alignvideo_acq-mb8_run-02_bold	0.00173806	0.022720537	0	39.3559172	1.322266751	1.031523132	0.478652362	7940.598633	0.094080062	6	0.449438202	2.625325029	2.386121458	2.920079826	2.569773802	0.0252458	-0.002512231	0.04246106	1335	82	82	56	5.407353548	0.460000008	2.682927132	2.682926655	2.700000286	14	16.33818488	33.47571182	180.2954254	42.77078629	250841	16.07340813	967.1243286	370.8401489	5.560847689	455.8828125	3828.644531	3898.987305	68895	2501.278223	4759.212256	721.0475464	38.58443069
sub-0009_ses-03_task-alignvideo_acq-mb8_run-03_bold	0.001309548	0.026441996	3	39.5445202	1.300301603	1.011020823	0.478092979	8059.225098	0.092853971	3	0.282485876	2.666834695	2.426662999	2.963782102	2.610058983	0.0254425	-0.002480197	0.042654559	1062	82	82	56	5.201823476	0.460000008	2.682927132	2.682926655	2.700000286	8	15.89366006	32.3506012	177.5444489	42.16384125	250634	16.21153469	962.7935028	365.2161865	5.577241758	455.6471863	3816.113281	3898.256104	69129	2391.325146	4766.202441	749.3964233	35.93422699
sub-0009_ses-03_task-shortvideo_acq-mb8_run-01_bold	0.000856417	0.016883674	0	39.62015651	1.342077871	1.025575262	0.479672057	7801.921387	0.071648694	0	0	2.628802263	2.397813912	2.933900554	2.554692322	0.0178184	-0.004202969	0.041357029	1616	82	82	56	5.29912811	0.460000008	2.682927132	2.682926655	2.700000286	5	16.58638948	33.35029221	180.2091827	42.98452759	250071	16.31775951	969.5798035	371.0551758	5.601841691	451.1715088	3818.683838	3894.71582	69353	2445.827979	4756.0875	734.9676514	45.23508453
sub-0009_ses-03_task-social_acq-mb8_run-01_bold	0.001640631	0.019619721	0	39.25147569	1.327252746	1.020738225	0.48105485	7609.758301	0.110007201	3	0.344036697	2.598372302	2.37149958	2.913717371	2.509899956	0.0308758	-0.008309468	0.038519513	872	82	82	56	5.378103261	0.460000008	2.682926893	2.682926655	2.700000048	6	17.08927392	34.65753174	181.3630219	43.69495392	249369	16.16628456	960.6180786	372.6675415	5.656068179	445.6749268	3836.486572	3909.26123	69482	2467.663806	4761.360815	726.8795166	41.96932602
sub-0009_ses-03_task-social_acq-mb8_run-02_bold	0.001516264	0.022467719	2	40.39763971	1.335737096	1.011072869	0.48123629	7756.145508	0.094079922	6	0.689655172	2.626088553	2.392308943	2.943960464	2.541996251	0.0228236	-0.007517953	0.038050815	870	82	82	56	5.275531576	0.460000008	2.682926893	2.682926655	2.700000048	18	16.57903605	33.4633522	181.276474	43.04425049	249154	16.40804672	962.6599426	372.8582458	5.53876554	450.9981079	3839.270264	3914.100586	69750	2418.080798	4776.561743	741.9295044	39.89153671
sub-0009_ses-03_task-social_acq-mb8_run-03_bold	0.000629219	0.015575085	1	40.005935	1.355262392	1.0098099	0.48136787	7542.729492	0.067441651	0	0	2.594101593	2.374678943	2.910962917	2.496662919	0.0146364	-0.008072477	0.038120884	871	82	82	56	5.323941867	0.460000008	2.682926893	2.682926655	2.700000048	7	16.66244242	33.82409668	182.2523651	43.7600441	249235	16.71297264	977.5724365	373.2769775	5.664006314	448.2602234	3834.543457	3908.807129	69587	2431.680713	4766.808105	734.1889038	48.49868011
sub-0009_ses-03_task-social_acq-mb8_run-04_bold	0.001109368	0.016864218	2	40.04290322	1.354319159	1.021487246	0.482377648	7445.958984	0.075570462	2	0.229885057	2.596526912	2.378566489	2.912058735	2.498955511	0.0173504	-0.007935026	0.038350251	870	82	82	56	5.291720657	0.460000008	2.682926893	2.682926655	2.700000048	1	16.26425629	34.19102859	184.8470154	43.94885254	249258	16.68373594	993.8786102	378.0020447	5.701519313	449.09021	3830.657715	3906.854004	69613	2420.492871	4764.491504	738.2902832	45.88311005
sub-0009_ses-03_task-social_acq-mb8_run-05_bold	0.003467592	0.030771257	4	39.59699408	1.321372004	1.02413221	0.482916578	7238.820313	0.106105164	8	0.921658986	2.661328133	2.419916851	2.980230557	2.583836991	0.0270125	-0.007768382	0.038203482	868	82	82	56	5.23980027	0.460000008	2.682926893	2.682926655	2.700000048	7	16.10013353	35.36467743	186.8473816	44.84735107	249216	16.73243141	999.3669586	379.1059265	5.674283231	445.8148193	3823.091797	3906.155518	69724	2368.856628	4750.661157	745.4725952	34.13915634
sub-0009_ses-03_task-social_acq-mb8_run-06_bold	0.000795917	0.027318086	0	38.83814988	1.255194547	0.988165052	0.478976818	7920.962891	0.130362267	5	0.573394495	2.647806004	2.412562942	2.959514374	2.571340695	0.0370867	-0.004582221	0.040430408	872	82	82	56	5.27783408	0.460000008	2.682926893	2.682926655	2.700000048	3	16.62841075	33.2038269	178.0767365	42.52522659	249957	16.03096199	959.3838867	367.1993103	5.446195763	450.4949951	3798.351563	3872.936035	69284	2404.555029	4730.926074	733.8063354	35.01461792
