ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1613679559.1386302,0.8847041130065921,1613679559.1366901,1613679564.05643,1.5661895275116,1613679564.0552099,1613679574.63835,2.39555478096008,1613679574.62584,1613679552.26846,5.8540506362915,1613679552.26745,0.0568928718566895,1613679558.1387,h006.png,1613679558.1363199,high_cue,3.1347663402557404,55.216879629726705,FIX,1613679560.0379698,1613679560.03703,1613679563.1718,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679565.67974,1613679565.67921,med_stim,2.57763028144836,36.1294441432409,FIX,1613679577.03808,1613679577.02674,1613679579.6043699,5,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,med_stim,pain,1613679274.25939,4,5,21
1613679587.13895,1.99086213111877,1613679587.13053,1613679593.15065,1.5719358921051,1613679593.14946,1613679603.7384698,5.484631299972531,1613679603.73677,1613679581.0626,5.05990624427795,1613679581.06159,0.04864501953125,1613679586.13873,l028.png,1613679586.1301599,low_cue,2.12313508987427,9.2726017772003,FIX,1613679589.13811,1613679589.1312802,1613679591.2544198,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679594.7710001,1613679594.7706401,med_stim,1.58410453796387,19.160173121981302,FIX,1613679609.2391,1613679609.23883,1613679610.82294,2,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,med_stim,pain,1613679274.25939,4,5,22
1613679616.5387301,0.8964965343475341,1613679616.5249,1613679621.46085,6.26131200790405,1613679621.4600801,1613679636.73877,2.7889144420623797,1613679636.73248,1613679613.27211,2.264493227005,1613679613.25701,0.039586067199707,1613679615.54282,h002.png,1613679615.5412,high_cue,3.2347202301025404,57.4582464400049,FIX,1613679617.4421802,1613679617.44191,1613679620.67663,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679627.76263,1613679627.7618198,low_stim,2.3710298538208,24.842389105455197,FIX,1613679639.5381699,1613679639.53354,1613679641.9045699,4,2,2,high_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,low_stim,pain,1613679274.25939,4,5,23
1613679646.83884,0.885119915008545,1613679646.83628,1613679651.75579,0.7666079998016361,1613679651.75479,1613679661.54316,7.67960119247437,1613679661.54179,1613679643.55518,2.2697911262512203,1613679643.55171,0.0637810230255127,1613679645.83899,l003.png,1613679645.8359,low_cue,2.61803269386292,45.654780402267704,FIX,1613679647.7382,1613679647.73661,1613679650.35465,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613679652.58589,1613679652.58568,low_stim,2.33429837226868,11.309932474020199,FIX,1613679669.24488,1613679669.24469,1613679671.57898,1,2,2,low_cue,1613679673.27187,1613679673.26286,399.00347328186007,0,1613679274.2602599,low_stim,pain,1613679274.25939,4,5,24
1613075773.7597,1.68806648254395,1613075773.75577,1613075779.49314,2.0525939464569096,1613075779.49125,1613075790.5648599,1.78179788589478,1613075790.56204,1613075765.7601,6.992587089538571,1613075765.75279,0.0706009864807129,1613075772.75965,h006.png,1613075772.7554,high_cue,2.7346329689025897,43.6980473274211,FIX,1613075775.4753,1613075775.4730802,1613075778.20771,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075781.62232,1613075781.62133,med_stim,2.86788463592529,88.38969939750099,FIX,1613075792.3633199,1613075792.36271,1613075795.2306,5,2,2,high_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,med_stim,pain,1613075762.98138,3,5,25
1613075798.75974,0.495413064956665,1613075798.74843,1613075803.28528,2.0603878498077397,1613075803.28345,1613075814.35922,1.38959288597107,1613075814.35425,1613075796.39911,1.3472409248352097,1613075796.39755,0.0753982067108154,1613075797.7664,h005.png,1613075797.76473,high_cue,2.66785550117493,87.4705057951622,FIX,1613075799.2665699,1613075799.26529,1613075801.93314,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075805.4212,1613075805.41989,high_stim,2.65299677848816,56.888658039628,FIX,1613075815.75887,1613075815.75477,1613075818.40777,6,2,2,high_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,high_stim,pain,1613075762.98138,3,5,26
1613075824.65993,1.08575034141541,1613075824.65809,1613075829.7782,2.16717624664307,1613075829.77666,1613075840.9662,2.77967119216919,1613075840.96417,1613075819.7913802,3.8551037311553995,1613075819.78961,0.0421240329742432,1613075823.65942,l010.png,1613075823.6577199,low_cue,1.71748757362366,12.316700285646801,FIX,1613075825.75948,1613075825.7585,1613075827.47599,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075831.98813,1613075831.98676,high_stim,2.3844847679138197,10.859503235322,FIX,1613075843.76632,1613075843.76521,1613075846.1497,3,2,2,low_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,high_stim,pain,1613075762.98138,3,5,27
1613075854.05939,2.89145612716675,1613075854.05238,1613075860.97574,4.17220997810364,1613075860.97163,1613075874.16182,1.38395714759827,1613075874.1598802,1613075847.7921698,5.26148748397827,1613075847.78338,0.0661399364471436,1613075853.05929,h015.png,1613075853.05201,high_cue,2.45425820350647,60.255118703057796,FIX,1613075856.9581099,1613075856.95347,1613075859.40773,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075865.2120001,1613075865.21065,low_stim,,,FIX,1613075875.56171,1613075875.56041,,4,2,2,high_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,low_stim,pain,1613075762.98138,3,5,28
1613075882.56492,2.88082361221313,1613075882.56302,1613075889.4839401,5.061575889587401,1613075889.48226,1613075903.55956,2.78966307640076,1613075903.5541801,1613075879.5968099,1.9494602680206299,1613075879.59524,0.103899955749512,1613075881.5641599,h007.png,1613075881.56264,high_cue,1.61021375656128,61.481272211329205,FIX,1613075885.47545,1613075885.4641,1613075887.07431,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075894.6503,1613075894.64852,med_stim,2.36913013458252,29.8937011687992,FIX,1613075906.35845,1613075906.3552198,1613075908.72435,5,2,2,high_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,med_stim,pain,1613075762.98138,3,5,29
1613075921.56295,2.88294768333435,1613075921.56089,1613075928.4818301,0.863700151443481,1613075928.48014,1613075938.3595,2.89335131645203,1613075938.35049,1613075910.37502,10.1714296340942,1613075910.37339,0.079470157623291,1613075920.56275,l039.png,1613075920.56052,low_cue,2.7345929145813,19.6851075818423,FIX,1613075924.46345,1613075924.46198,1613075927.19657,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075929.4244401,1613075929.42376,low_stim,3.4061074256897004,12.5789352374931,FIX,1613075941.26929,1613075941.26824,1613075944.67435,1,2,2,low_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,low_stim,pain,1613075762.98138,3,5,30
1613075948.85935,0.489434242248535,1613075948.85441,1613075953.37608,7.87108278274536,1613075953.37276,1613075970.26421,11.7814500331879,1613075970.2623901,1613075945.2922099,2.5583081245422403,1613075945.2864099,0.0386409759521484,1613075947.85934,l003.png,1613075947.8540301,low_cue,2.03642821311951,33.0527658954005,FIX,1613075949.35877,1613075949.35459,1613075951.3910198,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613075961.28384,1613075961.28301,med_stim,2.27421259880066,32.2245330172405,FIX,1613075982.06756,1613075982.06679,1613075984.341,2,2,2,low_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,med_stim,pain,1613075762.98138,3,5,31
1613075989.0594301,1.09111189842224,1613075989.05273,1613075994.17593,6.87253570556641,1613075994.17131,1613076010.06249,2.8832776546478303,1613076010.06056,1613075986.10322,1.94293618202209,1613075986.10163,0.0493130683898926,1613075988.05927,l036.png,1613075988.05236,low_cue,2.2879698276519798,17.7004277886672,FIX,1613075990.15908,1613075990.15314,1613075992.44111,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613076001.09492,1613076001.0938098,med_stim,1.5174112319946298,13.4243700550323,FIX,1613076012.96275,1613076012.9616401,1613076014.47906,2,2,2,low_cue,1613076161.79295,1613076161.78381,398.802427530289,4,1613075762.98295,med_stim,pain,1613075762.98138,3,5,32
