"sub","task","cue_raw_outcome","cue_raw_outcome_sd","cue_z_outcome","cue_z_outcome_sd","cue_raw_expect","cue_raw_expect_sd","cue_z_expect","cue_z_expect_sd","stim_raw_outcome","stim_raw_outcome_sd","stim_z_outcome","stim_z_outcome_sd","stim_raw_expect","stim_raw_expect_sd","stim_z_expect","stim_z_expect_sd","cuestim_raw_outcome","cuestim_raw_outcome_reg","cuestim_z_outcome","cuestim_z_outcome_reg"
"sub-0090","cognitive",1.83231013170114,8.20615638315314,0.066149698467353,0.29625703691195,23.5445708155242,11.525741878012,0.950391864996244,0.465244043084725,9.1027572574012,13.6951445821218,0.328625944582623,0.494419404717849,-1.29066695287024,8.28687481448962,-0.052098608296507,0.3345050742968,0.201291771260993,0.280350211287737,0.201291771260993,0.802445340477131
"sub-0091","cognitive",7.14004028470612,14.7140165087345,0.371478990049854,0.765534615252739,22.1368016169494,18.9411034327235,1.00756365109331,0.862110419591899,4.25210023474779,15.3620746224304,0.221226469012824,0.799251508151096,5.29550467669322,14.353507181219,0.241026599901651,0.653304499527602,1.67917967369592,1.54986384891358,1.67917967369592,1.12303411762643
"sub-0092","cognitive",24.436421977916,36.2498760752727,0.672426193693907,0.997501443263679,49.3633333069706,19.6142272868205,1.15031008091788,0.45706887817193,11.0779159350969,40.9561270275679,0.30483516993733,1.12700511680804,8.54696168338355,19.9726883020027,0.199169211780651,0.465422068521048,2.20586815436076,2.10602740693043,2.20586815436076,1.28171452780065
"sub-0093","cognitive",3.58854586951344,17.9189501868476,0.127263524039219,0.63547432045801,31.4196965512292,18.3123912373128,1.12194517177261,0.65390507189702,2.73264275451838,13.0710487448247,0.0969099349780362,0.463549244357394,-2.32511748172023,12.5918411346334,-0.0830260829593545,0.449633730284291,1.31321441984315,1.22930217845225,1.31321441984315,1.02767190641025
"sub-0094","cognitive",2.99876091199117,27.4863738318118,0.104503084365836,0.957865907872409,47.9392354786775,16.2255242836014,1.66754699759377,0.564398327035037,7.9472087253539,26.7296956188842,0.276950329910465,0.931496614206095,-3.31883936113597,14.7081036423505,-0.11544449044499,0.511615461202098,0.377335114204847,0.4469283141523,0.377335114204847,0.864953834534252
"sub-0095","cognitive",1.17873134508217,10.7386066728483,0.0508752905293007,0.463489612489229,13.6427545554704,14.1570987895859,0.748654385883024,0.776879335995453,7.76318836918806,7.17585358892425,0.335067414100707,0.309717424292978,-1.7999720239261,15.1379210819864,-0.0987745506011971,0.830702550947526,0.151835984008907,0.248623132733598,0.151835984008907,0.787132754069324
"sub-0097","cognitive",-2.17036480017014,11.0541654618029,-0.115008556246441,0.585764941530368,16.2962341813228,16.0765766898221,1.09101754668587,1.07631168428712,15.3278607558246,13.4775076689883,0.812229877546707,0.714178878448995,8.09747539986741,8.34929059666263,0.542118359788777,0.558977150302515,-0.141596067105803,-0.0716790042291754,-0.141596067105803,0.488343920778753
"sub-0098","cognitive",4.31398573859804,26.4042771597388,0.121508859780635,0.74370983248878,43.460078962004,10.8294685115717,1.45732225144567,0.363138443605717,11.4345158273009,23.8138730621361,0.322067587727001,0.670747827664657,-2.16247229342165,10.5895656346088,-0.0725129605515285,0.35509391609601,0.377277516928005,0.427357672176572,0.377277516928005,0.848299186964275
"sub-0099","cognitive",18.8287051742644,15.7938257734274,0.624848097857984,0.524132801543645,51.0540279961712,22.4104056046717,1.5226051634833,0.668354694598971,12.9130977756447,15.8509801660179,0.428533162949215,0.526029523233419,-2.70028562595288,26.3129218958492,-0.080531722928188,0.784741034496976,1.45810908438849,1.42518262244769,1.45810908438849,1.13742413547017
"sub-0100","cognitive",5.18734548693664,14.1952990372212,0.282103635359703,0.771983565294216,9.34383574738141,14.2304449583065,0.606279435088073,0.923349506950812,5.89563015364674,14.5599483129161,0.32062231121263,0.791814302723189,-0.806859801614044,15.6583861538954,-0.0523534999911497,1.01600218244794,0.879862771535628,0.89728499775535,0.879862771535628,0.970832935710773
"sub-0101","cognitive",15.4090340337424,22.0569375735975,0.53975607113991,0.77262247198839,51.5548296043305,13.9410072427188,1.76385792192059,0.476967070851423,5.19079799658159,25.9603574610229,0.181826111006086,0.909353598536133,-1.51650465436305,13.5968075287279,-0.0518845425105045,0.465190882337076,2.96852893213915,2.65055232666339,2.96852893213915,1.3028617804265
"sub-0103","cognitive",2.30220373688399,15.4002346203061,0.129959961441964,0.869346993659682,5.18689066010038,7.55954916217454,0.599499806150967,0.873731210910977,-0.632843242366552,6.95780359367019,-0.0357241551037013,0.392769706810576,1.65780671700549,9.70613982550896,0.19160897551315,1.12183373916623,-3.63787361981582,8.99398872069993,-3.63787361981583,1.17182232389476
"sub-0104","cognitive",-1.36816464045448,19.3068762183645,-0.0548638037257448,0.774211404155087,34.9578595174415,18.7938566240384,1.42883227239072,0.768161129937386,6.52531681607733,18.9034635921723,0.26166711992107,0.758034439417465,8.38091965155246,14.2705525917214,0.342553252280139,0.583280165587009,-0.209670224299844,-0.0489234738486916,-0.209670224299844,0.74911692739792
"sub-0105","cognitive",7.02531478315468,14.3214863993396,0.267974300534638,0.546280190843779,27.2273208635934,13.8001206735177,1.10863919151715,0.561911864298962,8.98927759751287,15.5297290618204,0.342887891981902,0.592367518223154,-7.16031706960285,10.2790727235344,-0.291553038465324,0.418542203651145,0.781521619167532,0.803392908527522,0.781521619167532,0.944214560355665
"sub-0106","cognitive",15.5914445036241,19.0991394801824,0.352557558200921,0.431874415311982,55.5587453107993,27.8748309518478,1.35534352004103,0.68000044442117,-7.58666164171597,19.8596900988688,-0.171551449429734,0.449072172001555,-5.7711313434642,24.8311688092116,-0.140785495171172,0.605750967779112,-2.05511267536872,-2.51894592528389,-2.05511267536872,1.632639175082
"sub-0107","cognitive",1.52788590427921,12.3658345778844,0.0668278924872111,0.540866737084891,22.9601069533881,13.5457375025894,1.04388657821749,0.615860091580444,-2.59955348581322,8.80311458833408,-0.113701344045474,0.385037648173945,-6.04418642344762,14.1182890055219,-0.274800335054636,0.641891278214847,-0.587749362579952,-1.58036972611393,-0.587749362579952,1.20368894313425
"sub-0109","cognitive",8.91195660036428,11.2880608731724,0.530749319957832,0.672257608596744,33.3849513950193,10.1568912312369,1.52433493493016,0.463756976934524,3.46972711418473,10.9438136727349,0.206638720190527,0.651756053694411,-3.23526573364187,11.322796043796,-0.147720106679817,0.516991424262554,2.56848919441847,2.21757533450053,2.56848919441847,1.26860616549428
"sub-0111","cognitive",10.9712285540132,16.0629109317482,0.259225251571338,0.379530159885996,37.7058448847385,14.5986540206149,1.01673688481009,0.393652232345229,9.54717291782142,13.8864220631234,0.225578046180802,0.328104663485675,-0.85670601102578,6.34190058554973,-0.0231010498110065,0.171009143670905,1.14915992916956,1.13501775758181,1.14915992916956,1.02745415152906
"sub-0112","cognitive",13.8751634049391,15.9422990791229,0.419607686138699,0.482121257465021,42.1139160317714,15.9630875144615,1.11269745337703,0.421762887402255,4.9553092732504,15.1341278035427,0.149856675382294,0.457680833301852,6.48395976472433,13.7511504106194,0.171313575127162,0.363320998962848,2.80006002447508,2.49779864024094,2.80006002447508,1.2345953339504
"sub-0114","cognitive",8.10797221803649,22.9188043103718,0.327406324815629,0.925479427733487,53.0542162230821,33.2356057685269,1.68183882586783,1.05358133927962,14.2399249264293,20.045256722972,0.575019420446626,0.80944330557208,-2.94622550392261,17.1716386967931,-0.093396468650559,0.544347475469378,0.569383073290511,0.59763891633359,0.569383073290511,0.842787274609743
"sub-0115","cognitive",4.11125110569607,9.13130574022351,0.271584448518376,0.6032033972032,23.0751216210414,11.1181046804163,1.21816346116718,0.586938136298488,2.46990870149793,11.4892856152002,0.163159285419878,0.758968795010138,-0.131766576532588,10.9337377086892,-0.00695611626977181,0.5772051818165,1.66453565801955,1.47302178397074,1.66453565801955,1.09321609211877
"sub-0116","cognitive",5.69112100935981,23.6144030742966,0.186795711783376,0.775079149318417,25.6250668779656,10.9807666742662,0.97683907993431,0.418591766653572,12.7618822661477,18.548201767716,0.418874397096833,0.60879474286419,0.107354315275851,10.578034896211,0.00409239480468297,0.403239450056339,0.44594683532351,0.486206819674589,0.44594683532351,0.836434651447433
"sub-0117","cognitive",3.66406130672647,9.36059094764865,0.169651121798822,0.433408347194734,14.2585214702416,14.8439369204639,0.900417517820183,0.937386170403331,-0.505037188623248,5.27625336987296,-0.023383922491353,0.244297850980414,-0.692539979128105,6.10738006020711,-0.0437335056302442,0.385677575734154,-7.2550326773259,9.42305401440819,-7.25503267732591,1.19765704122198
"sub-0118","cognitive",22.8842765497467,27.2120117477717,0.694423426234394,0.825748561093463,45.6505657063629,15.8629277536222,1.49240759617839,0.518590591613084,16.1272929666776,22.1007662757856,0.489382743363591,0.670647805110818,-6.1328490312923,17.689735303721,-0.2004950067736,0.578312556113152,1.41897816310712,1.39451556041082,1.41897816310712,1.13766822785105
"sub-0119","cognitive",15.9209040673302,14.3173186869656,0.89338606135845,0.803402425946962,26.8354575528638,13.8901388772346,1.25428519160531,0.649222971836279,0.776029226682273,33.5140436432312,0.0435461259858584,1.88060799336519,9.50638940884494,14.2665572863869,0.444327190533604,0.666816710848082,20.5158562589146,9.52737928696107,20.5158562589145,1.81437697310191
"sub-0120","cognitive",0.836319187360166,3.46124928879704,0.0389718905512309,0.161291801613817,20.2637146636955,13.6186774234111,0.625674869242459,0.420498628092802,6.77547385162323,3.52574213000029,0.315732353590581,0.164297123011074,-4.98130505437858,11.2506187647571,-0.153805826832874,0.347380998072759,0.123433313399889,0.236168138740099,0.123433313399889,0.789652916655821
"sub-0122","cognitive",6.12563872085859,11.8655599045498,0.189538012667542,0.367141247791516,13.4202455817307,13.4852990208058,0.489541651726963,0.491914661059869,5.22654595379081,11.7744095710585,0.161718504524904,0.364320896502254,-3.88544900296501,9.68734499280116,-0.141732810404136,0.353373478878859,1.17202427282126,1.1443967126783,1.17202427282126,1.02394685806784
"sub-0123","cognitive",13.5997030051923,7.54357981740552,0.947936350577589,0.525808065049066,38.7116207584137,10.4875670765689,1.87447091835105,0.507822692621614,12.9122547211701,6.47717371830216,0.900019332292849,0.451476654618135,-1.07674640060478,4.99772310388564,-0.0521375694127753,0.241996755306834,1.05323998781523,1.04941314674006,1.05323998781523,1.02521922670488
"sub-0124","cognitive",16.6521550326406,26.8814824033925,0.49703066985783,0.80235388029599,51.8122895189393,15.9101052193389,1.53631391585569,0.471759041689594,27.3204634273195,23.6648606021069,0.815456510673238,0.706344703979864,1.15790334697239,10.9732030554694,0.0343336116138876,0.325372314409411,0.60951217306179,0.62330035940063,0.60951217306179,0.824602881455241
"sub-0126","cognitive",9.54625152322751,18.0985966246829,0.377783889031536,0.716234870016718,20.7128318025628,19.1339348277222,1.14445276848919,1.05721346527658,-2.47767102867265,19.5849194167059,-0.0980514911717158,0.775054690902477,-3.8653318437253,20.3121714178448,-0.213572425627166,1.12231495117453,-3.85291324504112,-7.13707673669485,-3.85291324504112,1.52756379720768
"sub-0127","cognitive",6.52881717839231,8.13646134340392,0.252430042035853,0.314587960241261,5.819048022641,8.82851209562998,0.294818208481153,0.447290709659159,10.8998400384825,12.5572190945008,0.421431172587337,0.48551203951139,-3.44892598420616,11.8805111058791,-0.174737547428982,0.601918215221405,0.598982843357511,0.632682217075616,0.598982843357511,0.881104949848636
"sub-0128","cognitive",2.01176039578933,23.3880566692666,0.0517012970157445,0.60106206833065,14.4771813628537,8.79664644154829,0.399972350614504,0.243031793728751,8.35677781064036,14.2796381127499,0.214765263590439,0.366979990703595,1.22568254069194,5.71670478094323,0.0338628849511821,0.15793984973276,0.240733981610451,0.321880080594027,0.240733981610451,0.865765039994038
"sub-0129","cognitive",14.8536071058784,25.2616027691122,0.487092930356405,0.828401345922004,37.1401452139957,29.4598630997028,1.10958803729813,0.880134191385791,15.5789082275261,20.0942757927531,0.510877661312048,0.658949682020896,-5.0519036481346,27.9266275775148,-0.150929185151397,0.834327698600746,0.953443392113567,0.956251575092054,0.953443392113567,0.984257672500771
"sub-0130","cognitive",1.5146403587746,18.3761854711758,0.107247216908661,1.30116349915264,20.7998060736646,11.6040852886898,1.3667224400637,0.762486135894592,8.11053073815882,23.3649095338397,0.574282762426457,1.65440033755223,-2.73785892300884,7.93664804490641,-0.179900390155203,0.521504620929872,0.186749845068517,0.276014694538289,0.186749845068517,0.703334396676014
"sub-0131","cognitive",-1.06040068940633,32.2774171184982,-0.0249137784865318,0.758347696527677,5.30774978182445,18.0215981506296,0.201766960883086,0.685066786976324,30.9761014212197,29.7227549592445,0.727773696202203,0.698326717873653,-1.32276015370899,17.0958589595039,-0.0502829460998757,0.649876058166274,-0.0342328647167949,-0.0018889322563335,-0.0342328647167949,0.564359918001294
"sub-0132","cognitive",10.1063601187588,21.949295000971,0.355295288828329,0.771640928614163,39.2760473571313,14.2136533864178,1.45339642724507,0.525971283771979,-1.18345008299369,19.6068545781093,-0.0416049135504973,0.689290998785419,-7.24014460873757,13.7992043194353,-0.267919024829423,0.510634740668487,-8.53974347037387,-60.5415922277927,-8.53974347037387,1.41413004719087
"sub-0133","cognitive",1.8062089705766,6.94778996586126,0.0736797156347975,0.283417476778192,29.7275761717963,14.7968291097667,1.21928358752794,0.606895455476482,6.16844265019665,6.22681706215728,0.251625978931418,0.254007215069468,-2.32871937684439,7.18489916073758,-0.0955129775712582,0.294690343205375,0.29281442221385,0.391467032312747,0.29281442221385,0.85782792440235
"sub-0002","pain",21.7783624236621,31.0726607891281,0.583895615576673,0.833083316648297,47.901939569087,33.6399451587487,1.19516164155807,0.839322424927434,21.2613621878138,27.069680650569,0.570034418619276,0.725760162286349,-10.7990582013242,28.7736213890429,-0.269438361855079,0.717906808831839,1.02431642108729,1.02322410603118,1.02431642108729,1.00882859432444
"sub-0003","pain",4.21621668227143,12.9479550538449,0.260371857400299,0.799599110045963,25.6322224517137,20.925226359936,1.07150586947867,0.8747389309327,12.9444125184868,11.5344024365238,0.799380341282259,0.712305370601184,1.21111906537886,5.94901268170221,0.0506285083018311,0.248687058566814,0.325717113561544,0.374072172302422,0.325717113561544,0.70044771996461
"sub-0004","pain",11.1399954427021,25.4450049949724,0.48387634618004,1.10522810434055,43.3686123393398,35.175552358276,1.39623707210543,1.13246441574197,12.4912856295141,17.6283459684796,0.542570926585085,0.765704050804938,11.3289218400434,17.7014906745357,0.364730615226648,0.569893205665144,0.891821368361064,0.899839776288198,0.891821368361064,0.961950157757101
"sub-0005","pain",9.78512772773596,12.2166065762003,0.248174441611365,0.309842610111307,28.4746727041158,26.8511249329782,0.852978490566959,0.804343995569299,15.8859267268893,15.2957010091443,0.402905419798439,0.387935871929295,-8.11127322244037,22.1728535141752,-0.242978792478037,0.664203143565885,0.615962033311735,0.638705112379863,0.615962033311735,0.889706764259771
"sub-0006","pain",5.48625911776793,23.4552287629742,0.165887688065562,0.709214346062768,29.1177663761352,22.5723909066575,1.01094263684508,0.783693092674061,35.1823828985936,32.7666042842426,1.06380760266744,0.990761849521174,2.32364573142383,15.4786763647099,0.0806748880554487,0.537405709520236,0.155937678626857,0.179265670145236,0.155937678626857,0.564920725439072
"sub-0007","pain",6.94221007410657,10.1290710615527,0.313141885881595,0.456891448196561,38.911051805162,22.2853366145642,1.57496223042299,0.902020424324403,25.6468070140774,8.23922844938721,1.15684910561613,0.371646422005234,-0.0813412357268572,11.5864845362184,-0.00329236471651326,0.468974100707889,0.270685160546341,0.298054850245687,0.270685160546341,0.608824178966603
"sub-0008","pain",2.34070798265123,4.07428898553147,0.142843415657309,0.248636463575041,4.78457248474448,8.13177147243267,0.353409952244362,0.600649060474621,8.00230954271624,8.12266217800827,0.488346789390598,0.495691396934936,0.122344387133037,20.3205962191252,0.00903690437377944,1.50097024598877,0.292504054005479,0.37109454710477,0.292504054005478,0.767860974205646
"sub-0009","pain",6.09587511967956,16.067354521779,0.0943799182662393,0.248764217892953,13.2633877808321,21.7356989012197,0.211140872089532,0.346012232870951,8.53466022774417,19.6775702907615,0.132138621430119,0.304659698445048,4.06180811608011,7.79451396003335,0.064660230256473,0.124081456580335,0.714249303078675,0.744218981084593,0.714249303078674,0.966648339303024
"sub-0010","pain",10.2672745287879,14.7281235524891,0.487942749690776,0.699940484092172,48.871384874425,17.9577945516762,1.91598327186479,0.70402821710505,36.0502741679757,16.1640084727968,1.71325602089507,0.768179590223989,-4.99753784615854,10.9718127000091,-0.195926490283719,0.430145567785044,0.284804339654885,0.304107723405909,0.284804339654885,0.548397474558969
"sub-0011","pain",4.59663514580078,19.9372735752959,0.127799077169416,0.554310943413614,53.3663874616061,28.1236234325258,1.48028189395666,0.780095722041782,29.2492110137621,13.3489949380569,0.813208370237339,0.371138709101454,-12.2908418837223,16.0615172587931,-0.340924532601119,0.445515882160262,0.157154158573303,0.185017557755624,0.157154158573303,0.621990884049247
"sub-0013","pain",-35.9972438191601,29.6449964006799,-0.801545883620766,0.660101227590923,-32.3084440218197,9.07346240856442,-0.701885129884305,0.197116528943163,39.6317138809358,23.9243086843184,0.882474149456736,0.532719428207473,-1.3907257806692,9.06592242638796,-0.0302128367599261,0.196952726521552,-0.908293896330231,-0.861328269875926,-0.908293896330231,0.105421961006214
"sub-0014","pain",26.493520788045,27.0665543975724,0.965079856307669,0.985953759703389,61.174321658539,22.8017746198513,2.14288480099615,0.798726899520902,24.7609781457217,22.2512037877128,0.901968500981322,0.810544914959305,3.83807805868386,17.1776759685408,0.134444631571038,0.601719475614077,1.06997068662341,1.06725453639698,1.06997068662341,1.03318212435894
"sub-0015","pain",19.7864136582936,24.3818831904658,0.323448108447029,0.398570157004019,27.4492172561473,28.8655604852419,0.49457441861381,0.520093803103005,27.0055354131751,27.3540286040401,0.441458947429284,0.447155758652308,1.96940383681435,4.40709836210684,0.03548431813261,0.0794062027296876,0.732679924895713,0.742225183401234,0.732679924895713,0.918130974737284
"sub-0016","pain",16.3273754171064,18.8778798623915,0.573236182345418,0.662781586546659,54.8045992275728,16.7914975382639,1.79326396657453,0.549435410615027,26.8100998472145,22.5178583120235,0.941273100673296,0.790577224056197,-1.11592388422584,16.0164521257458,-0.0365141998888168,0.524075111838711,0.609000917943347,0.623060525215696,0.609000917943347,0.810414661285818
"sub-0017","pain",12.2612965217871,16.9017926258353,0.504765222152974,0.695802201211242,57.1104735250037,22.9025305824703,1.65957300639245,0.66552453843873,25.4231040929924,19.0049559111194,1.04660210790229,0.782383883746534,0.534822360930436,27.7805857853937,0.0155414007034391,0.807275923758964,0.482289514173324,0.501882612849568,0.482289514173324,0.735250499519574
"sub-0018","pain",4.10302406228086,23.3233727130953,0.185851622699821,1.05646142936629,17.6725643887946,13.4592835251053,1.13982545647531,0.868081940477238,22.4508637078796,22.5450299577887,1.01694003929444,1.02120541772838,1.8883295562204,10.6734479271805,0.121791385281892,0.688404205983698,0.182755733394828,0.217604951606376,0.182755733394828,0.587945898041991
"sub-0019","pain",0.856715978802003,7.83443190549558,0.0561385921783346,0.513371979248674,6.52525261361907,8.73373542042278,0.512421138335998,0.68585094111419,22.9242189728411,11.036847605536,1.5021703945837,0.723218781944544,-5.10173275795191,4.06756950902876,-0.400633640122914,0.319421901571608,0.0373716539619943,0.0776082170502517,0.0373716539619943,0.42208899700216
"sub-0020","pain",12.5871041350033,9.61167111852465,0.456240992798701,0.348391363615993,21.0036883904973,12.9752929378501,0.910715204897249,0.562605783650947,20.0017041248289,11.1037879018079,0.724995777400505,0.402475673658651,-0.12030402203127,14.6581877023566,-0.00521635533898624,0.6355757221581,0.629301586327257,0.646952459393052,0.629301586327257,0.8441997434876
"sub-0021","pain",2.6742462928614,20.9849642153214,0.0882507147847647,0.692508426272615,62.9659789471952,10.6396181499005,2.30766393541818,0.389935382593459,43.8587126983033,21.3783495245339,1.44734714805324,0.705490227842838,-8.49682324421601,16.20162526752,-0.311403283076784,0.593779481398522,0.0609741173038318,0.0819070827460542,0.0609741173038318,0.444665447503196
"sub-0023","pain",22.3007044064511,26.8290912541803,0.686622550925231,0.826048305031218,54.8167291157998,22.4874854306632,1.86301858536985,0.764266747967715,29.6170620285693,16.1175224364352,0.911887907679024,0.496246852485005,-0.599472993421044,15.2018820015302,-0.0203738775768874,0.51665593986138,0.752968150079819,0.761036587531122,0.752968150079819,0.882176483334079
"sub-0024","pain",9.74533325917924,16.1917060618988,0.408865665319616,0.679323374131127,64.4786634149979,11.6967245463298,2.07288191721665,0.376030263634645,22.4069833378735,12.1127818773975,0.94008546517544,0.508192022731364,-2.89577329331523,14.9319768065172,-0.0930943009385617,0.480038249417688,0.43492393028682,0.459065275694576,0.43492393028682,0.72618742349694
"sub-0025","pain",8.85847217292489,18.7632130454239,0.341805102526283,0.723980595470566,27.0930529173987,18.8179855562425,1.09907802126454,0.763385152363461,41.2139972891104,19.0996117472832,1.59024652264285,0.736960575599662,-11.4067566097056,21.7907774282842,-0.46273542970089,0.88398175763775,0.214938437317399,0.233535623395418,0.214938437317399,0.518022161518907
"sub-0026","pain",1.19021552079292,7.74124144619692,0.0505725930036154,0.328927531326782,11.1675862410811,9.99636123583565,0.613647746409998,0.549290098347784,14.0232043020159,7.0227696808435,0.595849903973641,0.298399463477691,-0.407711789049889,5.71047523660501,-0.0224033569237099,0.313784929368365,0.0848747187275748,0.145788839502037,0.084874718727575,0.658315415746623
"sub-0028","pain",-3.04558270440523,3.51152618298446,-0.0719034174202434,0.0829039160722952,61.5242537282419,13.4077719283093,1.75625032937515,0.382733677181865,56.3811695341168,5.30678362700203,1.33110775871864,0.125288299588554,-20.8470733929583,14.5927135715138,-0.595093435421619,0.416558616536032,-0.0540177284290337,-0.0356490242533136,-0.0540177284290338,0.398135426862425
"sub-0029","pain",1.7988713148518,6.08937443570479,0.192773134606261,0.652557961245132,11.1395636895766,7.34568656989826,1.204125640114,0.794028364982737,12.2181331638327,3.43955221201469,1.30933647647985,0.368594048989321,2.07886957910695,7.88404919777361,0.224714381318002,0.852222407583386,0.147229637353823,0.211744826607592,0.147229637353823,0.516500365691369
"sub-0030","pain",14.5504057142865,19.2314286372819,0.56741004024239,0.74995198836858,42.9072663776061,16.8215573270347,1.57021578714684,0.615594446098087,44.9970907733549,7.64197101505182,1.75471403257374,0.298007572182282,-9.83861230887978,18.4053995679525,-0.360049606401474,0.673556052627679,0.323363254472945,0.338073679287877,0.323363254472945,0.568991925008619
"sub-0031","pain",-0.390027415156067,14.5970805749825,-0.0127055896447484,0.475516613935568,9.46918845896836,30.9157827116164,0.318426089638029,1.03962360022894,34.5974506651932,17.2945221420117,1.12705157079913,0.56338886165345,-1.71686737933953,34.4402311062928,-0.0577341309024636,1.1581423439746,-0.0112732992650367,0.0171352884390779,-0.0112732992650367,0.464161012318251
"sub-0032","pain",4.38643582388958,31.8741968961651,0.0748754732961708,0.544085374630978,25.069752367068,38.8478607708239,0.552653941272207,0.856387532299374,51.8065997209668,30.0553272245004,0.884327009378882,0.513037678278457,14.5937157087808,22.177311983161,0.321713369409205,0.488891102507158,0.0846694407182708,0.102003080151947,0.0846694407182707,0.570429372368056
"sub-0033","pain",6.64158393145227,12.0489903077713,0.252397024670493,0.457892173817657,32.8820916137387,14.4707698594575,1.16826934371394,0.514132647196943,21.7841579717031,11.57459929001,0.82785322202615,0.439864112642919,2.31349080140764,15.0337524548317,0.0821961209766675,0.534134881694257,0.304881370217728,0.33539022776013,0.304881370217728,0.685173738010664
"sub-0034","pain",11.0508762228374,27.3370859595883,0.297508861961276,0.735962033161427,43.5697405182904,23.3035166942375,1.0855446244376,0.580609546373171,37.5486327263569,20.3930225215319,1.01087468227493,0.549015734136407,8.30374849288779,21.9377076147066,0.206888758847487,0.54658027085636,0.294308352140885,0.312614880750306,0.294308352140885,0.645246008315836
"sub-0035","pain",10.4957236320534,11.9762992290597,0.389299228788314,0.444215588849196,40.9941869335314,18.4572500980655,1.68637299062862,0.759273701345096,34.1433756874079,16.7897990488443,1.26641957137138,0.622754185453632,-7.03464745081014,10.4683396621285,-0.289383455241486,0.430634843217248,0.307401462823849,0.327109260484968,0.307401462823849,0.612992954322075
"sub-0036","pain",14.0048981515883,11.7545045381951,0.536195941575385,0.450036662915316,55.0322993673554,20.2328812514235,1.73801712325598,0.638990092582583,24.5350949160907,10.4692528297135,0.939358371462539,0.400829111205094,-4.02890494998821,15.5586095175282,-0.127239927670621,0.491368343070869,0.570810840532088,0.587618655849722,0.570810840532088,0.792115559548123
"sub-0037","pain",1.77946525138971,11.701837583868,0.0538480233033942,0.354106843287078,40.3815986173548,26.3315051370576,1.23327271945902,0.804176359027845,27.3720562963265,12.979565794801,0.828300032358209,0.392771907650651,1.07516405058345,21.0747149371648,0.0328360079325281,0.643631552298449,0.0650102875766965,0.0979648856734289,0.0650102875766965,0.576408688208632
"sub-0038","pain",16.8084022463053,16.842865904566,0.423155117039312,0.4240227469979,55.7168557299822,19.6085564779825,1.61765728291994,0.569305711504579,27.2378130111877,18.8826657024893,0.685717760900059,0.47537514263781,-0.434727623177807,17.5481832532686,-0.0126216796785544,0.509485793298062,0.617098084908705,0.630657984711837,0.617098084908705,0.844242820505992
"sub-0039","pain",-1.62317147454195,6.60147834609592,-0.0759059722977763,0.308711457983533,5.92419748749262,9.73560440444511,0.300797137453185,0.494318756661361,11.2784961811484,6.33409703481659,0.527427466607254,0.296207641396539,1.49135089400569,11.1421553388488,0.0757223372114533,0.565735433037185,-0.143917367038261,-0.0507530780111926,-0.143917367038261,0.605000268690228
"sub-0040","pain",1.76625103078511,13.908769959871,0.0517763063387257,0.407725018519612,36.242569813104,18.1598513630793,0.957770109983451,0.479904237668348,21.4622123712096,20.1535041885448,0.62914844100308,0.590784655452431,-6.76833008103176,19.4469223277226,-0.178864365290406,0.51391722586758,0.082295850969886,0.123151316756789,0.0822958509698861,0.645598817067362
"sub-0041","pain",1.67124898782336,13.4032263838926,0.0424285805528144,0.340272379783006,15.6390989916641,18.5103793260246,0.428751802851607,0.507469037169621,13.3875412759312,16.4833225411752,0.339874176480286,0.418467854468009,-2.56654941789489,6.59552655348722,-0.0703629212026039,0.180818850374346,0.124836140810113,0.185664036446037,0.124836140810114,0.778004829745409
"sub-0043","pain",5.35244465426109,29.7731345863148,0.0989919959188911,0.550645958592906,29.2993391620394,32.5228591924971,0.720702611273079,0.799994478253202,61.378798592064,27.6443427094518,1.13518404620866,0.511274536672862,5.41695008060418,35.0494241498414,0.133245669693651,0.862142704608706,0.0872034770480687,0.101836598293659,0.0872034770480688,0.514705979501071
"sub-0044","pain",5.54341110209457,19.752405381896,0.145425722326735,0.518184159076229,30.2355202843049,20.1223344556977,0.800961302459263,0.533055527492374,18.4834818411167,20.7164274608307,0.484895247412163,0.543474292639483,0.709312666252465,14.0850595101393,0.0187902173228796,0.373123647431118,0.299911626486044,0.335844032162967,0.299911626486044,0.771384866591063
"sub-0046","pain",15.7877111197607,24.6579759179893,0.273041171806956,0.426448304504926,43.9835534050448,25.3537368244426,0.850861445052026,0.490467810848583,46.0442002083054,25.4497444267351,0.796313175762008,0.440141575162584,8.94565817173815,19.2183085538958,0.173053676878994,0.371778006134174,0.342881645209094,0.356849750775376,0.342881645209095,0.708696673266299
"sub-0047","pain",-6.31245020863963,17.7969567268246,-0.152971385258581,0.431278668964913,6.62400115036572,12.4602031753658,0.216738763474798,0.407700567613042,38.7594109793496,19.8762824893187,0.939267731760141,0.481667556287499,6.85941488072723,8.67894389490876,0.224441552116483,0.283976938612974,-0.162862387459985,-0.133614912237981,-0.162862387459985,0.436777553129618
"sub-0050","pain",15.9717660304142,21.7707605506087,0.230472324173596,0.314151720828552,70.6380790107703,38.4871270793038,1.12377201350498,0.612286700001237,18.7752154782404,32.9770517781533,0.270926054131405,0.475858321066759,-6.66388909140215,26.0534446979482,-0.106014945011133,0.414480863819779,0.850683500752614,0.858234189614219,0.850683500752615,0.968169879100121
