"","src_subject_id","param_cue_type","param_stimulus_type","subjectwise_RT","zscore_RT","accuracy","count","zscore_acc","tradeoff","condition","con_num"
"420",60,"low_cue","med_stim",3.3735550403595,1.3961399493632,9,10,-0.329690236697894,-1.72583018606109,"low_cue_med_stim",6
"421",61,"high_cue","high_stim",3.64097099304199,-0.00664877725418751,10,10,0.14256648712805,0.149215264382237,"high_cue_high_stim",1
"422",61,"high_cue","low_stim",3.37581663661533,-1.55177460860564,9,9,-0.712832435640252,0.838942172965393,"high_cue_low_stim",2
"423",61,"high_cue","med_stim",3.88095445103116,1.39179945129174,8,9,-1.56823135840855,-2.9600308097003,"high_cue_med_stim",3
"424",61,"low_cue","high_stim",3.6549727266485,0.0749430946300939,11,11,0.997965409896351,0.923022315266257,"low_cue_high_stim",4
"425",61,"low_cue","low_stim",3.55252248048782,-0.522062075884483,11,12,0.997965409896351,1.52002748578083,"low_cue_low_stim",5
"426",61,"low_cue","med_stim",3.7474345293912,0.613742915822472,10,11,0.14256648712805,-0.471176428694422,"low_cue_med_stim",6
"427",62,"high_cue","high_stim",2.46690668662389,-0.465705083905261,10,12,-0.645497224367902,-0.179792140462641,"high_cue_high_stim",1
"428",62,"high_cue","low_stim",2.31670836607615,-1.08046405702154,12,12,1.29099444873581,2.37145850575734,"high_cue_low_stim",2
"429",62,"high_cue","med_stim",2.72316000461578,0.583135049938067,10,10,-0.645497224367902,-1.22863227430597,"high_cue_med_stim",3
"430",62,"low_cue","high_stim",2.87791665395101,1.21655117923493,10,12,-0.645497224367902,-1.86204840360283,"low_cue_high_stim",4
"431",62,"low_cue","low_stim",2.32029501597087,-1.0657839647398,12,12,1.29099444873581,2.35677841347561,"low_cue_low_stim",5
"432",62,"low_cue","med_stim",2.77914164463679,0.81226687649361,10,12,-0.645497224367902,-1.45776410086151,"low_cue_med_stim",6
"433",64,"high_cue","high_stim",3.48225577672323,1.03846454082711,8,12,0.601129713251136,-0.437334827575973,"high_cue_high_stim",1
"434",64,"high_cue","low_stim",3.21862002213796,-0.422400786229611,8,12,0.601129713251136,1.02353049948075,"high_cue_low_stim",2
"435",64,"high_cue","med_stim",3.44085195064545,0.809036578676579,5,10,-0.944632406537498,-1.75366898521408,"high_cue_med_stim",3
"436",64,"low_cue","high_stim",3.00841083129247,-1.58721744327946,9,12,1.11638375318068,2.70360119646014,"low_cue_high_stim",4
"437",64,"low_cue","low_stim",3.21430579821269,-0.446306876492308,4,12,-1.45988644646704,-1.01357956997473,"low_cue_low_stim",5
"438",64,"low_cue","med_stim",3.4046483039856,0.608423986497685,7,12,0.0858756733215909,-0.522548313176094,"low_cue_med_stim",6
"439",65,"high_cue","high_stim",3.03831544789401,0.884328836354058,9,11,-0.408248290463863,-1.29257712681792,"high_cue_high_stim",1
"440",65,"high_cue","low_stim",2.80175000971014,-0.150537853701112,10,11,0.204124145231932,0.354661998933044,"high_cue_low_stim",2
"441",65,"high_cue","med_stim",2.77706831693649,-0.258509085262709,11,12,0.816496580927726,1.07500566619044,"high_cue_med_stim",3
"442",65,"low_cue","high_stim",3.15556250015895,1.39723160789853,8,12,-1.02062072615966,-2.41785233405819,"low_cue_high_stim",4
"443",65,"low_cue","low_stim",2.51700164874395,-1.39618301672226,12,12,1.42886901662352,2.82505203334578,"low_cue_low_stim",5
"444",65,"low_cue","med_stim",2.72727541490035,-0.476330488566506,8,11,-1.02062072615966,-0.544290237593151,"low_cue_med_stim",6
"445",66,"high_cue","high_stim",2.72384219699436,-1.51122065088883,9,9,0.712832435640252,2.22405308652908,"high_cue_high_stim",1
"446",66,"high_cue","low_stim",3.26775334278742,0.0851035267718515,8,12,-0.14256648712805,-0.227670013899901,"high_cue_low_stim",2
"447",66,"high_cue","med_stim",3.08271899223328,-0.45795356954238,7,10,-0.997965409896351,-0.540011840353971,"high_cue_med_stim",3
"448",66,"low_cue","high_stim",3.77187773916456,1.56465762068923,7,9,-0.997965409896351,-2.56262303058559,"low_cue_high_stim",4
"449",66,"low_cue","low_stim",3.29535748561223,0.166118892858146,10,12,1.56823135840855,1.40211246555041,"low_cue_low_stim",5
"450",66,"low_cue","med_stim",3.2909877565172,0.153294180111984,8,9,-0.14256648712805,-0.295860667240034,"low_cue_med_stim",6
"451",68,"high_cue","high_stim",3.10596746206284,-1.81927246334678,4,4,0.408248290463863,2.22752075381065,"high_cue_high_stim",1
"452",68,"high_cue","low_stim",3.59671741724014,0.101687620584918,3,4,-2.04124145231932,-2.14292907290423,"high_cue_low_stim",2
"453",68,"high_cue","med_stim",3.6814124584198,0.43321244640847,4,4,0.408248290463863,-0.0249641559446078,"high_cue_med_stim",3
"454",68,"low_cue","high_stim",3.48287755250931,-0.343919829402742,4,4,0.408248290463863,0.752168119866605,"low_cue_high_stim",4
"455",68,"low_cue","low_stim",3.73903501033783,0.658766460221523,4,4,0.408248290463863,-0.25051816975766,"low_cue_low_stim",5
"456",68,"low_cue","med_stim",3.81842505931854,0.969525765534617,4,4,0.408248290463863,-0.561277475070755,"low_cue_med_stim",6
"457",69,"high_cue","high_stim",1.9158899585406,-0.62371389677016,12,12,0.912870929175277,1.53658482594544,"high_cue_high_stim",1
"458",69,"high_cue","low_stim",2.01983330647151,0.11261486904535,12,12,0.912870929175277,0.800256060129927,"high_cue_low_stim",2
"459",69,"high_cue","med_stim",2.00272834300995,-0.00855571941154884,12,12,0.912870929175277,0.921426648586826,"high_cue_med_stim",3
"460",69,"low_cue","high_stim",2.23524500926336,1.63857912184556,11,12,-0.912870929175277,-2.55145005102084,"low_cue_high_stim",4
"461",69,"low_cue","low_stim",1.81170749664307,-1.36173653232759,11,12,-0.912870929175277,0.44886560315231,"low_cue_low_stim",5
"462",69,"low_cue","med_stim",2.03821251789729,0.242812157618385,11,12,-0.912870929175277,-1.15568308679366,"low_cue_med_stim",6
"463",70,"high_cue","high_stim",2.93470668792725,-0.196961025750845,10,12,0,0.196961025750845,"high_cue_high_stim",1
"464",70,"high_cue","low_stim",2.89230819181962,-0.539127225561879,10,11,0,0.539127225561879,"high_cue_low_stim",2
"465",70,"high_cue","med_stim",3.0770583152771,0.951851310506998,10,12,0,-0.951851310506998,"high_cue_med_stim",3
"466",70,"low_cue","high_stim",2.93511273644187,-0.193684115248266,9,11,-0.912870929175277,-0.719186813927011,"low_cue_high_stim",4
"467",70,"low_cue","low_stim",3.12689173221588,1.35401913396611,12,12,1.82574185835055,0.471722724384445,"low_cue_low_stim",5
"468",70,"low_cue","med_stim",2.78859746456146,-1.37609807791211,9,12,-0.912870929175277,0.463227148736832,"low_cue_med_stim",6
"469",71,"high_cue","high_stim",3.97344255447388,0.622327568125532,2,4,-0.27524094128159,-0.897568509407122,"high_cue_high_stim",1
"470",71,"high_cue","low_stim",4.11194747686386,1.01429989886429,4,4,1.37620470640795,0.361904807543665,"high_cue_low_stim",2
"471",71,"high_cue","med_stim",3.58434009552002,-0.478841943401899,3,3,0.55048188256318,1.02932382596508,"high_cue_med_stim",3
"472",71,"low_cue","high_stim",3.18758499622345,-1.60166861497591,1,2,-1.10096376512636,0.500704849849545,"low_cue_high_stim",4
"473",71,"low_cue","low_stim",3.62430256605148,-0.365747170696339,3,4,0.55048188256318,0.916229053259519,"low_cue_low_stim",5
"474",71,"low_cue","med_stim",4.03962667783101,0.809630262084329,1,3,-1.10096376512636,-1.91059402721069,"low_cue_med_stim",6
"475",73,"high_cue","high_stim",3.50008548389782,0.135900205529539,11,11,0.362738125055006,0.226837919525467,"high_cue_high_stim",1
"476",73,"high_cue","low_stim",3.37739249070485,-0.244778694750426,12,12,1.08821437516502,1.33299306991544,"high_cue_low_stim",2
"477",73,"high_cue","med_stim",3.72319360212846,0.828136582532748,11,11,0.362738125055006,-0.465398457477742,"high_cue_med_stim",3
"478",73,"low_cue","high_stim",3.55124444431729,0.294630841119479,8,9,-1.81369062527503,-2.10832146639451,"low_cue_high_stim",4
"479",73,"low_cue","low_stim",2.8583872535012,-1.85509349591842,11,11,0.362738125055006,2.21783162097343,"low_cue_low_stim",5
"480",73,"low_cue","med_stim",3.72740541804921,0.841204561487084,10,11,-0.362738125055006,-1.20394268654209,"low_cue_med_stim",6
"481",74,"high_cue","high_stim",3.84259854044233,1.37428744334822,6,7,-0.806871530459879,-2.1811589738081,"high_cue_high_stim",1
"482",74,"high_cue","low_stim",3.36377103328705,-0.774435004359557,10,10,1.12962014264383,1.90405514700339,"high_cue_low_stim",2
"483",74,"high_cue","med_stim",3.78777998685837,1.12829101482948,5,8,-1.29099444873581,-2.41928546356528,"high_cue_med_stim",3
"484",74,"low_cue","high_stim",3.36694110764398,-0.760209401548852,7,9,-0.322748612183952,0.4374607893649,"low_cue_high_stim",4
"485",74,"low_cue","low_stim",3.49757697582245,-0.173985305739231,10,10,1.12962014264383,1.30360544838306,"low_cue_low_stim",5
"486",74,"low_cue","med_stim",3.35942253470421,-0.793948746530063,8,8,0.161374306091976,0.955323052622038,"low_cue_med_stim",6
"487",75,"high_cue","high_stim",3.72076597213745,-0.0222024189542822,6,10,-0.559016994374947,-0.536814575420665,"high_cue_high_stim",1
"488",75,"high_cue","low_stim",3.6235369682312,-0.44105771785242,7,10,0,0.44105771785242,"high_cue_low_stim",2
"489",75,"high_cue","med_stim",4.16303580147879,1.8830630277741,6,7,-0.559016994374947,-2.44208002214905,"high_cue_med_stim",3
"490",75,"low_cue","high_stim",3.72803171475728,0.00909785847817331,5,6,-1.11803398874989,-1.12713184722807,"low_cue_high_stim",4
"491",75,"low_cue","low_stim",3.64016548070041,-0.36942332604855,10,11,1.67705098312484,2.04647430917339,"low_cue_low_stim",5
"492",75,"low_cue","med_stim",3.4799830198288,-1.05947742339701,8,10,0.559016994374947,1.61849441777196,"low_cue_med_stim",6
"493",76,"high_cue","high_stim",3.47795224189758,1.19846719184451,8,9,-1.64845118348947,-2.84691837533398,"high_cue_high_stim",1
"494",76,"high_cue","low_stim",2.64798251787821,-1.21069662764369,12,12,0.989070710093681,2.19976733773737,"high_cue_low_stim",2
"495",76,"high_cue","med_stim",3.03017916282018,-0.101289498351256,12,12,0.989070710093681,1.09036020844494,"high_cue_med_stim",3
"496",76,"low_cue","high_stim",3.15853634747592,0.271294556578385,10,11,-0.329690236697894,-0.600984793276278,"low_cue_high_stim",4
"497",76,"low_cue","low_stim",2.69325502713521,-1.07928353128253,11,12,0.329690236697894,1.40897376798042,"low_cue_low_stim",5
"498",76,"low_cue","med_stim",3.38253829876582,0.921507908854581,10,12,-0.329690236697894,-1.25119814555247,"low_cue_med_stim",6
"499",77,"high_cue","high_stim",3.03396895196703,-1.1186253728667,6,9,-0.547722557505166,0.570902815361536,"high_cue_high_stim",1
"500",77,"high_cue","low_stim",3.08369638703086,-0.957283302979333,11,11,1.27801930084539,2.23530260382472,"high_cue_low_stim",2
"501",77,"high_cue","med_stim",3.84793996810913,1.52232661679673,5,9,-0.912870929175277,-2.435197545972,"high_cue_med_stim",3
"502",77,"low_cue","high_stim",3.41579496860504,0.120219940231498,6,10,-0.547722557505166,-0.667942497736664,"low_cue_high_stim",4
"503",77,"low_cue","low_stim",3.30658167600632,-0.23412567732295,11,12,1.27801930084539,1.51214497816834,"low_cue_low_stim",5
"504",77,"low_cue","med_stim",3.5844690582969,0.667487796140761,6,11,-0.547722557505166,-1.21521035364593,"low_cue_med_stim",6
"505",78,"high_cue","high_stim",3.32857751846313,1.73457731052034,8,12,-0.125392465643879,-1.85996977616422,"high_cue_high_stim",1
"506",78,"high_cue","low_stim",3.02881749471029,-1.05341912200776,10,12,1.37931712208268,2.43273624409043,"high_cue_low_stim",2
"507",78,"high_cue","med_stim",3.0473727312955,-0.880841295396227,8,11,-0.125392465643879,0.755448829752348,"high_cue_med_stim",3
"508",78,"low_cue","high_stim",3.1747927015478,0.304261434610029,6,11,-1.63010205337044,-1.93436348798047,"low_cue_high_stim",4
"509",78,"low_cue","low_stim",3.12981832027435,-0.114034550877682,9,12,0.626962328219399,0.740996879097082,"low_cue_low_stim",5
"510",78,"low_cue","med_stim",3.14309581120809,0.00945622315128547,8,12,-0.125392465643879,-0.134848688795165,"low_cue_med_stim",6
"511",79,"high_cue","high_stim",2.80708581209183,1.26271225127905,11,12,0,-1.26271225127905,"high_cue_high_stim",1
"512",79,"high_cue","low_stim",2.56605094129389,-0.986989457830802,10,11,-1.11803398874989,-0.131044530919093,"high_cue_low_stim",2
"513",79,"high_cue","med_stim",2.64092334111532,-0.288167062192353,11,12,0,0.288167062192353,"high_cue_med_stim",3
"514",79,"low_cue","high_stim",2.59667416413625,-0.70116725899773,10,12,-1.11803398874989,-0.416866729752165,"low_cue_high_stim",4
"515",79,"low_cue","low_stim",2.61413333813349,-0.538211859842348,12,12,1.11803398874989,1.65624584859224,"low_cue_low_stim",5
"516",79,"low_cue","med_stim",2.80591917037964,1.25182338758418,12,12,1.11803398874989,-0.133789398834284,"low_cue_med_stim",6
"517",80,"high_cue","high_stim",3.94046080112457,1.45456092536869,11,12,0.483820624822615,-0.970740300546077,"high_cue_high_stim",1
"518",80,"high_cue","low_stim",3.60664333899816,-0.236589507832204,12,12,1.06440537460975,1.30099488244196,"high_cue_low_stim",2
"519",80,"high_cue","med_stim",3.54766724326394,-0.535367915690494,10,11,-0.0967641249645226,0.438603790725972,"high_cue_med_stim",3
"520",80,"low_cue","high_stim",3.51753582557042,-0.688016491234591,7,12,-1.83851837432594,-1.15050188309134,"low_cue_high_stim",4
"521",80,"low_cue","low_stim",3.45314632762562,-1.0142197001659,10,11,-0.0967641249645226,0.917455575201377,"low_cue_low_stim",5
"522",80,"low_cue","med_stim",3.85460998795249,1.0196326895545,11,11,0.483820624822615,-0.535812064731884,"low_cue_med_stim",6
"523",81,"high_cue","high_stim",3.62525456601923,0.463111097951391,10,11,0.161374306091976,-0.301736791859415,"high_cue_high_stim",1
"524",81,"high_cue","low_stim",3.31997750202815,-0.472307014279723,11,12,0.645497224367903,1.11780423864763,"high_cue_low_stim",2
"525",81,"high_cue","med_stim",3.11960331598918,-1.08628580585345,6,9,-1.77511736701173,-0.688831561158286,"high_cue_med_stim",3
"526",81,"low_cue","high_stim",3.98769917090734,1.57369976668507,12,12,1.12962014264383,-0.444079624041241,"low_cue_high_stim",4
"527",81,"low_cue","low_stim",3.19077001918446,-0.868219560435848,9,11,-0.322748612183951,0.545470948251896,"low_cue_low_stim",5
"528",81,"low_cue","med_stim",3.60139499107997,0.390001515932559,10,12,0.161374306091976,-0.228627209840583,"low_cue_med_stim",6
"529",82,"high_cue","high_stim",3.55436503887177,0.355702912960534,2,2,0.847579379526013,0.491876466565479,"high_cue_high_stim",1
"530",82,"high_cue","low_stim",3.43188500404358,0.146609611053174,2,2,0.847579379526013,0.700969768472838,"high_cue_low_stim",2
"531",82,"high_cue","med_stim",3.09555995464325,-0.427551844664239,1,2,-0.169515875905203,0.258035968759036,"high_cue_med_stim",3
"532",82,"low_cue","high_stim",4.16564011573792,1.39924869880975,0,1,-1.18661113133642,-2.58585983014616,"low_cue_high_stim",4
"533",82,"low_cue","low_stim",2.3863000869751,-1.63837357450083,0,1,-1.18661113133642,0.451762443164416,"low_cue_low_stim",5
"534",82,"low_cue","med_stim",3.44228506088257,0.164364196341617,2,2,0.847579379526013,0.683215183184396,"low_cue_med_stim",6
"535",83,"high_cue","high_stim",2.96900498867035,1.27697343705897,8,12,-0.816496580927726,-2.09347001798669,"high_cue_high_stim",1
"536",83,"high_cue","low_stim",2.6033608118693,-0.0486498202991589,11,12,1.02062072615966,1.06927054645882,"high_cue_low_stim",2
"537",83,"high_cue","med_stim",2.92118269746954,1.10359629759356,10,11,0.408248290463863,-0.695348007129699,"high_cue_med_stim",3
"538",83,"low_cue","high_stim",2.49297199249268,-0.448858535772797,7,10,-1.42886901662352,-0.980010480850724,"low_cue_high_stim",4
"539",83,"low_cue","low_stim",2.2755783200264,-1.23700757931848,11,12,1.02062072615966,2.25762830547814,"low_cue_low_stim",5
"540",83,"low_cue","med_stim",2.4385799928145,-0.646053799262093,9,11,-0.204124145231932,0.441929654030161,"low_cue_med_stim",6
"541",84,"high_cue","high_stim",3.00161819024519,0.0079847132013363,11,11,0.221403721385023,0.213419008183687,"high_cue_high_stim",1
"542",84,"high_cue","low_stim",3.16034453565424,0.537616808434625,11,11,0.221403721385023,-0.316213087049602,"high_cue_low_stim",2
"543",84,"high_cue","med_stim",3.23067080974579,0.772278872889453,12,12,1.54982604969517,0.777547176805713,"high_cue_med_stim",3
"544",84,"low_cue","high_stim",3.02171544595198,0.0750444796250782,10,11,-1.10701860692512,-1.1820630865502,"low_cue_high_stim",4
"545",84,"low_cue","low_stim",2.41506404876709,-1.94920706941187,10,10,-1.10701860692512,0.842188462486755,"low_cue_low_stim",5
"546",84,"low_cue","med_stim",3.16593839724859,0.556282195261387,11,12,0.221403721385023,-0.334878473876363,"low_cue_med_stim",6
"547",85,"high_cue","high_stim",3.59134250879288,0.173682793255424,4,4,1.18661113133642,1.01292833808099,"high_cue_high_stim",1
"548",85,"high_cue","low_stim",3.57648503780365,0.111544187624938,4,4,1.18661113133642,1.07506694371148,"high_cue_low_stim",2
"549",85,"high_cue","med_stim",3.105220079422,-1.85943374109375,2,3,-0.847579379526013,1.01185436156773,"high_cue_med_stim",3
"550",85,"low_cue","high_stim",3.52248994509379,-0.114280232581721,2,3,-0.847579379526013,-0.733299146944292,"low_cue_high_stim",4
"551",85,"low_cue","low_stim",3.70979994535446,0.669108962341385,3,4,0.169515875905202,-0.499593086436182,"low_cue_low_stim",5
"552",85,"low_cue","med_stim",3.79355001449585,1.01937803045372,2,2,-0.847579379526013,-1.86695740997973,"low_cue_med_stim",6
"553",86,"high_cue","high_stim",3.28497171401978,-0.597244499559468,5,6,-1.19522860933439,-0.597984109774926,"high_cue_high_stim",1
"554",86,"high_cue","low_stim",3.24969431332179,-0.712042040646888,5,7,-1.19522860933439,-0.483186568687506,"high_cue_low_stim",2
"555",86,"high_cue","med_stim",3.24530996216668,-0.726309325705101,9,9,1.19522860933439,1.92153793503949,"high_cue_med_stim",3
"556",86,"low_cue","high_stim",3.8004025220871,1.08003863911059,8,8,0.597614304667197,-0.482424334443389,"low_cue_high_stim",4
"557",86,"low_cue","low_stim",3.92153105735779,1.47420764616535,8,10,0.597614304667197,-0.876593341498153,"low_cue_low_stim",5
"558",86,"low_cue","med_stim",3.30912375450134,-0.518650419364482,7,8,0,0.518650419364482,"low_cue_med_stim",6
"559",87,"high_cue","high_stim",3.48653002218767,0.961726828736642,10,11,0,-0.961726828736642,"high_cue_high_stim",1
"560",87,"high_cue","low_stim",3.06364423036575,-0.347049975290701,12,12,1.11803398874989,1.4650839640406,"high_cue_low_stim",2
"561",87,"high_cue","med_stim",3.36588599681854,0.58834918162456,8,10,-1.11803398874989,-1.70638317037445,"high_cue_med_stim",3
"562",87,"low_cue","high_stim",2.58441001176834,-1.83021786866981,12,12,1.11803398874989,2.9482518574197,"low_cue_high_stim",4
"563",87,"low_cue","low_stim",3.22017246484756,0.137384655588123,10,12,0,-0.137384655588123,"low_cue_low_stim",5
"564",87,"low_cue","med_stim",3.33404556910197,0.489807178011184,8,9,-1.11803398874989,-1.60784116676108,"low_cue_med_stim",6
"565",88,"high_cue","high_stim",3.23633799552917,0.0181366141204392,8,10,1.7258469963428,1.70771038222237,"high_cue_high_stim",1
"566",88,"high_cue","low_stim",3.22344899177551,-0.0769662622274921,3,10,-0.999174576830044,-0.922208314602552,"high_cue_low_stim",2
"567",88,"high_cue","med_stim",3.37362399101257,1.03111584062199,3,10,-0.999174576830044,-2.03029041745203,"high_cue_med_stim",3
"568",88,"low_cue","high_stim",3.21212103366852,-0.160550798295143,5,10,0.0908340524390951,0.251384850734238,"low_cue_high_stim",4
"569",88,"low_cue","low_stim",3.36007797718048,0.931165145975413,5,10,0.0908340524390951,-0.840331093536318,"low_cue_low_stim",5
"570",88,"low_cue","med_stim",2.99766998291016,-1.74290054019521,5,10,0.0908340524390951,1.83373459263431,"low_cue_med_stim",6
"571",89,"high_cue","high_stim",3.141053378582,0.189820204831626,7,12,0.380693493813441,0.190873288981815,"high_cue_high_stim",1
"572",89,"high_cue","low_stim",3.00202747186025,-0.752074712938485,9,12,1.52277397525376,2.27484868819225,"high_cue_low_stim",2
"573",89,"high_cue","med_stim",3.13254549768236,0.132179654452741,5,9,-0.761386987626881,-0.893566642079622,"high_cue_med_stim",3
"574",89,"low_cue","high_stim",3.30600441826714,1.30735685410726,6,9,-0.19034674690672,-1.49770360101398,"low_cue_high_stim",4
"575",89,"low_cue","low_stim",3.20612504084905,0.630678095460998,7,12,0.380693493813441,-0.249984601647557,"low_cue_low_stim",5
"576",89,"low_cue","med_stim",2.89045701026917,-1.50796009591414,4,10,-1.33242722834704,0.175532867567098,"low_cue_med_stim",6
"577",90,"high_cue","high_stim",2.16315495967865,0.325793546373186,5,12,-0.723364233255618,-1.0491577796288,"high_cue_high_stim",1
"578",90,"high_cue","low_stim",2.04941459135576,-0.137755092891379,9,11,1.20560705542603,1.34336214831741,"high_cue_low_stim",2
"579",90,"high_cue","med_stim",2.33689504861832,1.03387092471483,8,12,0.723364233255618,-0.310506691459214,"high_cue_med_stim",3
"580",90,"low_cue","high_stim",1.61942635882984,-1.8901712581118,5,11,-0.723364233255618,1.16680702485619,"low_cue_high_stim",4
"581",90,"low_cue","low_stim",2.18251498540243,0.404695291749166,8,12,0.723364233255618,0.318668941506452,"low_cue_low_stim",5
"582",90,"low_cue","med_stim",2.14788640629161,0.263566588166001,4,11,-1.20560705542603,-1.46917364359203,"low_cue_med_stim",6
"583",91,"high_cue","high_stim",3.78988599777222,0.640987035625288,3,5,-1.53392997769474,-2.17491701332003,"high_cue_high_stim",1
"584",91,"high_cue","low_stim",3.60899801254272,-0.231734240077128,5,10,-0.76696498884737,-0.535230748770243,"high_cue_low_stim",2
"585",91,"high_cue","med_stim",3.92891250054042,1.31174129660274,7,12,0,-1.31174129660274,"high_cue_med_stim",3
"586",91,"low_cue","high_stim",3.67560667461819,0.0896292626761472,9,9,0.76696498884737,0.677335726171223,"low_cue_high_stim",4
"587",91,"low_cue","low_stim",3.31102166573207,-1.66936591687323,10,12,1.15044748327106,2.81981340014429,"low_cue_low_stim",5
"588",91,"low_cue","med_stim",3.62775104045868,-0.141257437953809,8,10,0.383482494423685,0.524739932377494,"low_cue_med_stim",6
"589",92,"high_cue","high_stim",3.28822169701258,0.454779039172266,8,12,-0.559016994374947,-1.01379603354721,"high_cue_high_stim",1
"590",92,"high_cue","low_stim",2.84204920132955,-1.3082688448254,11,12,1.11803398874989,2.42630283357529,"high_cue_low_stim",2
"591",92,"high_cue","med_stim",3.13493776321411,-0.150921486407017,6,9,-1.67705098312484,-1.52612949671783,"high_cue_med_stim",3
"592",92,"low_cue","high_stim",3.57440816272389,1.58564310561067,9,11,0,-1.58564310561067,"low_cue_high_stim",4
"593",92,"low_cue","low_stim",3.20926271785389,0.142773116630506,10,11,0.559016994374947,0.416243877744441,"low_cue_low_stim",5
"594",92,"low_cue","med_stim",2.98990819670937,-0.724004930181028,10,11,0.559016994374947,1.28302192455598,"low_cue_med_stim",6
"595",93,"high_cue","high_stim",3.60699727318504,0.248812320641752,6,11,-0.645497224367902,-0.894309545009654,"high_cue_high_stim",1
"596",93,"high_cue","low_stim",3.42607632550326,-0.628835644822141,6,11,-0.645497224367902,-0.0166615795457612,"high_cue_low_stim",2
"597",93,"high_cue","med_stim",3.28437299728394,-1.31623884110599,6,10,-0.645497224367902,0.670741616738089,"high_cue_med_stim",3
"598",93,"low_cue","high_stim",3.8785725235939,1.56622453324481,7,12,1.29099444873581,-0.275230084509008,"low_cue_high_stim",4
"599",93,"low_cue","low_stim",3.65517999728521,0.482546834631825,7,12,1.29099444873581,0.808447614103981,"low_cue_low_stim",5
"600",93,"low_cue","med_stim",3.48303907567804,-0.352509202590255,6,11,-0.645497224367902,-0.292988021777647,"low_cue_med_stim",6
"601",94,"high_cue","high_stim",2.44996498028437,-0.341647535317652,8,12,-1.86467463495723,-1.52302709963958,"high_cue_high_stim",1
"602",94,"high_cue","low_stim",2.42808169126511,-0.515379455629773,11,12,1.18661113133642,1.70199058696619,"high_cue_low_stim",2
"603",94,"high_cue","med_stim",2.49573087692261,0.0216889403266745,10,12,0.169515875905202,0.147826935578527,"high_cue_med_stim",3
"604",94,"low_cue","high_stim",2.57378183711659,0.641337256663705,10,11,0.169515875905202,-0.471821380758503,"low_cue_high_stim",4
"605",94,"low_cue","low_stim",2.32296502590179,-1.34990300984945,10,12,0.169515875905202,1.51941888575465,"low_cue_low_stim",5
"606",94,"low_cue","med_stim",2.68746920426687,1.54390380380648,10,12,0.169515875905202,-1.37438792790128,"low_cue_med_stim",6
"607",95,"high_cue","high_stim",3.50861831506093,0.426813856800761,11,12,0.712832435640252,0.286018578839491,"high_cue_high_stim",1
"608",95,"high_cue","low_stim",2.65804167588552,-1.50588764199716,10,12,-0.14256648712805,1.36332115486911,"high_cue_low_stim",2
"609",95,"high_cue","med_stim",3.35878086090088,0.0863494484295831,10,12,-0.14256648712805,-0.228915935557633,"high_cue_med_stim",3
"610",95,"low_cue","high_stim",3.48192083835602,0.366151182956656,9,12,-0.997965409896351,-1.36411659285301,"low_cue_high_stim",4
"611",95,"low_cue","low_stim",2.99578754107157,-0.738453045520698,12,12,1.56823135840855,2.30668440392925,"low_cue_low_stim",5
"612",95,"low_cue","med_stim",3.92152299880981,1.36502619933086,9,10,-0.997965409896351,-2.36299160922721,"low_cue_med_stim",6
"613",97,"high_cue","high_stim",3.87151259183884,0.583186210396961,2,4,0,-0.583186210396961,"high_cue_high_stim",1
"614",97,"high_cue","low_stim",3.5052176117897,-0.117632318990859,3,4,1.11803398874989,1.23566630774075,"high_cue_low_stim",2
"615",97,"high_cue","med_stim",2.67126337687174,-1.71320586579064,2,3,0,1.71320586579064,"high_cue_med_stim",3
"616",97,"low_cue","high_stim",4.23664754629135,1.28178530605799,1,4,-1.11803398874989,-2.39981929480789,"low_cue_high_stim",4
"617",97,"low_cue","low_stim",3.4618124961853,-0.200677708479146,3,4,1.11803398874989,1.31871169722904,"low_cue_low_stim",5
"618",97,"low_cue","med_stim",3.65374749898911,0.166544376805685,1,4,-1.11803398874989,-1.28457836555558,"low_cue_med_stim",6
"619",98,"high_cue","high_stim",3.65485004583995,-0.47291077398815,9,12,-1.06440537460975,-0.591494600621603,"high_cue_high_stim",1
"620",98,"high_cue","low_stim",3.76290847704961,0.231794204975203,12,13,0.67734887475166,0.445554669776457,"high_cue_low_stim",2
"621",98,"high_cue","med_stim",3.77769616933969,0.328232402971825,13,13,1.2579336245388,0.929701221566972,"high_cue_med_stim",3
"622",98,"low_cue","high_stim",3.90270094438033,1.14345326430755,9,11,-1.06440537460975,-2.20785863891731,"low_cue_high_stim",4
"623",98,"low_cue","low_stim",3.45986642156328,-1.74449994390196,12,14,0.67734887475166,2.42184881865362,"low_cue_low_stim",5
"624",98,"low_cue","med_stim",3.80617089705034,0.513930845635523,10,11,-0.483820624822615,-0.997751470458138,"low_cue_med_stim",6
"625",99,"high_cue","high_stim",3.77024880051613,-0.11091894082521,7,8,0.308606699924184,0.419525640749394,"high_cue_high_stim",1
"626",99,"high_cue","low_stim",3.78469502925873,-0.069838796409868,8,8,0.77151674981046,0.841355546220328,"high_cue_low_stim",2
"627",99,"high_cue","med_stim",3.50466506481171,-0.866148448228163,6,10,-0.154303349962092,0.711845098266071,"high_cue_med_stim",3
"628",99,"low_cue","high_stim",4.33164623379707,1.48550376883167,5,8,-0.617213399848368,-2.10271716868004,"low_cue_high_stim",4
"629",99,"low_cue","low_stim",3.3867119550705,-1.2015668379508,9,10,1.23442679969674,2.43599363764754,"low_cue_low_stim",5
